cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,celltype,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
36,259.9117647,444.2850784,2327.628824,64.77369216,1.033268784,25.30392157,489.3429902,2560.937353,75.00403333,24.99596667,1.05687602,0.903838088,1104.918448,993.9674984,85.96673349,65.46256413,209.7636063,3.007617857,0.111724503,6.465122292,168.0714764,452.2959741,5.137008679,5.137008679,0.093855074,0.035952235,86.45765336,138.0442092,102,cyto,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69-,NK-Cells
128,321.7156863,383.8267255,2366.880392,65.99268039,1.030886873,75.09803922,387.5407941,2426.604902,74.91164902,25.08835098,1.048067804,0.803359318,1053.263222,895.1320477,134.6374212,65.4297902,167.721783,4.001635588,0.097526769,64.50320582,61.99449262,175.2022297,2.919518956,2.919518956,0.087600009,0.137488304,59.3029677,73.30382488,102,cyto,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69-,NK-Cells
75,543.5686275,406.8731373,2434.38598,60.12522157,1.046233941,53.69607843,317.7005588,2261.491078,71.17576863,28.82423137,0.963953069,0.902150223,1214.664221,871.3692114,240.8553039,59.34668016,113.155727,2.71833292,0.119538519,27.29624397,89.73210492,285.8293404,4.222978258,4.222978258,0.075196999,0.046656929,78.26591194,90.38839028,102,cyto,q_2n,q_2f,Control,M,221101,CD69-,NK-Cells
82,946.1960784,407.0700882,2506.446863,66.81688137,1.052694461,85.00980392,302.2288137,2208.432157,70.20104118,29.79895882,1.037746108,0.919551175,1103.917527,862.3513767,351.0258245,26.66387366,102.007868,3.052245648,0.122572392,59.61186258,66.06055405,349.2970673,3.567866201,3.567866201,0.106422622,0.038426182,66.18802635,99.12236416,102,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
144,1049.539216,397.5533431,2570.687451,68.68428922,1.105014225,63.7745098,328.5057549,2222.316667,69.30239314,30.69760686,1.030997029,0.945869774,1081.440626,905.4361099,282.8418258,27.86223598,135.8624273,4.228380013,0.154068648,36.78298866,57.54784456,197.8738521,3.494819725,3.494819725,0.114746091,0.019643931,143.0563292,77.67657606,102,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
116,1199.617647,419.6963431,2916.466471,55.06305686,1.083606618,50.18627451,344.9622941,2374.522941,69.0146,30.9854,0.972707971,0.960470073,1540.884642,968.4315061,221.7736356,51.7415778,91.00440754,2.141978371,0.116294538,20.56322315,87.89628619,274.9692637,3.212253694,3.212253694,0.096841263,0.012493592,67.38167749,100.0649352,102,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
119,441.9117647,444.7840294,2566.911765,60.2839598,1.055035853,23.93137255,291.4371078,2318.058824,74.5868049,25.4131951,0.947003147,0.946563632,1286.519464,793.5795626,93.89409485,42.54652658,127.2201405,3.149238943,0.128130232,7.320471504,101.3876174,393.4565176,4.859650011,4.859650011,0.093519693,0.019569724,78.56684719,120.6845936,102,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
39,724.3333333,428.1538431,2502.055882,65.00757549,1.067449706,42.15686275,413.6127941,2278.887843,72.58383824,27.41616176,0.963117088,0.944791699,1155.600459,914.4062823,243.8466217,40.7519988,100.0132725,3.539819705,0.10576735,18.827379,67.03274282,315.684112,4.840584728,4.840584728,0.088144915,0.018529287,104.2161341,71.7601296,102,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
20,672.7254902,442.570598,2561.778824,62.16466569,1.046360137,51.00980392,334.4096961,2169.666569,73.05837745,26.94162255,0.970189667,0.927166668,1245.462213,822.9258044,215.6877628,50.0615026,99.07340927,4.208447724,0.120622857,35.50442591,184.7014964,445.2382081,3.90005443,3.90005443,0.113330457,0.047645899,118.0283092,217.311064,102,cyto,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
89,728.6078431,437.5124118,2546.285294,64.02510588,1.064706451,46.57843137,311.967,2421.017255,72.6294049,27.3705951,0.975938559,0.944733829,1196.774835,884.7021807,341.0580844,41.38572978,95.71610363,6.839232382,0.101891514,36.7066067,86.84396178,282.3234978,2.877006754,2.877006754,0.09777544,0.018797042,148.6025401,96.09255365,102,cyto,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
18,746.6568627,430.4438235,2528.751667,62.74126961,1.020822284,41.19607843,317.2921176,2247.75,77.22090882,22.77909118,0.99583751,0.947856924,1213.396325,750.3143484,324.4259361,41.02965753,113.9778392,5.85402704,0.109412205,24.83770657,72.4452692,356.4634979,3.178727683,3.178727683,0.07147573,0.018048612,118.1039537,101.9837663,102,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
104,790.6568627,467.2736667,2536.986373,63.6367902,1.064418598,43.19607843,320.5804314,2242.129314,73.45311373,26.54688627,0.983755755,0.950399306,1221.502184,824.1152964,340.1027362,37.99875131,101.5094419,4.98799651,0.101915264,29.33117127,108.2310864,305.0459685,4.133224978,4.133224978,0.10130376,0.018873048,120.083218,126.6281247,102,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
167,754.6470588,394.4617647,2557.524902,59.42867941,1.072847588,60.73529412,379.2369804,2523.152255,70.9121598,29.0878402,0.97643999,0.927486651,1274.447539,985.4045473,285.4542896,49.97824045,158.1939325,5.677490756,0.133564008,37.45675433,74.06424151,422.3365846,4.970179344,4.970179344,0.090144128,0.036125067,158.0549109,101.9407557,102,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
12,527.6470588,393.6845098,2436.93402,68.53372647,1.064053471,29.80392157,391.8121569,2509.16598,75.20317941,24.79682059,1.021062235,0.942150114,1035.83962,905.5283095,215.3621701,42.27271237,163.8893569,4.245652994,0.139892216,13.70194697,166.2747026,428.6886293,4.612725857,4.612725857,0.097089033,0.027629575,100.5797828,152.5764682,102,cyto,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
17,511.627451,410.9713235,2403.510686,72.08333235,1.037434412,24.00980392,297.7344118,2069.760098,71.9351902,28.0648098,1.008253676,0.953524442,967.0006636,786.6730569,162.994012,42.05432066,145.4090165,5.243110307,0.115520499,9.779241601,110.1566861,321.2951975,4.280209745,4.280209745,0.094614576,0.017608641,101.0314764,114.9650858,102,cyto,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
98,847.7352941,430.9366961,2535.283137,63.84857059,1.003032186,47.30392157,382.9680686,2078.828725,69.03756373,30.96243627,1.043975098,0.952703902,1192.00919,901.4311749,321.1055447,42.04932178,82.38713531,4.927808804,0.091712902,50.07396296,141.8758266,258.1112889,5.684303729,5.684303729,0.108523832,0.03435205,132.9461933,113.946621,102,cyto,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
194,252.3883495,342.8918544,2399.934854,73.3202699,1.020898748,38.05825243,370.2006019,2213.446699,72.78796602,27.21203398,0.997532417,0.853106903,889.1734202,870.230545,126.0960755,51.12800156,184.1242167,2.039170485,0.090289622,16.8562697,118.5297174,373.2706426,4.541395847,4.541395847,0.100432835,0.073503655,62.1925029,200.9139536,103,cyto,NK_act_1n-002,NK_act_1f-003,Activated,D,220303,CD69-,NK-Cells
248,243.5728155,494.3000388,2493.01233,63.79949223,1.032975155,41.82524272,359.8722524,2345.354272,70.69898447,29.30101553,0.949791272,0.848714807,1210.721405,933.897265,84.14653441,90.79977371,277.3766788,4.368233144,0.104597737,22.20555803,144.0865141,342.2346999,4.174850518,4.174850518,0.090368762,0.079714397,77.69503694,132.0237179,103,cyto,NK_unact_1n-020,NK_unact_1f-021,Control,D,220303,CD69-,NK-Cells
142,1054.679612,397.9059515,2807.307282,49.02053301,1.022864621,64.88349515,357.4813883,2292.426893,69.23503592,30.76496408,0.949766078,0.943555127,1626.228058,940.5391286,324.9516167,65.13997254,120.8085786,2.698799337,0.102832143,43.89343177,137.6132796,365.5963486,5.612310303,5.612310303,0.089619022,0.024364755,112.0890019,113.5506422,103,cyto,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
53,535.223301,359.5073107,2504.618835,62.15652913,1.102498029,67.70873786,256.8874854,1930.281359,81.98804757,18.01195291,1.047142718,0.88873303,1169.50784,577.2649207,134.0430815,70.97657641,103.6891123,5.076812733,0.105668672,51.62451748,67.07981058,384.8764887,7.642114882,7.642114354,0.096861388,0.077464494,144.4178499,243.1218802,103,cyto,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
146,480.8058252,427.3075534,2573.791845,61.69178155,1.099347165,51.57281553,323.854767,2450.959515,70.80310485,29.19689515,0.94179233,0.897592645,1247.612819,940.1514225,141.2877094,32.61658335,152.7847438,4.122862761,0.09982416,24.13954608,43.49244895,277.2609272,4.80740678,4.80740678,0.105721081,0.053645354,90.49088107,118.6569616,103,cyto,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
115,1051.009709,376.5842621,2386.483301,73.79358447,1.044252612,52.7184466,344.092,2236.414951,70.56661068,29.43338932,1.018594262,0.950112887,905.3498736,896.0344879,302.5105247,14.18406022,100.3860998,3.306882059,0.10742113,20.85449943,111.5470788,303.3341459,3.028796839,3.028796839,0.078234478,0.020053602,90.07732687,121.104833,103,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
99,932.1456311,370.145068,2401.183981,70.4627233,1.047680291,42.21359223,352.9466699,2384.731262,71.17610194,28.82389806,0.963351825,0.953627859,971.4629327,930.3915605,208.7838458,38.27555077,97.06620274,3.631360526,0.121504687,16.94550116,144.7236953,372.286026,4.229982512,4.229982512,0.08957224,0.027581277,102.4811938,152.882771,103,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
76,1178.398058,401.2964078,2715.387184,61.09805146,1.078841835,97.90291262,307.879466,2261.624272,66.58024078,33.41975922,0.951315961,0.929369056,1301.433818,958.7035715,220.2973632,52.17849055,116.0942799,3.800996545,0.103769962,76.54237767,95.05195194,212.5953018,2.762023327,2.762023327,0.099303865,0.043570649,128.8023376,92.1374799,103,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
87,1216.262136,397.1187379,2666.308252,64.01260583,1.043949311,56.84466019,323.7718058,2309.483592,67.79930777,32.20069223,1.019737738,0.95324758,1215.490067,957.5840278,332.707696,26.77258098,124.9955667,4.288543621,0.101709667,29.19500269,117.5359047,265.0897598,4.718739282,4.718739282,0.093478549,0.023016799,133.8962691,118.888727,103,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
88,479.0970874,437.0895825,2555.533786,64.24860194,1.030483583,82.66019417,358.7113689,2591.484466,70.09578835,29.90421165,1.023823495,0.859309542,1199.536429,1022.603864,75.20449436,51.10700925,141.8246929,9.475389601,0.115820173,60.91195082,43.86981711,190.104701,2.769731711,2.769731711,0.077220371,0.088404033,232.3831697,45.23928115,103,cyto,q_6n,q_6f,Control,M,221101,CD69+,NK-Cells
61,418.3009709,437.7698544,2499.839126,68.75134175,1.080830233,22.59223301,335.3513981,2456.989223,75.32221942,24.67778058,0.975377573,0.949156355,1082.490284,854.3236126,37.24319518,41.68191768,134.3925703,4.15643093,0.119771721,8.419674547,70.58935166,324.1359357,3.102462075,3.102462075,0.107387569,0.017071106,99.45155395,104.7193183,103,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
130,575.4854369,453.795466,2519.046214,64.86769709,1.049324252,38.75728155,382.3840874,2436.320874,72.65556214,27.34443786,1.045063689,0.927525049,1179.349368,928.0446802,276.9604935,57.85096465,123.7721736,4.803783029,0.101451855,20.09119699,92.63359741,411.9253376,5.603963324,5.603963324,0.109441605,0.044365701,100.4556126,78.43030321,103,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
132,512.8446602,420.7424951,2569.5,57.17390291,1.075803078,37.17475728,325.3577282,2359.590485,73.44722136,26.55277864,0.970790117,0.930377791,1339.965629,857.384828,163.156292,75.91512593,191.7350354,5.295267886,0.144469522,12.40606049,63.78532574,308.3376538,3.944882005,3.944882005,0.088037565,0.020705318,118.283371,78.8302034,103,cyto,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
42,648.5728155,408.3772427,2333.260874,72.13514854,1.035893437,43.67961165,418.5032621,2538.52301,76.61760194,23.38239806,0.905068942,0.9355074,944.1262632,910.6922491,201.4674888,29.68403417,125.9754161,3.060341757,0.117527986,23.59096437,103.5161264,314.3205985,2.837809204,2.837809204,0.10643807,0.028324085,74.45862531,91.16388152,103,cyto,a_1n,a_1f,Activated,N,221114,CD69+,NK-Cells
104,506.5480769,400.1101346,2532.147788,54.64681154,1.055216,47.85576923,373.2183654,2290.411346,67.97548846,32.02451154,0.996539029,0.912221881,1366.218249,976.6901434,153.0290841,66.46129076,118.930407,3.007602844,0.127270265,23.31398941,163.0479048,390.2400825,5.521720705,5.521720705,0.117050254,0.038686708,85.99925107,133.9198463,104,cyto,q_3n,q_3f,Control,M,221101,CD69-,NK-Cells
161,471.1442308,413.3587692,2430.953077,60.12183077,1.053578808,53.28846154,343.6676827,2243.504712,72.7583375,27.2416625,1.0791275,0.892825391,1217.060526,858.8801757,149.8049488,44.23686901,127.6998741,2.524091399,0.088135996,22.31664148,72.2519992,247.14025,3.593165315,3.593165315,0.114415571,0.046448937,66.68569023,114.3225645,104,cyto,q_3n,q_3f,Control,M,221101,CD69-,NK-Cells
102,1132.394231,401.5784231,2656.710865,66.25630481,1.045407548,63.36538462,303.1370192,2324.235385,72.60579808,27.39420192,1.002516173,0.949232567,1163.169586,850.8234667,352.6865937,24.99317412,71.7229235,3.998091042,0.113045661,40.09189873,59.33426296,245.8076967,3.476508496,3.476508496,0.10592064,0.020892411,107.3471375,85.99627928,104,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
19,667.9711538,438.9926154,2625.340288,62.93362212,1.028348981,56.20192308,418.4745,2692.793462,73.0272,26.9728,0.933918837,0.913223699,1249.324084,1026.06435,273.9159908,61.15270149,110.2906123,3.036675213,0.110361681,30.8051754,90.55323336,333.6287662,3.30425099,3.30425099,0.083501514,0.051701651,90.26515031,130.6187936,104,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
192,549.6634615,383.0328365,2514.568173,60.8622875,1.056939019,44.64423077,341.7094712,2307.133365,73.62552115,26.37447885,0.997935413,0.921567625,1218.892383,854.7690752,126.8871994,57.57651225,113.9954356,5.850722602,0.114826814,32.33139034,75.55829666,247.533629,4.188968526,4.188968526,0.110145475,0.057799474,154.4358149,103.3262267,104,cyto,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
28,682.0192308,413.7460288,2441.749519,65.30870288,1.071773038,59.06730769,321.0321538,2207.371154,71.48543558,28.51456442,0.95709999,0.915349457,1118.574316,857.8393313,260.5102156,57.49222985,84.82054106,3.823222619,0.099223366,52.95854111,42.94387566,177.7385104,2.391295343,2.391295343,0.099463177,0.078687384,92.8985621,81.37550206,104,cyto,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
67,664.3557692,400.6197019,2441.083365,62.16556058,1.043656577,38.75961538,388.0915385,2294.337981,72.53747596,27.46252404,0.980738471,0.940686985,1174.020996,906.3832012,233.8784814,42.34270009,124.3329124,4.38380941,0.0964945,18.31095762,128.5226857,316.9959525,4.501074879,4.501074879,0.07839247,0.031937002,121.845364,125.5455049,104,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
58,616.1826923,413.3083654,2450.904135,67.86708654,1.097459365,56.90384615,313.8555673,2298.049327,72.00661827,27.99338173,1.002958337,0.907569994,1066.97639,863.726306,302.4496673,39.45560616,99.80287942,4.322073943,0.105633532,37.5477739,109.3810401,300.5647909,3.240934675,3.240934675,0.100665131,0.061646256,106.6349379,108.7375097,104,cyto,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
168,323.7904762,362.3571429,2325.327524,63.81979143,1.09848379,42.98095238,433.712381,2430.240571,72.73500286,27.26499714,0.998941876,0.867342856,1066.587667,970.8549078,166.7141551,46.61420263,183.8506236,4.384626689,0.113390308,15.93193512,164.1580268,351.2388169,5.459202749,5.459202749,0.089199637,0.057315849,77.7883361,187.6702827,105,cyto,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
22,1084.704762,406.3258381,2765.345905,63.64602571,1.08472941,66.55238095,313.6274857,2297.387619,68.98922476,31.01077524,1.061886248,0.940466759,1264.633191,924.3820457,284.2089536,23.51894689,83.08884321,3.987438382,0.095633588,36.81893873,54.27221461,222.0333604,3.021005559,3.021005559,0.075257026,0.034118637,111.3579729,81.5219316,105,cyto,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
68,653.9809524,376.8784,2477.36019,57.83379905,1.022684886,77.58095238,347.690581,2129.6454,75.79707429,24.20292571,1.035612552,0.885723473,1260.340367,790.6496373,229.8844601,62.8065617,136.303191,4.264263695,0.104910688,59.33295571,121.4995359,560.4773754,7.383940138,7.383940138,0.132750802,0.092387387,128.1014676,283.1175427,105,cyto,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
85,724.552381,395.1801714,2554.230381,66.81056476,1.084011219,48.08571429,309.4562667,2178.839048,71.5983619,28.4016381,1.047085257,0.936108617,1111.690716,837.1829036,150.5105402,35.82488187,101.4286202,4.143731512,0.092476859,23.10515855,76.23515224,204.8194252,3.403067945,3.403067945,0.093100343,0.032940157,111.2216258,102.3047924,105,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
156,1111.466667,393.3262,2654.754095,63.17387714,1.04164221,92.37142857,303.0812762,2211.057905,67.17956,32.82044,1.008155476,0.924489036,1225.457178,927.8779627,316.6376255,38.08904567,91.47638537,4.656175329,0.108546245,80.21344808,57.41869602,155.0726053,2.065703959,2.065703959,0.096305125,0.056020069,121.7725286,73.08499262,105,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
140,1103.809524,418.1616857,2761.578476,61.68738381,1.086354152,63.80952381,419.3082286,2564.147048,68.62680952,31.37319048,1.029342619,0.943270857,1314.773184,1083.956246,338.4208547,41.30459068,117.144157,4.838232223,0.087069664,43.84393109,134.8919894,363.7340483,4.257084082,4.257084082,0.12265758,0.036871419,130.3398183,125.8535213,105,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
56,506.4857143,397.9994095,2390.553143,66.24703238,1.033216829,38.59047619,353.0586952,2422.993238,78.35550476,21.64449524,0.952423371,0.926516476,1069.975269,793.2232853,156.0366768,35.14214123,110.726121,4.24377651,0.12321604,20.19124679,85.33318306,314.385577,3.669959269,3.669959269,0.102558768,0.037781519,82.76519009,77.75607687,105,cyto,a_2n,a_2f,Activated,N,221114,CD69-,NK-Cells
168,543.7238095,418.282419,2441.864857,63.97986381,1.045226695,30.59047619,533.3910952,2505.067238,75.15391714,24.84608286,1.049491,0.94565259,1145.264236,1005.215679,187.2505774,36.6703193,200.1511769,2.587594191,0.101253204,12.97534292,260.9289548,605.3928336,7.004483367,7.004483367,0.084948091,0.017102949,86.87669827,248.1800492,105,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
13,607.1238095,408.1606952,2505.40219,65.74463429,1.104062219,33.31428571,439.118,2327.104952,72.7056419,27.2943581,0.983086019,0.947916188,1126.720115,940.8007711,153.3547731,40.48629903,149.5254843,2.930268529,0.124670817,12.41688853,204.4534029,417.4119977,6.541178423,6.541178423,0.094141635,0.015891953,101.543294,155.6055908,105,cyto,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
20,622.7238095,406.0635714,2383.316857,70.7870619,1.064924171,31.25714286,460.1673429,2897.966095,79.72169619,20.27830381,1.007544714,0.949136838,985.4337304,943.2469465,216.4806127,40.6221866,172.1916574,2.348559732,0.120200168,11.85329277,136.7318583,415.2292065,4.15758949,4.15758949,0.099777391,0.021074746,100.037929,106.8996163,105,cyto,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
118,501.247619,440.7624095,2528.201048,61.44475143,1.038391505,42.38095238,416.6340667,2297.361619,74.62642476,25.37357524,1.010054619,0.920168734,1247.374197,883.5298888,141.6422078,55.80115466,122.9145817,4.077666382,0.103976678,24.14594286,125.9378827,372.5264646,4.984659334,4.984659334,0.080840124,0.04211336,134.0083188,96.09816866,105,cyto,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
105,448.7641509,325.8383491,2187.943019,74.2824783,1.159486113,55.99056604,340.1377925,2308.129717,81.57710094,18.42289906,1.045713066,0.921910148,809.7292603,699.491425,294.4643418,74.55467888,243.3720478,4.935337734,0.133043077,110.9542587,101.9495203,375.5298941,5.107707794,5.107707794,0.10656704,0.059067043,191.1695111,161.7867085,106,cyto,NK_act_3n-008,NK_act_3f-009,Activated,D,220303,CD69+,NK-Cells
