,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Cell_Size_Pix,activation_label,Activation
360,816.0357237,75.664,431.32408,2022.2569,545.5812643,80.396298,166.094387,2121.0757,1.127009958,100,1,CD69+
237,1247.116196,53.87642143,298.3483714,2358.398429,557.8025663,81.86552,148.7817271,2422.767429,1.115854842,70,0,CD69-
650,1211.917093,58.67295876,342.3883299,2450.675876,861.8697831,74.18799381,251.7374742,2628.705258,1.14709547,97,0,CD69-
112,1116.119394,64.20646383,342.4311915,2505.425106,808.741615,71.84658085,208.3166383,2345.195745,1.068837139,47,0,CD69-
997,1241.766567,58.5574186,354.962907,2497.567442,777.0498644,74.63137907,231.1785512,2400.91814,1.044225216,43,0,CD69-
532,1013.641302,72.07805682,502.9261136,2343.195568,490.1948943,80.53754659,175.8533466,1790.076023,1.056965966,88,1,CD69+
577,1314.952698,56.19484,394.7742,2502.399,888.9213742,72.17001,213.91741,2655.023,1.115603032,10,0,CD69-
126,1199.083971,56.56163571,303.3245179,2363.696607,778.3337147,74.42149821,227.1085179,2384.79125,0.869687447,56,0,CD69-
259,1449.318355,53.19350164,442.5512787,2599.454918,751.9315849,72.72096557,160.9554705,2326.907541,0.533943583,61,0,CD69-
148,1364.895069,52.82823906,346.8681719,2506.474531,984.8838049,67.34779531,276.1156875,2479.821875,0.97465882,64,0,CD69-
721,1272.098328,53.07803768,326.6701739,2343.372174,812.7656104,72.26287971,226.8375435,2352.500217,0.847001971,138,0,CD69-
986,1339.920087,55.80480448,350.8660746,2587.092537,961.5081342,71.24924925,275.2904985,2708.355075,1.097241191,67,0,CD69-
694,1292.896983,58.41904815,387.0501481,2588.423333,866.8133515,71.72855556,260.2941852,2415.648519,1.065057652,27,0,CD69-
137,1321.232532,54.5591875,372.939325,2464.548,488.7928994,81.316205,157.6463525,1940.2645,1.144316082,40,0,CD69-
932,1264.325646,58.7894,353.0672368,2562.781974,823.6471026,70.55213816,213.2128224,2299.910395,0.951453858,76,0,CD69-
7,1252.521202,53.6447975,349.89705,2299.304,751.807532,75.2183475,190.28935,2451.57775,0.739435125,40,0,CD69-
502,880.1565512,71.42936327,387.7653469,2125.568571,611.2655332,77.52497959,221.3628776,1961.063061,0.889450831,49,1,CD69+
631,1295.265208,57.573608,401.41344,2512.3744,904.9227933,73.010316,275.00232,2627.4276,1.04249519,25,0,CD69-
371,888.1470485,74.7862018,421.6238024,2276.017964,443.4805459,82.19013114,157.0988772,1750.835269,1.113879143,167,1,CD69+
1124,823.7473203,74.54833855,370.9037952,2144.371205,753.9116477,76.53724217,264.3426988,2414.89,1.312456656,83,1,CD69+
411,917.2661778,73.73716211,433.186,2282.616421,489.6168227,80.95998316,164.5227053,1885.957474,1.010376038,95,1,CD69+
407,866.6771829,72.59955652,388.4388696,2148.27087,544.2791459,80.51022609,211.170913,1925.482174,1.019109735,23,1,CD69+
1178,888.0955064,72.01481591,344.7723182,2289.480227,588.602978,81.01418409,218.8090682,2188.447955,1.409784795,44,1,CD69+
963,1110.933738,58.598728,275.09996,2297.4084,907.23399,71.386908,288.060988,2479.2532,1.131911227,25,0,CD69-
353,931.1755562,74.42293043,434.0825217,2381.877391,602.4073101,76.62274348,193.3044348,1944.912174,0.942631008,23,1,CD69+
788,1166.835032,60.21423708,338.9792921,2434.821011,839.0936434,73.51837416,275.1235708,2422.505843,0.915914912,89,0,CD69-
153,1339.598429,56.25040137,413.0718493,2540.669589,796.9501903,71.27266027,207.6542329,2279.081096,0.963189895,73,0,CD69-
566,1095.335263,61.704332,303.38296,2370.2888,620.6824365,77.3183,152.771392,2228.4892,0.779493769,25,0,CD69-
542,973.7292672,71.060224,468.93916,2236.0,463.0813441,84.642286,182.293896,2014.115,1.04020469,50,1,CD69+
343,925.6263983,73.93445714,463.9542571,2242.565429,631.786273,72.77631143,191.7848857,1811.312286,0.983720136,35,1,CD69+
305,1540.837354,51.18291111,439.6638,2713.080889,667.8845083,78.43052,184.8390333,2439.710667,1.003171847,45,0,CD69-
612,1303.034313,56.93922,381.8428,2522.678,729.5140243,77.12230667,244.5872467,2391.330667,1.181759495,15,0,CD69-
880,1270.537483,57.3535619,344.2228095,2518.969048,784.4201995,72.94815714,221.7593905,2310.76,1.031165694,21,0,CD69-
280,1264.822842,58.98879189,382.9387568,2539.930811,540.2225822,80.58985,125.1295149,2263.389324,1.045613061,74,0,CD69-
1205,952.4620689,72.39916066,411.6952623,2371.755082,558.1346731,82.35872131,237.5019869,2090.080492,1.384783222,61,1,CD69+
1164,1483.896479,49.83199507,364.1258355,2596.091842,873.2690445,70.46724868,238.9602618,2398.325559,0.997869697,304,1,CD69+
56,1151.89897,59.18293636,341.6696364,2330.272727,628.718741,81.47653636,195.1849091,2559.439091,1.148455959,11,0,CD69-
400,881.0881887,77.74767838,453.6454324,2464.294054,511.5117396,79.70554054,175.8854865,1839.275135,0.944707857,37,1,CD69+
572,1535.784341,45.715855,435.22975,2464.837,714.6422371,80.052305,269.94563,2522.5975,1.131332193,20,0,CD69-
473,714.1870972,79.57505263,388.5486842,2007.379474,626.1015843,81.11849474,201.4817895,2612.971579,1.130493272,19,1,CD69+
468,932.9089553,77.72732632,481.8233158,2516.138947,439.0808177,82.90520526,160.5659579,1790.884211,1.148471022,19,1,CD69+
911,1253.4933,55.12144255,310.8634894,2414.607021,792.2087862,75.02889787,242.2483468,2447.181277,1.050640588,47,0,CD69-
933,1312.862009,55.67862742,329.7480323,2548.589194,883.9958218,72.17833871,270.3201774,2524.163548,1.081401238,62,0,CD69-
1141,865.8560398,76.853925,405.974375,2394.33375,765.4395754,78.9308,383.8588125,2277.961875,1.448379395,16,1,CD69+
1046,932.6043657,74.15335181,431.4809277,2379.513133,907.762762,74.78027711,343.3158349,2621.338193,1.285303955,83,1,CD69+
776,1390.499778,52.3728663,414.1320761,2474.456413,734.9394627,75.05361196,190.9965293,2393.746957,0.901477953,92,0,CD69-
504,973.0705485,69.78249623,422.3029245,2262.519623,456.3797457,82.7772,170.2155094,1840.668302,1.060937149,53,1,CD69+
893,1284.175956,56.76515,333.047075,2535.0915,638.0426051,77.5000025,167.72055,2270.099,0.875705925,40,0,CD69-
720,1242.495775,57.87187754,344.7485615,2478.358342,883.2319194,68.83357112,205.7562722,2396.920802,0.732648293,187,0,CD69-
1132,749.7592495,80.47103333,387.6234286,2243.536429,750.157314,76.88157381,305.2482381,2269.682143,1.355321152,42,1,CD69+
648,1265.628983,59.84350303,406.6320758,2549.425455,746.6791718,75.02209394,228.1390212,2331.733788,1.064306874,66,0,CD69-
679,1233.151595,58.77075965,358.3185789,2482.846491,757.8220949,74.34943684,199.8952281,2385.546316,0.873507871,57,0,CD69-
550,899.9851203,74.66859286,456.6075,2221.025238,501.3194302,81.56316905,189.9433262,1886.903571,1.133444816,42,1,CD69+
838,1125.852986,60.94306308,324.7954462,2377.854154,793.8984875,74.96039385,226.26262,2509.173538,0.980227469,65,0,CD69-
781,1253.364429,57.77904167,425.4395833,2391.009167,818.3639592,76.85915,319.41425,2543.749167,1.103917431,12,0,CD69-
300,1457.842372,51.01563955,402.1174478,2560.261567,718.0179173,74.51503358,143.2191239,2404.650821,0.73105236,134,0,CD69-
939,1252.708815,54.31139667,309.7260333,2372.77,901.7962142,71.29033667,295.62083,2426.361333,1.099764386,30,0,CD69-
1064,968.3666763,72.29984,428.7078,2379.748,660.2250549,77.5685,184.477,2338.768,1.355736549,5,1,CD69+
570,1483.102339,48.17747458,434.259339,2463.565424,659.7043286,78.9071661,206.5566881,2368.342712,1.111726413,59,0,CD69-
163,922.1582687,72.27123153,408.323982,2264.431441,689.3422542,75.11585225,242.9905459,2048.211441,1.14243788,111,1,CD69+
636,1235.496179,59.15818387,366.9040968,2496.610968,729.8900301,73.94603226,216.7416774,2187.21,0.939206614,31,0,CD69-
666,1224.761874,61.17854833,468.87605,2421.049167,786.9871174,76.34283833,313.22805,2329.085833,1.298120218,60,0,CD69-
336,827.5589439,76.1514371,403.8762581,2181.417379,573.0357241,79.54975968,203.2378806,2020.588226,1.163820934,248,1,CD69+
59,1525.414162,48.55881048,418.8688145,2569.414516,698.8711334,77.05178548,188.3014685,2403.97379,1.087806744,124,0,CD69-
1085,982.4110762,65.93466,377.2936,2153.846,696.996189,84.27668,371.0564,2529.301,1.351098798,10,1,CD69+
1126,792.7372986,77.56754174,382.3900087,2213.214522,709.7961669,79.0704513,273.2700104,2395.81,1.37614901,115,1,CD69+
53,1310.199058,49.79751818,373.6207677,2243.51202,555.0995934,81.93139697,147.6149192,2415.708889,0.981534855,99,0,CD69-
490,865.2279724,74.46668871,406.8110161,2213.319194,515.2215373,79.19069677,178.5394194,1798.982097,0.789097928,62,1,CD69+
326,833.3921873,75.48551379,413.8900483,2121.908943,578.9116531,80.32137816,223.3582786,2046.388598,1.139945717,435,1,CD69+
449,860.8718805,73.8278359,391.9171538,2201.0,551.8066091,76.55232821,177.2151026,1781.159744,1.027676966,39,1,CD69+
855,1025.067041,62.35719375,256.953875,2299.6325,767.4067537,74.14944063,237.1597656,2316.122813,1.024280383,32,0,CD69-
870,1054.933682,60.96636364,270.791697,2278.43,939.3218592,72.75240303,339.4030485,2572.641515,1.053692059,33,0,CD69-
977,1146.589858,58.82648481,271.8597342,2399.556329,834.4451865,73.61483671,263.3921241,2462.804051,1.013057618,79,0,CD69-
823,1034.365925,62.60592683,251.0436098,2356.596341,727.1052681,75.30976341,168.4164732,2465.437805,1.065428975,41,0,CD69-
826,1386.485759,55.72513913,405.141587,2622.117174,869.2133743,70.70938261,215.788713,2463.379783,0.954253098,46,0,CD69-
437,919.555226,67.26871,403.3408429,1996.917857,542.0631918,81.00284286,197.8235586,2016.368143,1.111916534,70,1,CD69+
670,1316.538039,54.69735327,352.4404766,2478.328224,807.2892406,72.46289065,208.6151121,2399.786822,0.988008864,107,0,CD69-
563,869.5611326,74.31547879,423.045553,2166.719962,556.3840793,80.25610606,199.3261197,2033.359091,1.114537137,264,1,CD69+
999,1211.322428,59.00552857,327.6108756,2489.416498,881.1182967,70.78309217,249.5526442,2427.947143,0.947223037,217,0,CD69-
1131,901.4428868,70.9899,392.3836667,2151.926667,653.3643843,82.38593333,293.2003333,2344.876667,1.378036524,3,1,CD69+
786,1274.31645,63.66169,582.1131,2578.022,670.571801,79.01019,198.315,2488.852,1.161688305,10,0,CD69-
1108,941.6209146,70.93573276,376.7701034,2323.722069,750.1174409,77.19773448,311.1249724,2281.243793,1.322865223,58,1,CD69+
819,1269.166805,56.6233913,355.4104348,2469.210435,1004.152906,74.33446087,355.539613,2877.775652,1.051122055,23,0,CD69-
219,1531.061315,48.23953684,428.0714211,2561.737368,728.7986901,77.83111579,265.1692053,2369.392632,1.04914523,19,0,CD69-
944,1112.152683,60.054868,273.19468,2375.9124,955.7480327,70.755376,298.98604,2563.554,1.226848423,25,0,CD69-
820,1131.420874,60.66585714,315.5963333,2392.369048,900.3310115,74.7504,273.3794619,2832.444762,1.182919291,21,0,CD69-
586,1225.997431,56.76184675,323.8410649,2415.431948,696.8916749,75.78155714,173.2672844,2348.245195,0.886774139,77,0,CD69-
282,1315.715965,52.36628075,316.7023665,2418.263975,541.8276152,80.84533727,135.8766789,2253.869565,1.095220285,161,0,CD69-
348,850.2089621,73.66245636,398.0784909,2120.097091,505.3248772,78.30069091,150.7900727,1793.717636,1.059857203,55,1,CD69+
1117,1174.277513,63.55599605,402.3690789,2530.546447,639.8212048,78.429575,228.3633158,2166.442237,1.339072667,76,1,CD69+
4,1428.780664,51.95478571,383.3588571,2559.721429,503.644203,85.45117143,170.5982357,2489.974286,1.192856247,14,0,CD69-
1076,946.0770408,73.58998,408.67988,2447.1628,674.6777287,77.880592,262.97008,2137.2488,1.336550265,25,1,CD69+
463,842.5340016,75.158945,425.888775,2118.123,560.0251701,81.2252275,191.27877,2259.4875,1.12484703,40,1,CD69+
1055,1003.698652,66.65675714,358.2936667,2297.41619,868.9389578,71.4708619,245.208,2434.968095,1.100235819,21,1,CD69+
920,1010.987802,75.1024619,494.5350952,2579.278095,851.4274643,70.49411667,212.2384286,2381.686429,0.665944078,42,0,CD69-
1127,881.1448817,72.06635588,365.1941471,2214.178529,718.7910385,76.34224706,274.6109176,2175.920294,1.308497038,34,1,CD69+
517,799.0524526,81.89351167,475.7234,2312.1705,686.9373852,78.143775,274.9238167,2205.355167,1.105120662,60,1,CD69+
653,1158.354867,60.33128333,320.8017222,2440.774722,788.8099158,75.75313889,267.9076111,2413.166944,1.00280126,36,0,CD69-
573,750.884707,73.67571,264.5670947,2111.849342,676.734493,76.14945842,217.4876895,2140.155895,0.691391462,380,0,CD69-
647,1172.93822,58.63338,342.0894,2350.11,1009.454157,79.83544,536.10986,2865.518,1.355120502,5,0,CD69-
595,1277.95705,54.78285882,313.4870588,2442.672353,533.401371,82.75121176,149.5078706,2351.288824,1.205352881,17,0,CD69-
890,1169.949589,57.46732632,294.7230526,2355.285789,830.7901306,70.49961579,215.4083,2305.771579,1.166346172,19,0,CD69-
227,1160.301022,60.80151154,305.1225128,2483.250128,542.5769763,83.56489359,216.4253513,2201.803718,1.073300532,78,0,CD69-
534,914.1455885,73.77149861,433.9500694,2275.459722,574.9007653,78.17890417,203.8311667,1908.610278,1.002445927,72,1,CD69+
1142,960.8821184,73.90127302,432.6009365,2463.142222,666.976806,79.94932381,276.3232381,2271.600317,1.365620694,63,1,CD69+
276,1476.587283,51.13558687,466.4758384,2568.745859,702.8138528,76.92303232,168.3316768,2513.799596,1.010081142,99,0,CD69-
284,1187.51888,61.67135935,411.866,2441.290258,441.6404647,84.15943419,119.4546832,2153.097097,1.090487706,155,0,CD69-
470,816.5327355,77.44004127,412.4589444,2213.293492,727.9643579,78.73357222,280.3930746,2455.15627,1.16746309,126,1,CD69+
1105,915.2787497,73.76647333,416.1581778,2322.701333,578.1752562,78.81899111,197.4165022,2018.71,1.361920738,45,1,CD69+
426,891.902921,74.6185575,429.6055,2253.91425,529.9570156,77.986395,188.637475,1753.07475,1.165903299,40,1,CD69+
800,1081.838257,61.04695,305.6459286,2301.477857,810.8476474,74.23511786,228.1695357,2520.168929,0.746825556,28,0,CD69-
281,1374.576284,52.71061333,381.5379333,2491.374222,702.4599152,73.71493778,149.6770422,2257.944667,0.994125315,45,0,CD69-
732,1266.334524,54.863732,345.16578,2395.8582,800.620506,79.344568,323.56118,2648.4708,1.196264089,50,0,CD69-
715,1176.997882,60.36512561,321.1077683,2483.583049,845.9207806,70.44554024,213.6490244,2358.833659,0.627808966,82,0,CD69-
832,1056.105829,63.48112286,288.0598286,2392.586286,741.1449982,76.18969429,197.7343571,2493.262,0.945425016,35,0,CD69-
983,953.3065985,65.64715833,252.1185,2295.441667,654.6961366,79.06707917,193.18265,2405.38,1.197133375,24,0,CD69-
120,1238.670356,60.81328,379.0201714,2578.636571,870.4267638,69.82978,239.7440629,2333.039714,0.934583902,35,0,CD69-
593,1167.880698,56.95687,311.113225,2309.02825,711.513428,75.65597,198.6518525,2347.54775,1.057520687,40,0,CD69-
1200,843.2098596,76.70215393,404.9372022,2288.553258,685.9746564,78.99882472,283.0339461,2225.627022,1.428547945,89,1,CD69+
13,1419.419566,52.39224786,444.8413504,2492.172137,630.982021,76.69167521,151.6151795,2211.660684,1.079302607,117,0,CD69-
915,1230.716929,58.62237647,360.2132941,2464.762059,849.1055991,71.2481,231.6275809,2386.597941,0.996485994,68,0,CD69-
455,888.4226293,75.728176,412.90976,2381.7328,502.777849,84.927824,220.22644,2102.964,1.130420318,25,1,CD69+
584,1250.200558,55.83147266,320.5096906,2425.510288,1248.339607,59.78105396,298.0733381,2640.063381,0.703546712,139,0,CD69-
147,1348.754146,52.85839737,386.5767632,2427.969211,657.4263629,77.03866316,158.93235,2343.446316,1.002802788,38,0,CD69-
160,1242.586276,58.97060294,445.4239412,2389.415,558.191193,80.87363529,184.1605,2145.857059,1.286282207,34,1,CD69+
1197,935.7241015,71.4957925,386.8148,2312.2365,816.2727336,72.792175,262.231875,2310.3685,1.305177368,40,1,CD69+
750,1013.55972,70.66448395,431.9709012,2404.100864,707.5042352,78.53232346,281.0387136,2294.580864,1.306242071,81,0,CD69-
891,1292.998006,55.62271933,331.5778267,2500.469467,836.6406684,71.666928,217.41865,2413.4548,0.857550738,150,0,CD69-
942,1236.564868,54.56372241,275.7290172,2399.608103,847.6826091,71.11056552,223.820069,2418.321552,0.868418104,58,0,CD69-
859,1089.568092,56.3595,255.1471724,2171.902069,776.2169545,73.78316552,225.2846828,2338.972759,1.094569311,29,0,CD69-
992,1184.825072,59.98290597,325.7774552,2474.811269,832.4334055,72.65658358,226.343903,2464.77097,0.948454887,134,0,CD69-
1031,983.5158606,71.70862424,426.7792727,2392.95697,708.6291146,77.80635455,322.8364848,2130.400303,1.377899286,33,1,CD69+
195,1190.95415,59.79511543,426.5597037,2333.775309,485.1116443,80.83323333,138.0667981,1948.596173,0.980073676,162,0,CD69-
191,1314.743803,53.66112077,382.9088385,2403.789308,551.3601156,80.55694462,135.3450069,2277.019462,1.011745367,130,0,CD69-
628,1130.428203,64.38207857,354.3592857,2534.4675,762.8367877,74.13301429,210.0888214,2361.970357,0.806171195,28,0,CD69-
536,861.9949134,78.0752875,471.7649688,2272.299063,499.9429421,82.78310938,192.0205625,2019.469375,1.094995431,32,1,CD69+
606,1185.61883,58.91330769,324.6239231,2424.706923,695.0470142,79.86235385,231.5740154,2557.926923,1.225998221,13,0,CD69-
164,918.7757483,71.91579474,411.1738947,2220.154211,567.1151842,78.17907895,207.3055421,1875.168421,1.164757207,19,1,CD69+
106,1179.974436,58.310325,317.841,2385.7775,537.012762,79.017825,155.64485,1996.28,1.270330747,4,0,CD69-
16,1238.933227,54.10294,383.8374,2248.624667,518.3269493,80.23874,127.7647267,2152.926,1.129416497,15,0,CD69-
575,1159.340441,59.54757143,293.98725,2436.297857,830.0818259,71.35873571,215.7250643,2378.147143,0.963022759,28,0,CD69-
896,1157.212824,62.14741852,331.5575185,2512.58963,721.6821707,74.95305185,201.9749111,2306.412963,1.006471795,27,0,CD69-
617,1129.57171,62.6886,331.726,2470.833636,705.3460833,77.66274545,222.6896364,2405.451818,1.168178361,11,0,CD69-
989,1162.641222,59.35543378,282.5923243,2444.833784,779.4572707,72.62027703,199.8588622,2321.565946,0.897400401,74,0,CD69-
540,756.0518579,84.16280732,461.1867561,2392.555366,498.5974456,80.0318878,180.9337829,1781.110976,1.106910234,41,1,CD69+
329,885.4414464,75.45716667,439.5908095,2265.847007,591.2825712,79.69810408,236.4254259,2000.76,1.166838099,147,1,CD69+
480,908.2212499,74.99934722,437.7409167,2340.868333,533.315239,81.428875,177.3490556,2107.001111,1.087351492,36,1,CD69+
498,760.3643398,77.98532,396.9061,2065.846333,475.4897171,80.95086667,163.5942333,1839.017,1.034766775,30,1,CD69+
857,1368.77641,51.19621951,361.7560976,2429.420854,777.6725618,74.82811829,214.3623159,2490.776585,1.073494159,82,0,CD69-
1121,1035.171897,69.2693,432.1510784,2397.105882,642.936708,78.17190392,250.1329588,2097.077647,1.359811159,51,1,CD69+
405,863.0655952,74.39515165,413.8243077,2186.291429,565.7435442,77.61535385,202.555967,1824.891319,1.000972521,91,1,CD69+
1196,905.1887376,72.99973896,389.469026,2299.745455,732.1429071,76.73916753,261.4211039,2306.425844,1.309309524,77,1,CD69+
93,1248.865718,62.607812,495.83016,2583.8548,852.2165012,79.465328,390.3956,2675.3568,0.969799806,25,0,CD69-
809,1202.42528,58.23661791,329.8370746,2417.759104,823.3989368,76.61016418,293.1219836,2571.024627,1.00275083,67,0,CD69-
433,916.0103142,72.49198571,424.3721667,2225.702143,509.4954424,80.03335476,206.7087143,1728.638333,1.091470258,42,1,CD69+
83,1510.369562,64.298425,769.5445,2878.0625,592.5021983,75.0403,120.47245,2055.49,0.891043841,4,0,CD69-
43,1214.280481,58.20767385,374.1839231,2387.349385,605.3130151,77.94926769,154.5125692,2208.725231,0.943177854,65,0,CD69-
860,1120.475146,59.81203443,301.3714098,2344.093607,878.5014335,71.50252787,247.6992066,2464.168689,0.93386136,61,0,CD69-
1056,908.1742208,73.46710675,400.6733129,2316.168098,738.5215844,78.0928135,298.0569521,2393.018037,1.331361574,163,1,CD69+
710,1209.751675,60.65745185,350.4286481,2560.897778,829.9726683,72.36459074,232.6596407,2454.289074,0.900537534,54,0,CD69-
657,1029.796296,62.37811875,260.6318958,2311.457917,828.0765016,74.06670208,260.3041458,2458.975417,1.013544944,48,0,CD69-
414,886.8263676,73.9427913,396.5989783,2277.604565,512.864274,82.21834565,183.7307826,2036.985217,1.080169278,46,1,CD69+
662,1330.518344,54.25089651,353.2775349,2493.393372,715.0893387,77.04738023,213.3448163,2409.881977,1.066910308,86,0,CD69-
1198,953.2716405,70.72056721,373.1458852,2358.496885,746.2506227,75.67511475,275.0603016,2226.895082,1.318236933,61,1,CD69+
1014,1208.326045,56.14744286,307.0976429,2371.426071,790.9740395,70.88204286,220.6089286,2179.292143,0.914732686,28,0,CD69-
1012,1182.631173,57.67689649,305.6080175,2382.462982,833.9648551,73.2247614,265.1229298,2412.86614,1.107101647,57,0,CD69-
1149,1032.55253,68.05009583,395.85475,2392.8725,503.546778,80.9366875,204.054,1808.850833,1.376091042,24,1,CD69+
1037,1064.546383,67.71073448,413.6565862,2433.401034,594.8797414,78.85396897,159.2240276,2230.019655,1.330649845,29,1,CD69+
322,924.4721435,73.72141133,440.39574,2295.0252,612.6667977,78.25410667,248.597326,1961.1704,1.15784224,150,1,CD69+
765,1006.515328,62.93079143,283.1280571,2236.601143,807.4410223,71.92697143,195.0145714,2377.979143,0.695947909,35,0,CD69-
885,1158.350366,57.941092,266.21892,2384.2332,739.0003458,73.401444,180.23908,2283.3088,0.762497661,25,0,CD69-
556,795.9404585,75.640175,382.19645,2087.338875,713.1783644,74.4013,226.156975,2130.413625,0.943905168,80,1,CD69+
1146,1205.133297,57.29988947,286.342015,2437.912331,1027.451067,64.43387669,268.7122135,2425.049549,1.039246139,133,1,CD69+
357,835.3012472,77.35720625,469.2699375,2100.02625,659.5446305,81.7469625,257.743375,2467.69625,1.124020831,16,1,CD69+
69,1357.854444,51.64005844,369.359,2427.245455,590.0228762,81.64038182,190.6544805,2359.873377,0.89642797,77,0,CD69-
514,916.0827825,72.73796296,419.3607407,2245.43963,559.588312,79.68652963,191.4687037,2005.17963,0.94060323,27,1,CD69+
509,705.2732257,78.12661538,347.1400769,1993.893846,536.1430676,82.33571538,181.9669231,2190.493077,1.035016841,13,1,CD69+
340,859.2551575,73.62517867,394.9309333,2163.180533,615.157234,76.54883333,206.83552,1948.9892,0.87561959,75,1,CD69+
221,1607.104192,46.78953115,509.2301803,2587.048197,612.999121,77.84797459,163.9988516,2188.847459,0.949654825,122,0,CD69-
1162,797.1428365,76.14568511,389.4606596,2097.77766,725.4684606,78.98282553,305.8017234,2350.120638,1.351686293,47,1,CD69+
146,1318.633908,53.68998,380.1356,2425.568,663.5666317,79.502005,208.28135,2447.4715,0.9031675,20,0,CD69-
289,1643.401996,46.7295445,505.417288,2653.095079,761.5633415,74.63040052,165.055501,2525.344188,0.901425341,191,0,CD69-
753,1368.086861,57.8726087,447.5666522,2646.77,957.9826836,74.49652609,328.574,2835.934783,0.959171377,23,0,CD69-
29,1242.374986,53.94535,296.4789,2343.569,526.7615505,80.3625,159.8025,2041.774,1.175090815,10,0,CD69-
798,1203.322955,60.35561395,357.8106395,2490.815698,745.1731881,75.30573023,214.2734977,2393.424419,1.042879722,86,0,CD69-
114,1556.073408,49.6619,454.0349231,2644.763077,909.4874627,70.10007692,250.4405385,2455.544615,1.066001248,13,0,CD69-
803,1060.837622,62.52815,293.11725,2343.204375,791.525981,71.8230625,213.8139422,2274.797969,0.836088601,64,0,CD69-
508,865.7585986,75.03799481,438.1014286,2167.937662,570.6118306,76.40422078,194.8091818,1791.75974,0.900764714,77,1,CD69+
871,1090.414773,60.35129423,319.954,2265.129423,782.6398602,71.50970769,182.0093192,2308.548462,1.064755675,52,0,CD69-
1079,1063.866083,65.74934,387.1114667,2366.363333,701.3406605,78.81430667,306.2155667,2206.533333,1.438242901,30,1,CD69+
1194,751.938887,76.5404902,364.5533039,2013.848333,716.8802197,79.27791373,297.726802,2369.073725,1.350081538,102,1,CD69+
176,1542.688312,49.30656739,443.5045217,2625.188261,677.2634486,75.91485435,194.0450739,2216.188043,1.02242582,46,0,CD69-
804,1153.120993,58.96881304,327.6930761,2346.126957,717.7918208,74.86416087,178.764262,2330.424891,0.888116471,92,0,CD69-
884,1135.199797,59.31351982,295.7354324,2363.783333,676.6665354,76.5660991,175.7870297,2307.206126,1.050270982,111,0,CD69-
168,1222.849495,60.827225,405.19075,2493.08,561.9701936,82.163925,258.355225,1943.2775,1.269183514,4,1,CD69+
347,970.4623556,73.11933562,460.5184932,2361.87726,515.7863534,80.85503014,185.9802329,1916.723973,0.950154207,73,1,CD69+
376,838.4743151,78.14903333,440.1337083,2273.122083,544.6800662,79.5089375,193.6211667,1914.3725,1.108567574,24,1,CD69+
1083,1136.322704,64.31497,431.611,2409.117,746.1068655,79.95506,324.9038,2486.987,1.409231101,10,1,CD69+
1123,904.7734502,72.27255,377.0802273,2284.262727,818.4623249,78.37012727,359.0365455,2494.401364,1.335048989,22,1,CD69+
1107,943.1857022,69.90976667,394.5428333,2218.453333,984.7924433,75.37743333,501.4508333,2519.556667,1.429338797,6,1,CD69+
129,1552.509982,40.55126667,429.3223333,2320.053333,570.4329986,79.54486667,182.0856667,2086.453333,1.154102114,3,0,CD69-
189,1522.035937,46.793338,425.0081333,2492.1518,674.9592547,76.64495733,129.7056407,2461.333533,0.798820984,150,0,CD69-
136,1366.14132,52.29067931,387.383931,2456.407931,930.0461265,66.43461207,221.6976517,2343.136897,0.971367734,58,0,CD69-
446,920.7927992,71.87337813,398.729125,2256.782188,528.7542584,81.24496875,237.1854063,1817.299063,1.124888825,32,1,CD69+
80,1119.844514,60.39141111,311.6412222,2352.216667,803.2250956,76.92734444,254.9275556,2680.305556,0.981638796,9,0,CD69-
254,1087.666074,66.04276667,412.2670424,2397.109273,626.5147459,80.56794061,229.3254667,2288.665879,1.049940805,165,0,CD69-
1030,877.0192348,75.41611863,407.3228431,2324.230784,855.5232605,72.57346667,285.2480275,2373.351863,1.203863103,102,1,CD69+
894,1221.369382,57.96837536,297.8230071,2495.752679,839.7367127,72.48814643,230.8490525,2463.263393,1.033273076,280,0,CD69-
197,1081.545716,60.18467213,296.1026393,2275.400164,546.4904733,80.50594754,137.9642557,2237.021639,0.789423104,61,0,CD69-
290,1449.86258,55.91667093,514.4107558,2652.761047,364.2335409,85.24063256,79.66505349,2026.753605,1.110497567,86,0,CD69-
459,809.4892404,76.13627388,388.6210821,2156.597015,566.4095919,77.97249925,181.874,1933.609478,1.051966198,134,1,CD69+
768,1022.724389,62.8374203,293.6627744,2260.779098,875.2079462,68.59220602,198.3932609,2357.597519,0.600914433,133,0,CD69-
36,1331.376592,53.8179589,377.2186301,2453.800137,623.6133066,78.74567945,182.9107562,2267.243699,0.924993562,73,0,CD69-
767,1091.324394,60.21296395,290.2760349,2307.938372,956.3621265,66.89411744,253.0990465,2397.71686,0.800224448,86,0,CD69-
232,937.8051195,72.37084872,430.4042051,2267.520923,550.6322474,81.67945128,197.4429,2147.660872,1.055191523,195,0,CD69-
645,1373.71414,50.17049213,381.3873146,2380.095056,760.5744549,75.45969438,211.1904416,2476.38764,0.95994685,89,0,CD69-
33,1212.208034,67.17151406,529.1227813,2612.651094,659.0110088,77.85984063,234.450625,2170.704219,1.310765613,64,0,CD69-
88,1353.006644,60.9608,442.2156667,2777.385556,659.8211722,79.93874074,172.6645926,2600.264444,1.049288549,27,0,CD69-
