,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Cell_Size_Pix,activation_label,Activation
839,900.4434432,65.942648,337.428177,1993.0926,522.9135902,80.802021,198.87732,1903.379,1.0265285,100,0,CD69-
228,881.2343606,71.10836706,339.7636588,2247.519647,583.5981933,77.95695647,181.0166471,2038.026706,0.989648419,85,1,CD69+
912,872.810345,64.00720698,269.9535965,1974.284651,420.1749245,82.02689419,146.7070895,1670.286395,1.022506164,86,0,CD69-
900,857.6865025,68.09762105,276.6126307,2054.133596,462.9330304,78.45063772,139.1379193,1613.822719,1.047309759,114,0,CD69-
417,761.8448414,74.78719528,363.2296604,1957.139717,585.7992193,76.68526698,175.8603396,1952.792453,1.050712767,106,1,CD69+
206,1076.170675,67.21870241,433.5941165,2426.887149,1103.775006,66.0857755,370.2117671,2556.698514,0.985838083,249,0,CD69-
742,937.4006977,63.47632195,219.5774341,2178.932195,595.7154706,78.66455488,210.4487317,2029.196341,0.889472642,82,0,CD69-
79,1129.082852,67.50688597,447.596267,2592.05552,1021.735237,70.69801357,394.1781267,2581.216199,1.019944409,221,1,CD69+
190,1003.450454,68.11908724,374.9242099,2362.340494,1027.065581,69.73536337,389.7488601,2528.569012,0.996295122,243,0,CD69-
492,803.3174069,72.535575,353.001975,2013.468875,631.8170735,78.20974125,212.93315,2109.1145,1.060368759,80,1,CD69+
521,954.5425724,69.58395872,345.515422,2359.634954,499.8599877,78.91673211,150.0711917,1797.736789,1.013512333,109,1,CD69+
1070,817.9772638,68.95712099,305.8293988,1958.099259,387.1463856,83.68882099,146.0792815,1642.54284,1.000613858,81,0,CD69-
145,1031.492447,70.16653347,445.5103222,2448.915816,953.9715243,72.76186946,350.7409121,2606.440669,1.004152332,239,0,CD69-
1002,962.6491074,67.29743509,368.5300263,2196.149825,498.962935,80.9500693,169.565114,1890.409737,0.984806254,114,0,CD69-
318,900.0754954,68.96148881,349.517135,2148.846434,496.4713299,80.96533357,158.2547622,1964.830629,1.009482055,143,1,CD69+
824,1014.485878,60.93177624,277.3384634,2178.719505,660.9166422,74.51480693,224.0207129,1934.422475,0.996981658,101,0,CD69-
1437,1101.145567,72.77158333,441.1865,2895.476667,638.5754253,61.924,197.4078167,1388.188333,1.110353994,6,1,CD69+
1169,1006.61877,58.84224,306.7781353,2018.004706,483.3926195,81.55182118,170.7966824,1866.747294,0.949331412,85,0,CD69-
1084,871.3113239,67.80231742,308.3615439,2077.693182,432.1478958,82.07927652,162.6404864,1672.254318,1.016471294,132,0,CD69-
596,903.1151341,65.41445865,318.6661353,2023.89406,653.8644243,75.41021729,216.7301504,1989.299098,1.006995302,133,0,CD69-
457,894.7804236,75.40765319,404.727766,2385.418085,571.5965362,79.16344255,177.6238723,2074.206383,1.016312382,47,1,CD69+
880,970.3721637,62.82300087,308.2114739,2110.698783,591.7094329,78.07414348,192.3473443,2028.541478,1.029682379,115,0,CD69-
144,974.5350523,69.52241959,390.7589755,2345.929061,942.536926,72.29176653,352.1901988,2518.335959,0.979734448,245,0,CD69-
1419,1049.331119,70.34333245,392.0113826,2659.974358,813.4678815,72.89277433,239.0467557,2502.719443,1.068604923,413,1,CD69+
1344,915.4097887,68.46709252,352.2353084,2150.418785,498.6729852,81.29551963,170.1096075,1932.54486,1.031755232,107,0,CD69-
1087,827.6097325,67.26999211,305.0641982,1902.805263,503.3464062,79.75827368,160.6615351,1844.436053,1.016389058,114,0,CD69-
764,980.8561562,63.98388762,314.1815429,2180.208286,558.8190511,78.88312857,195.2247429,1910.439619,0.969357037,105,0,CD69-
842,1226.005746,57.2043377,301.636573,2465.515656,662.6161129,75.90490738,243.3486967,1994.621475,0.997792521,122,0,CD69-
1186,984.8194343,62.18724932,262.5754945,2197.813151,511.2324648,79.60466301,170.4755548,1823.384521,0.926577858,73,0,CD69-
1474,789.6390948,73.50227403,288.8138117,2141.360152,653.128729,74.18027879,238.5123528,1812.858506,0.969782843,462,1,CD69+
1051,879.5187326,67.49271418,324.6993948,2049.079403,466.6979321,81.62078582,172.1450672,1785.151045,1.013491187,134,0,CD69-
981,889.2337832,67.48562877,343.0830548,2038.520411,493.3374338,77.53917534,160.7266521,1646.19274,1.011541388,73,0,CD69-
592,783.4257016,69.63192951,170.9810115,2202.653115,645.564541,76.56374836,187.2228279,2149.791803,0.818658838,122,0,CD69-
1528,1229.247608,67.64258784,468.7262824,2845.151294,993.512697,72.56790549,371.9800973,2722.018627,1.065269759,255,0,CD69-
135,644.3171631,83.9834681,381.7750603,2037.05069,938.5054102,75.21537414,433.0332672,2481.445259,0.929849305,116,0,CD69-
1256,972.5636585,62.22922759,210.5419517,2241.622845,547.2498691,79.6685931,187.2396293,1980.073103,0.953452517,116,0,CD69-
83,943.3161994,72.11038544,401.7942573,2375.032621,894.572224,72.55019515,319.1249951,2439.040097,1.008101788,206,1,CD69+
1431,961.0907446,76.14962138,393.1070314,2805.745912,871.2529397,70.53794969,287.4475616,2409.497547,1.10073598,159,1,CD69+
154,1001.246652,67.53707165,387.4326753,2304.96067,802.8477345,77.25824742,338.2231552,2417.769588,1.007384396,194,0,CD69-
1187,855.2689971,64.09471818,246.0985648,1944.796591,510.2039969,78.75142841,177.6149432,1748.043182,0.866713912,88,0,CD69-
1335,996.2565227,63.19529407,287.0417746,2236.343051,559.900314,77.81502458,183.0839068,1887.10839,1.010556559,118,0,CD69-
773,950.3989283,64.07778652,263.330727,2181.829663,507.2167474,79.94158539,183.4438652,1817.75,0.955060791,89,0,CD69-
484,762.5336899,74.81352746,259.1355845,2166.901127,419.2222971,83.2522507,137.297107,1745.393592,0.983854992,142,1,CD69+
127,783.0497543,78.26809094,368.898784,2278.032056,927.0373725,68.99840174,333.6779024,2252.81216,0.962630878,287,0,CD69-
1224,1084.643253,58.30446,297.6765286,2186.757571,511.0970043,78.71459857,155.9918,1825.546571,0.989736997,70,0,CD69-
1269,979.8767275,64.69513663,362.1585545,2123.601386,610.9076634,75.83180297,169.5478941,1996.017822,0.998431427,101,0,CD69-
1184,1013.429138,62.53282963,349.5856583,2146.048056,532.7264587,77.89520648,160.8185556,1850.440093,0.936352515,108,0,CD69-
403,971.6456986,67.1921,347.0289125,2281.522688,571.1417081,75.07094813,163.7075988,1797.477688,0.983813248,160,1,CD69+
150,1207.647548,61.79900684,445.6967105,2489.439684,967.2418207,69.78246053,326.8414632,2460.493737,0.971415782,190,0,CD69-
346,703.3803601,76.67595776,359.4138966,1853.978276,674.8190027,77.25009224,255.4879914,2145.574483,1.077903953,116,1,CD69+
413,756.8084158,72.05932733,325.4721013,1881.744667,553.4187009,77.49734867,181.6275367,1816.485667,1.028659491,150,1,CD69+
1358,1162.681363,57.8693127,311.3862698,2341.649206,613.9480021,75.84183968,191.1819746,1962.33254,0.996235127,63,0,CD69-
1164,896.0644722,67.13605806,325.8115645,2063.694677,561.7454427,78.17390806,195.9780903,1899.527903,1.064870375,62,0,CD69-
1128,964.7003855,61.83138189,242.3199228,2143.092756,663.2559483,73.28984961,225.9718031,1922.830315,0.999612174,127,0,CD69-
394,854.8357006,70.19584769,341.1621462,2068.024923,333.9240342,85.71645923,119.7778223,1630.151308,1.030109639,130,1,CD69+
1018,934.755449,62.32944023,325.0782759,1960.678506,511.36825,77.9937092,164.1025402,1755.603678,0.999514589,87,0,CD69-
1096,961.6789442,67.4016716,335.6141444,2264.652099,390.5305758,83.12505556,131.3970667,1607.985679,1.025367416,81,0,CD69-
208,1016.399302,70.40853951,472.673039,2360.278439,806.7545132,74.3787639,244.4380298,2468.904829,0.995008051,205,0,CD69-
496,748.1782272,73.36349485,348.0802784,1871.239381,634.826251,78.45715464,217.4558897,2136.936907,1.062207268,97,1,CD69+
352,934.5546903,68.58459877,322.5190333,2310.172963,452.3601946,82.53922963,164.0870741,1816.229506,1.018777617,81,1,CD69+
95,1094.467913,67.88624404,461.4644182,2469.994121,901.172244,71.01903576,289.0125671,2448.212485,1.007168352,495,0,CD69-
625,935.1576912,67.70248843,321.3435223,2224.693058,519.6897386,78.67699091,175.1860413,1806.41438,1.035824202,121,0,CD69-
571,906.3600993,63.246378,294.598449,1988.7192,595.5999816,77.888122,210.67457,1963.5458,0.9745704,100,0,CD69-
37,817.3627156,74.26176789,331.7188752,2207.111748,646.5370417,77.75528049,236.5979415,2045.239894,1.024952818,246,1,CD69+
485,851.3897616,71.89193867,346.2954667,2159.939467,513.5569726,79.58579333,178.1824533,1792.197867,1.061339553,75,1,CD69+
959,902.4918819,64.257388,247.8371067,2092.8264,408.4204162,83.61956667,148.7988933,1723.553733,0.930863672,75,0,CD69-
143,1158.513623,65.18497163,461.900156,2501.657305,1011.358998,67.98144574,333.6058511,2479.063617,1.016081679,282,0,CD69-
1025,886.977194,65.91426667,322.9177471,1997.414368,567.117873,78.47641494,196.7911621,1926.258736,0.996736554,87,0,CD69-
158,1324.263705,67.48680905,625.1940402,2852.792462,935.1254256,72.27898844,305.2957357,2595.542111,0.963286943,199,0,CD69-
1061,995.2923098,63.6448562,327.7215868,2167.903223,595.3076613,75.77041157,193.6121983,1854.366777,1.009059017,121,0,CD69-
552,1062.64044,67.81327324,370.8546056,2562.531408,488.3239103,81.6495493,169.7248592,1908.826479,1.078744105,71,1,CD69+
1600,1128.340855,66.10369101,375.6550373,2597.892039,985.3753165,71.37244759,330.3611623,2644.366469,0.951806093,456,0,CD69-
1069,863.7068631,66.4175568,293.3023504,1999.74184,545.6254214,77.5670984,186.24612,1795.45088,1.027374332,125,0,CD69-
518,819.5513035,70.032458,352.3252,1942.11,648.2672295,74.42412,229.55234,1870.3236,0.980180137,50,1,CD69+
1227,818.7288084,69.87211136,267.9227045,2130.141818,523.1224651,79.16130682,176.4407159,1857.403523,0.870757944,88,0,CD69-
1038,933.1874665,66.69416744,351.1371512,2121.413372,626.0462875,76.93759419,220.8255233,1999.669884,0.997256296,86,0,CD69-
236,857.6815047,68.46427885,324.5338,2020.88875,565.0155718,80.8360875,192.5279923,2141.846346,1.025173941,104,1,CD69+
1611,1213.034391,63.05310242,423.9755121,2575.820323,1021.245639,69.91419355,359.6548871,2595.301331,0.993791189,248,0,CD69-
222,765.8509424,73.67145254,342.0685424,1989.996102,561.1575896,78.3577339,176.3298492,1958.782458,1.027968401,118,1,CD69+
1498,1111.537358,64.12432308,356.3959441,2507.731748,773.2356407,74.14135385,245.969293,2297.121469,0.967540678,143,0,CD69-
345,947.4602793,71.46895043,374.0181043,2392.317478,648.2907424,77.74058348,195.8778609,2221.296348,1.052996156,115,1,CD69+
1322,898.4691505,64.43480545,262.3768509,2047.193818,649.7324313,74.42955636,234.1707727,1861.757727,0.986154031,110,0,CD69-
120,1038.745606,69.73271198,454.0586129,2415.068802,974.3946005,71.1968235,334.3443401,2583.019171,0.978002702,217,0,CD69-
661,840.0589524,71.41636306,379.0899189,2043.56955,489.6000668,81.24461982,151.1683495,1942.153153,1.033441009,111,0,CD69-
588,1109.577251,62.75622906,369.4905222,2391.633077,586.8560764,77.91473932,186.5804094,2006.181282,0.98002383,117,0,CD69-
1700,1221.862872,60.64421143,374.1623333,2570.734952,1086.975593,67.54572762,371.3250857,2595.733286,0.934038656,210,0,CD69-
332,901.324594,71.18994032,371.5112177,2231.949355,604.4428398,78.5510879,197.0733121,2103.679355,1.041840704,124,1,CD69+
62,1112.019315,66.0818801,432.8155288,2463.975131,964.3551849,72.84794398,428.9196859,2480.217173,1.020852986,191,1,CD69+
1690,1205.143764,63.44728534,402.0272782,2622.982932,1056.568964,69.89804023,349.980706,2722.146128,0.956576192,266,0,CD69-
811,896.7494627,67.16923793,355.520069,2040.128103,415.7208648,82.80097586,134.8308483,1769.802241,1.048282043,58,0,CD69-
193,1047.72974,67.7223971,398.587942,2430.267101,1026.247542,67.85315399,369.4610942,2440.057319,0.969298705,276,0,CD69-
235,1219.596446,61.82003737,210.4026091,2880.97899,585.002977,80.0691101,185.0851818,2182.76202,0.949296236,99,1,CD69+
181,988.1867,69.34526,398.7458,2356.071692,790.9466755,76.50185846,312.7227692,2362.624615,1.048919255,65,0,CD69-
1377,855.7054399,78.94316499,392.6766101,2683.304085,869.500088,70.87220531,277.8435952,2371.628541,1.099538589,377,1,CD69+
389,839.2093284,73.45200804,368.4663036,2180.038839,629.540732,75.91848036,199.7694634,1962.938482,0.972242925,112,1,CD69+
968,920.9435928,65.00665233,304.3676163,2072.847442,574.2256854,79.22148023,196.2702791,2002.093023,0.982054668,86,0,CD69-
1147,1071.45683,60.8898219,344.7795371,2213.379429,435.5813332,81.29523048,142.2857295,1688.877619,1.058617199,105,0,CD69-
669,957.8460658,64.19896957,297.5920899,2159.017754,621.7564872,77.55122101,231.6837246,1975.833188,0.970237314,138,0,CD69-
1202,906.0493719,66.63048476,263.6736848,2207.719333,505.2216421,80.56977238,186.0192476,1833.343048,0.930292648,105,0,CD69-
1583,1062.033056,68.49153146,359.5636954,2605.068411,979.9072496,70.60271523,342.4274656,2529.263477,0.98683988,302,0,CD69-
331,695.8710092,77.01217626,354.2014029,1862.241367,567.6227212,78.04200791,186.5154748,1956.570863,1.03732029,139,1,CD69+
614,905.7381505,67.80087478,328.633173,2133.726261,577.9232136,76.24457391,182.2608609,1899.266522,1.013706428,115,0,CD69-
1030,954.4751262,63.81900882,310.6761343,2110.791569,539.4145605,77.33471667,174.8640686,1784.277647,1.004852343,102,0,CD69-
266,981.3161421,67.68288017,273.3330474,2491.017672,475.332825,81.11320862,138.7532,1926.888448,0.987615371,116,1,CD69+
1699,1246.499071,64.81923799,470.5822358,2722.303974,928.6075685,72.78178253,317.3096376,2633.451659,0.968272847,229,0,CD69-
545,1091.33518,61.16592703,328.3454604,2307.38045,645.560032,75.17294775,204.7654027,1987.24982,1.037533935,111,1,CD69+
1565,1173.693911,63.42576857,426.1629143,2520.02702,1028.251915,70.61071306,357.7410776,2675.632122,0.961491039,245,0,CD69-
105,709.0181814,79.91526646,365.6412722,2097.374177,892.5533559,75.17401772,358.8284684,2585.036456,1.031038222,158,0,CD69-
1237,943.37386,66.02093048,333.6347429,2133.383524,552.79853,79.59080381,188.1692571,1974.191143,0.97838747,105,0,CD69-
1644,1270.011506,58.15148066,435.6471698,2451.639764,1030.046306,68.33233396,301.9877311,2642.049104,1.039152749,212,0,CD69-
630,1044.994724,60.87545,291.3269931,2225.486176,517.8267708,79.92230784,186.3044118,1856.346373,0.934509205,102,0,CD69-
683,911.9163471,64.049275,247.2870362,2121.395172,644.01649,77.43123276,231.3086466,2084.301724,0.984802981,116,0,CD69-
20,902.7595093,74.3656511,424.6212683,2336.496803,1060.910993,70.52048558,422.8902768,2656.199404,0.9842174,319,1,CD69+
870,941.7037973,64.66323158,296.928614,2127.444825,601.175308,76.38745263,208.6235228,1874.753947,1.019311212,114,0,CD69-
242,726.6008932,77.17296154,366.1879451,1983.176154,581.8260743,75.55231538,170.5916703,1856.72,1.050209077,91,1,CD69+
50,970.4494111,70.4288372,391.629172,2380.55648,1116.635406,71.0568088,479.3212224,2760.93676,1.029758875,250,1,CD69+
915,1021.328673,62.99788737,331.0291632,2232.025474,544.2298536,78.00077474,190.3670411,1804.897789,1.047144069,95,0,CD69-
441,798.7848551,74.44033548,375.8444435,2036.919677,551.7044327,79.34046129,181.3638871,2010.361452,1.082112705,124,1,CD69+
707,931.278433,63.67846036,295.7583153,2060.561712,622.1273539,78.6511982,223.4066486,2122.873243,1.025973329,111,0,CD69-
1596,1174.802507,63.76242431,417.5276667,2519.734667,979.3191919,70.00241922,342.9136098,2489.519765,1.024981096,255,0,CD69-
1375,953.3501067,75.30028028,402.0338685,2669.789718,688.7124768,73.20321596,199.4136915,2052.575634,1.106090476,213,1,CD69+
822,1016.118417,60.03072667,296.7336133,2114.9888,618.2266646,73.55198933,195.1583733,1807.259733,1.027960331,75,0,CD69-
301,910.4544027,70.67206234,356.6804584,2263.184156,588.2037768,79.10921299,183.8850558,2120.481688,1.07520022,77,1,CD69+
172,909.7514018,70.77843355,371.9093871,2228.224387,1025.346546,70.96152323,416.5428774,2572.051613,0.997351886,155,0,CD69-
284,829.8761853,70.7315112,308.2465141,2039.49224,516.9903695,81.197032,153.6105016,1985.7712,1.037353904,125,1,CD69+
920,928.8055143,65.82135037,322.1134037,2100.777037,470.6259135,80.55846519,178.4846156,1691.957556,1.047526016,135,0,CD69-
1642,1242.89211,63.1480397,432.7295843,2657.715843,1026.991449,69.66361498,328.8962772,2653.823258,1.045255961,267,0,CD69-
344,852.4259831,70.78464188,335.720547,2113.090769,347.3761693,87.00835214,132.267441,1803.137692,1.042327637,117,1,CD69+
306,970.4699603,67.41220404,344.2598182,2277.897172,589.7552835,75.10561616,166.1636586,1864.629394,1.069763777,99,1,CD69+
1669,1113.587809,64.476682,369.7149867,2485.643867,1023.989404,71.74905233,359.0661267,2753.663533,0.981017586,300,0,CD69-
922,977.3586793,63.60744925,325.7584164,2127.156866,563.7642504,78.33911045,201.5022313,1894.726418,1.049336009,134,0,CD69-
1505,1282.045227,62.9448639,414.6830166,2781.940124,801.6344479,72.90661037,280.0361452,2235.090664,0.951465678,241,0,CD69-
167,1015.249378,73.85523077,459.5833955,2623.416437,652.5898435,80.12907368,227.6466899,2279.302146,0.980218311,247,0,CD69-
421,961.2378094,67.11480684,256.3944504,2410.49094,461.8979135,82.21040256,150.6015214,1897.943333,0.951497269,117,1,CD69+
225,764.6461291,74.27624769,339.0706846,2036.038385,670.0476532,74.93015923,208.4710623,2048.091077,1.012944303,130,1,CD69+
12,852.279565,76.3783563,390.1786185,2393.466593,1006.200089,75.27632148,426.8536704,2847.747,1.018210942,270,1,CD69+
1279,923.6995806,67.75294487,360.6560641,2117.045897,463.8252496,82.25534359,158.0521667,1893.012436,1.038700109,78,0,CD69-
90,1016.356325,66.64408054,396.8270216,2268.861568,844.1296906,74.69421405,318.6782216,2543.828811,1.026739899,185,0,CD69-
1294,927.0683506,64.11145146,290.5832301,2065.556117,516.8063787,81.01157476,190.1902621,1925.415534,1.013802775,103,0,CD69-
1403,871.5620823,77.57610529,383.6722228,2617.529666,919.4424649,70.34267493,282.1032017,2536.725237,1.111987655,359,1,CD69+
857,954.3320047,63.78523363,341.9560265,2040.307699,546.3713119,79.60779558,194.4269088,1960.083982,1.046797823,113,0,CD69-
1451,925.6317275,75.6655348,390.8206426,2656.152915,860.8244862,71.2588652,253.9285781,2394.555329,1.087193506,319,1,CD69+
1450,1161.979834,65.29290329,375.4698148,2675.312551,627.5135375,75.89875844,201.1459115,2003.643333,1.010467829,243,1,CD69+
304,1079.738111,61.95478406,341.4565986,2298.258116,569.2735155,79.34547609,176.202992,2083.196957,1.055012788,138,1,CD69+
1320,877.4520996,70.2035275,323.935925,2203.537125,401.8055049,85.10634625,152.018865,1776.78375,1.001308144,80,0,CD69-
1647,1076.969681,66.96497305,384.0526525,2503.058901,947.1340339,71.1211195,304.3018521,2607.124291,0.998040565,282,0,CD69-
1636,1060.007698,67.5748855,366.767829,2540.128141,997.1827776,69.81327435,319.1695502,2592.579257,1.047428417,269,0,CD69-
490,956.2824943,65.16173304,321.1091843,2166.907652,529.5990219,79.64802783,165.3177209,1944.249565,1.023591154,115,1,CD69+
74,1029.910169,69.67658985,410.5849619,2491.375457,931.4832209,73.83988376,357.0788454,2581.004873,1.016384353,394,1,CD69+
515,821.1433651,72.64915339,368.3568898,2038.426186,510.2097553,80.54588729,164.7309754,1947.878475,1.000634585,118,1,CD69+
561,1055.862512,60.92424699,318.1570578,2224.841084,555.4557115,78.5280747,177.2213012,1933.670482,0.992111579,83,0,CD69-
179,1094.188708,66.78816045,456.1943273,2400.074682,907.5677932,69.75774318,274.1691909,2382.4365,0.967670521,220,0,CD69-
109,1041.492916,69.30703799,421.9959721,2488.467765,888.1797919,72.45635363,326.1124022,2360.530279,0.966881613,179,0,CD69-
116,1047.450172,64.37443474,376.9204737,2282.504053,1003.371553,68.08180421,312.7254316,2486.634789,0.953831676,190,0,CD69-
293,835.5890718,70.88541495,339.3870598,2061.25729,574.6607029,75.9253486,182.8383701,1806.436075,1.026014552,107,1,CD69+
1072,855.182588,65.73221636,314.8677545,1903.720091,508.8985787,79.19496,185.7256727,1735.406455,1.020363934,110,0,CD69-
643,1080.902299,61.83664706,331.0328941,2316.535735,588.5168268,77.39375735,220.7920588,1844.398971,0.954787668,68,0,CD69-
772,970.8519993,64.16325122,347.0227122,2115.747317,565.2616723,77.9584378,177.2297683,1928.139878,1.021968752,82,0,CD69-
1413,1155.304592,66.58473597,369.1912285,2734.804005,841.7718735,72.60832466,234.4777122,2504.182489,1.080243036,442,1,CD69+
1189,919.9692404,65.32568061,330.3808245,2073.062347,451.8864056,81.34736327,156.1748673,1752.836633,0.957279712,98,0,CD69-
622,808.7542262,68.79368969,294.4017423,1941.424742,740.4917923,76.47059691,276.3342701,2228.134433,1.016342154,97,0,CD69-
1386,1252.581533,58.72712618,373.6935459,2556.090687,770.4960192,67.92831931,210.8604373,2081.414893,1.057305712,233,1,CD69+
409,1024.403519,67.169404,319.939456,2505.68344,478.3075099,81.9998192,146.3569328,1990.92272,1.013857447,125,1,CD69+
636,925.4930261,64.54099455,299.3269673,2079.166,484.4832995,81.56913455,176.5171636,1860.829182,0.999051261,110,0,CD69-
1675,1189.722981,61.92388596,327.2213685,2610.369532,1015.862357,67.17785064,262.3302009,2603.694936,0.927265711,235,0,CD69-
288,732.371115,73.63660087,318.3441304,1903.124,419.1009578,83.63704087,131.6644096,1884.839304,1.05911499,115,1,CD69+
1509,1101.95657,63.12316889,358.3925074,2412.28637,824.7871248,70.35253778,239.6258433,2252.593333,0.959629265,270,0,CD69-
337,861.944164,69.3703918,320.9886008,2111.656639,633.1885833,76.93913361,186.948877,2118.487705,0.975844457,122,1,CD69+
1234,1061.741015,63.42973363,340.9830531,2335.304602,727.0492589,74.88712301,254.7108319,2140.029381,0.95162047,113,0,CD69-
1612,1151.500002,62.95074156,371.4178474,2500.42289,1031.673689,72.0925276,353.39225,2818.950519,0.965992043,308,0,CD69-
1012,838.9974661,65.45078198,196.7783162,2038.954865,586.2984179,75.99733604,218.6068559,1743.991982,0.925769018,111,0,CD69-
46,876.6605351,74.96403529,378.4242745,2386.261667,1023.995872,72.71664412,427.1873039,2664.024314,1.026108455,102,1,CD69+
747,1113.464127,58.74699817,308.4496972,2288.78055,495.6471965,79.57522752,153.6767248,1837.494037,0.945111528,109,0,CD69-
753,921.2382125,67.38045102,390.291,2066.497551,444.7103077,81.8063,157.7161224,1747.717755,1.003805916,49,0,CD69-
462,1089.702424,61.70738103,306.2105552,2399.763448,524.95766,81.26990172,180.3548448,1989.112328,0.967434839,116,1,CD69+
1506,1234.213154,61.47747656,426.5969352,2592.891122,844.8690636,73.48517357,259.1037107,2494.903167,0.889752923,401,0,CD69-
1363,1114.835013,64.84789112,369.2353092,2512.863882,900.7125675,71.90275263,269.608954,2592.33977,1.090045348,304,1,CD69+
1379,1009.69095,69.3463,370.7781081,2488.680811,802.0014765,71.89859054,252.9016588,2233.446149,1.109614369,148,1,CD69+
424,1009.73093,61.24339574,256.165234,2204.065957,610.8388532,79.63606064,213.722,2162.509043,0.995110761,94,1,CD69+
325,852.5253109,72.88811204,357.8727778,2211.164815,547.198997,80.20886944,186.2428148,2037.890185,1.056704389,108,1,CD69+
664,957.6904592,60.41442453,289.8271708,1988.037453,557.1045435,77.37457075,185.5475755,1821.623208,0.982963858,106,0,CD69-
350,984.5155552,66.17417442,329.0707054,2277.101628,589.0485339,80.2694,199.9386016,2162.82062,1.039016323,129,1,CD69+
447,698.3219439,77.58538741,360.7330963,1876.340296,543.8760871,77.60233704,194.8921289,1765.583407,1.079243337,135,1,CD69+
1253,1096.832638,59.88893409,347.3413068,2231.292045,548.6650402,79.16440795,165.4399136,2019.837273,0.989171197,88,0,CD69-
1041,923.4081429,66.42364091,340.6097909,2091.475545,478.975421,78.68343182,156.8399636,1671.381182,1.009864418,110,0,CD69-
1546,1161.5189,66.39481098,426.7900694,2644.368324,978.6600372,75.28231503,336.6953873,3013.311329,1.072714547,173,0,CD69-
1591,1169.971611,62.83414818,403.2638711,2501.87972,1139.257815,69.63155658,403.3004146,2903.952073,1.010977699,357,0,CD69-
754,802.2596948,67.42488,169.3906389,2112.6895,411.0553409,82.0547225,138.2604013,1658.592375,0.956566917,80,0,CD69-
138,1089.771724,66.56904553,417.4482764,2454.845081,921.0059162,73.78610488,328.8076382,2616.357033,1.036742057,246,0,CD69-
451,856.8376605,68.98076452,370.2858387,1963.866452,477.4681489,78.01616774,145.5464258,1678.881613,1.086939167,31,1,CD69+
699,1038.867088,61.22237521,295.0145702,2236.868926,689.5347862,74.70927273,222.6604876,2063.388347,1.018711638,121,0,CD69-
1447,934.4236642,73.83017326,380.506184,2567.930729,804.1299778,70.85028993,297.8285757,2145.641458,1.027395911,288,1,CD69+
830,799.0439025,68.68809792,311.7376031,1862.436563,491.8144533,81.02718542,178.2774167,1844.155208,1.02113503,96,0,CD69-
1102,941.5365701,67.081055,320.5833,2213.157375,555.4724237,79.3028475,201.79235,1918.42175,1.023550382,80,0,CD69-
950,928.7933123,65.53668795,329.1408265,2102.505663,486.1201877,81.14772289,188.3197711,1775.64747,0.991994904,83,0,CD69-
1019,819.7457583,73.11866043,399.9070719,1974.463165,458.9233846,82.24923094,153.9645252,1876.901871,1.058376305,139,0,CD69-
1332,915.1961241,62.10593689,308.4616058,1942.517961,502.0188697,78.34559515,157.5329359,1751.512816,1.032243418,103,0,CD69-
396,796.257117,70.83966522,301.863488,2022.143043,562.592846,77.69567826,171.6116196,1947.844022,1.017326433,92,1,CD69+
1374,1070.471353,71.01725327,407.3494953,2743.60215,640.5513151,64.88875888,164.8322112,1610.39271,1.117950947,107,1,CD69+
1501,1247.717024,61.99786878,405.3064093,2658.269705,794.1399967,72.16273376,239.5670211,2241.577595,0.948483738,237,0,CD69-
1448,1070.204893,70.85663978,359.8711075,2848.001505,678.4343546,74.60757025,232.9569749,2073.034695,1.03675717,279,1,CD69+
21,748.3741797,78.56442515,353.7249503,2213.614971,976.5557936,72.59516053,399.065152,2548.559854,1.025306439,342,1,CD69+
766,667.6814774,75.54415946,301.8319009,1886.369279,238.509799,91.39096486,101.8919234,1653.379009,0.982869835,111,0,CD69-
392,944.489435,69.04830357,361.1531964,2289.101429,538.7885167,78.75831071,168.5061696,1915.235089,1.042834711,112,1,CD69+
250,819.9844629,73.86809694,376.7336429,2096.93102,652.6450032,78.85564592,206.7053061,2314.288571,1.040532785,98,1,CD69+
1265,1203.048803,53.86698173,250.8254567,2332.122788,599.079067,76.74371058,191.2660692,1927.627981,1.003322137,104,0,CD69-
1059,865.3390484,67.66411171,280.7099613,2096.823333,551.4974608,80.73257207,192.4166847,2062.48955,1.005514896,111,0,CD69-
671,843.2877186,70.93663867,350.9449067,2053.897467,413.122154,83.45692933,156.01218,1733.2324,1.038431,75,0,CD69-
1678,1412.705507,54.44188039,430.9213595,2630.278007,1077.877206,66.14854869,330.3818725,2593.845163,0.964265411,306,0,CD69-
1276,1080.826252,60.10397826,291.8120978,2277.720652,585.8254999,76.32281413,168.5823587,1915.769783,0.973858619,92,0,CD69-
1168,885.9629946,63.95578406,236.0777101,2048.535217,640.2100054,78.78284058,239.912087,2135.003333,0.865164323,69,0,CD69-
1133,932.2871325,62.5061097,261.3141507,2041.408134,532.0524461,78.20752388,191.3046843,1738.086642,1.01063366,134,0,CD69-
869,1090.927706,60.3454253,368.1223265,2200.339639,595.7376192,76.50744699,202.8756506,1924.941205,1.040994606,83,0,CD69-
604,976.1347778,61.87329148,294.2041477,2099.330909,528.4109429,77.74038409,171.4065972,1771.501023,1.021147806,176,0,CD69-
