Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,NADH_a1,NADH_t1,NADH_t2,FAD_a1,FAD_t1,FAD_t2,Activation,Donor,Cell_Type
0.925348147,541.6649111,148.9607389,145,81.47411772,229.4325972,1913.554591,94.68555705,62.27815707,1689.050161,0,7,3
1.077684917,677.4753099,471.326099,170,77.96863139,276.3072689,2104.837138,80.56349309,140.4850286,1841.557787,0,7,3
1.016733428,593.4621219,222.9138828,179,81.64638969,260.208167,2084.201544,92.31307538,78.17432774,1945.720269,0,7,3
1.050853198,587.2485166,344.6593979,215,80.99872471,233.6869039,2119.679998,85.4051899,112.9777407,1737.738,0,7,3
0.973355237,836.0314958,390.5389152,122,69.86547814,235.0797921,2241.862917,85.45615087,106.6969952,2059.289014,0,7,3
0.972283483,592.6692352,297.474259,167,81.89341146,257.4438576,2111.998584,87.77611557,80.87607395,1922.826814,0,7,3
1.065597708,641.2971497,367.6728499,175,79.0992843,250.5757554,2116.986188,85.93356267,101.366782,2019.649997,0,7,3
1.023527982,607.7413454,269.6318067,149,80.24932844,244.5667863,2096.536522,90.92125842,93.11522516,2084.341831,0,7,3
0.923104306,615.0284048,325.3276869,246,78.99739051,227.0149991,2068.19164,87.34852497,100.5298479,1881.405179,0,7,3
1.017235721,695.8071369,267.2350716,198,76.76032672,261.2505704,2134.058184,89.60944794,68.50789663,1990.724998,0,7,3
1.015418837,658.6287703,318.6312164,227,79.09781528,274.0876726,2126.898775,87.57482452,89.27126204,1954.578994,0,7,3
1.105983853,534.1693697,384.0583086,154,82.83633098,268.5639078,1805.935966,85.78244518,125.3156154,1949.535165,0,7,3
1.063587606,621.4302372,358.7382793,124,79.77171354,253.0983098,2076.945475,84.52618088,95.61010939,1820.276769,0,7,3
1.02833872,595.8064568,264.2751839,172,82.30647814,258.8082848,2173.568214,87.9512323,85.250858,1657.528,0,7,3
1.018032101,626.8324767,304.1869309,515,78.94367962,243.0148327,2071.961973,88.13015625,88.70510097,1939.237738,0,7,3
0.862345137,370.4763664,204.0097381,115,80.22333096,161.9833998,1572.936917,93.23908269,92.57214314,1514.716844,0,7,3
1.023306546,680.1267159,328.2254171,173,76.74605967,257.0345762,2089.611497,87.36130575,100.8120515,1989.211066,0,7,3
1.013546127,633.4882356,260.9100572,190,80.00470221,264.6100179,2108.42725,89.84645746,107.6163192,1603.764254,0,7,3
1.056227403,646.9648648,206.8672638,164,78.65834156,256.8647819,2090.198366,91.22947778,79.41871007,1565.878906,0,7,3
0.99964961,599.2347478,379.3935159,180,79.77450269,243.9424499,2003.698004,81.77605155,107.0452882,1693.127991,0,7,3
1.050833327,581.3950496,370.0789469,167,82.22142672,272.2684923,2001.424707,86.97652619,95.21288822,2192.446384,0,7,3
1.020778999,605.8548293,425.1646359,134,80.59091633,241.3463063,2123.593428,82.89182708,108.6998003,1994.702713,0,7,3
0.969841295,586.5901809,349.950531,168,80.57063169,221.5088736,2110.481817,85.53248961,125.1274641,1710.734932,0,7,3
1.012519215,566.272542,287.9870097,189,81.60232105,230.8795629,2060.927006,89.5643537,113.9410916,1802.457932,0,7,3
1.010202606,659.8598436,359.8941053,193,78.34142273,252.3034755,2150.680393,85.25214577,95.07309537,1919.617355,0,7,3
0.962874473,552.9509079,274.1636627,232,82.25846883,249.5339827,1979.066224,89.88983908,94.83894844,1867.906134,0,7,3
0.957920681,508.9943532,253.8215227,192,82.41825461,210.5051167,1910.565835,88.1970487,95.51406185,1473.165201,0,7,3
1.077090096,674.7383613,240.6886169,229,77.91633578,256.5576575,2158.239151,91.46173574,88.38694314,1829.976855,0,7,3
0.939186387,595.3424863,229.1381303,181,80.77461417,227.2888547,2132.027179,92.06177107,85.03811949,1897.116509,0,7,3
1.065543214,626.1405089,355.9529149,145,79.16676554,259.6776588,2020.620116,86.06501565,124.6739276,1821.039612,0,7,3
1.004957245,610.5067053,241.07027,191,79.43120109,241.4204344,2045.109344,91.00785315,78.39369441,1907.046003,0,7,3
1.035633436,614.644335,380.6029167,163,80.64370105,248.5266843,2144.763864,85.76326584,105.0411931,2048.114742,0,7,3
1.056309945,630.9765788,241.4965021,239,79.17419858,253.9683661,2066.06467,91.66762297,77.39615646,2062.149669,0,7,3
1.020966267,597.0067861,179.8567611,212,79.43811315,205.8865302,2108.755239,93.39811746,59.87187938,1834.8435,0,7,3
0.993220106,582.3382921,313.6357788,210,81.13173608,247.2540882,2026.612105,87.29255084,87.0713398,1946.539998,0,7,3
0.957620509,601.7737491,267.4030432,188,80.26752183,242.4103528,2071.209825,90.20989775,91.89776213,1884.157168,0,7,3
0.981611306,715.5244438,317.2859786,189,74.91286429,245.9033979,2118.558332,87.97320582,85.31467887,2075.999269,0,7,3
1.006621887,641.9965826,302.5499773,231,79.44431677,266.7557712,2098.678058,88.68832512,102.7679704,1878.3961,0,7,3
1.016982857,623.9230396,135.9275197,190,79.83161918,246.4082266,2134.712906,95.74459976,56.65270757,2008.26478,0,7,3
1.020684724,684.6640425,233.6104069,107,77.54691722,270.8859148,2124.196725,91.17128884,63.98250547,2031.822569,0,7,3
1.040430537,656.7969145,363.059935,181,78.23907386,247.2253854,2133.626664,84.55292511,125.1970047,1674.535712,0,7,3
1.027822859,642.2269483,360.0802182,185,78.79898867,255.3425397,2084.225684,84.20644233,105.5638364,1786.340211,0,7,3
1.031441278,642.0408874,406.4172163,138,78.25731117,256.785522,2036.170872,80.1485109,101.4372075,1689.358967,0,7,3
1.074968041,681.1438941,377.0322428,179,79.63393057,280.5563906,2224.318779,86.66736841,99.4415319,2178.053757,0,7,3
0.974961923,624.2572797,250.2826621,237,79.33803683,241.1114279,2104.222888,91.17624879,67.12436981,2159.872902,0,7,3
1.051184348,692.2358498,265.3550842,178,77.05136116,270.4306421,2120.834904,91.38035965,105.3419014,1964.184033,0,7,3
1.006062259,624.0567048,331.7631742,194,78.55343721,245.366407,2019.493849,86.596655,100.156704,1912.908972,0,7,3
1.02547778,682.9008676,359.719195,184,76.8133917,242.1045422,2145.620157,85.93598541,108.4625042,1923.602704,0,7,3
1.064009369,570.4888391,187.0172682,191,81.7652861,260.2803305,1976.853398,94.73891258,73.78791285,2239.682518,0,7,3
1.020845145,597.0137824,318.3677955,195,80.63999707,258.2961817,2006.006955,87.40423555,92.76162982,1959.477482,0,7,3
1.060277721,574.3328727,298.7729085,189,80.77357843,229.6368573,2029.494514,87.00206757,95.53400167,1660.896688,0,7,3
1.01246118,530.0261355,211.5818369,172,82.332545,209.1826475,2042.273381,92.0079031,71.21625692,1809.57719,0,7,3
0.988581477,659.3229124,255.1867,202,77.61781311,253.6290884,2071.688213,90.70482524,69.88133504,2080.23285,0,7,3
1.064247875,646.450274,401.8279913,163,79.4815368,265.9712387,2111.431092,82.32902953,122.1103184,1744.223525,0,7,3
1.035354368,643.8483552,412.3806152,160,79.51809925,263.6640357,2129.26931,78.82225929,94.78947822,1681.928937,0,7,3
1.034560779,562.5724267,127.5455855,164,81.36485583,236.6710118,1998.953142,95.54588812,46.78553331,1886.168244,0,7,3
1.022441395,664.8287729,356.95514,185,77.93830861,246.8540136,2141.173487,81.38762804,88.48058783,1693.254085,0,7,3
1.08171435,616.2659953,291.371843,207,80.13117127,255.7142473,2090.076611,90.3594986,82.44487,2249.132996,0,7,3
1.014494481,637.9091994,301.0620165,171,80.35108848,269.9717031,2155.304486,89.04273998,83.35001608,2077.277147,0,7,3
1.034692931,609.7295706,467.3291846,174,80.18198727,250.628618,2058.273954,81.05702263,123.9706574,1954.865857,0,7,3
1.076322861,643.1508265,356.8917476,147,78.40957361,263.2572458,2026.74641,86.67533548,140.3627491,1774.692854,0,7,3
1.069302528,698.5521558,458.2311597,140,76.0339855,266.7998958,2072.803775,82.90671539,126.5376566,2078.759204,0,7,3
0.962561805,623.7082247,318.2728572,156,79.74193715,237.6190305,2128.562843,83.62604802,103.3052949,1491.538585,0,7,3
0.986194299,621.6300027,404.4829272,180,79.21412,249.030564,2049.771542,84.46704821,122.1199652,1965.199766,0,7,3
0.94211865,513.0584071,147.1195667,137,81.59249026,213.2884639,1860.19209,94.13820038,78.01644497,1237.841006,0,7,3
1.06470278,582.6368019,187.5785563,200,80.92069892,247.8996899,2008.247538,93.6548237,69.82057391,1935.611306,0,7,3
0.689779789,518.0394165,297.1303312,69,80.41792221,148.0861651,2035.941235,88.63675105,87.48955276,1933.123405,0,7,3
1.043200127,608.5193096,170.4003448,110,81.58681649,250.3421302,2217.880278,94.93199921,50.10559845,2423.709961,0,7,3
0.976505997,384.4124978,147.9016845,368,87.63013784,165.9592024,1769.063691,94.67378474,80.52982117,1346.931016,0,7,3
1.059583476,641.6194477,293.7299468,163,78.32267305,254.0251241,2047.053926,89.09721629,80.95297893,2029.777089,0,7,3
0.997918352,624.9276817,344.5661033,197,78.82307999,246.2385065,2051.498769,86.15347613,88.39127421,1995.948557,0,7,3
0.868651367,550.7721612,343.6830531,166,81.62985689,223.7004174,1995.769816,87.01810953,101.760296,1966.055895,0,7,3
1.000859621,573.0937345,234.0516688,267,80.63442033,225.1712192,2027.6967,90.61267819,74.21032516,1842.107019,0,7,3
1.026523859,591.2733792,474.8953162,181,80.49142645,235.058944,2071.725999,79.34753927,151.2091882,1734.539643,0,7,3
1.001863271,591.1060336,269.231917,112,80.23900559,234.1612752,2060.917459,89.44642672,78.18837033,1948.90435,0,7,3
1.065314747,630.3457291,461.9958362,136,79.46928035,266.7863756,2043.901308,82.84788858,142.5571387,2021.677147,0,7,3
0.973748146,510.1228715,209.4166833,189,82.62331016,211.8877465,1954.682548,92.65145821,62.4046106,2058.593464,0,7,3
1.027092017,660.1194864,259.6067939,181,78.45810262,266.2956306,2103.432927,91.05842156,85.179286,2034.209032,0,7,3
1.079191612,578.7924118,413.0561001,379,81.53633729,257.5669527,1993.304744,83.00459671,128.2148341,1812.515782,0,7,3
0.949381403,597.2124734,347.6720454,158,80.31280659,232.2883248,2097.27327,85.24832731,102.6899107,1800.250753,0,7,3
0.965080416,620.1307979,160.485871,170,79.84325073,256.8075197,2072.651738,94.45858403,64.81547627,1840.112756,0,7,3
1.028925301,574.2694021,172.5945564,127,80.96248361,205.5791621,2152.895814,94.65218124,59.42247982,2199.165027,0,7,3
1.039375593,669.9868013,378.7691098,212,78.05442542,258.5815585,2147.961249,84.56858901,108.3244185,1905.159008,0,7,3
1.050418373,619.9088606,300.1205086,227,79.95935407,259.184457,2078.717214,88.26763314,112.7904508,1699.292005,0,7,3
0.988424147,634.519545,304.1838155,215,78.64811774,251.3081081,2056.535565,87.98072572,89.14808959,1935.523019,0,7,3
0.959992209,589.0677775,361.221764,162,81.88772021,263.470992,2072.76045,85.68215934,114.336526,1884.440689,0,7,3
0.996546865,608.9150074,301.204578,392,80.15787271,246.2332707,2077.287118,89.02333348,94.5448031,2008.770543,0,7,3
0.969140509,606.4766306,323.2042253,180,79.8129399,244.4173796,2038.217372,85.10671616,101.0499235,1752.622371,0,7,3
1.060422733,623.6202837,254.9500769,268,79.58890181,265.9026982,2029.339944,91.77851735,98.21953467,1752.863483,0,7,3
1.082472,645.7178834,226.5180145,177,79.6348283,265.7613371,2142.482572,90.43796356,96.78551971,1470.188789,0,7,3
0.946438912,597.9256342,332.6363137,152,79.81371431,232.8487942,2041.992843,83.36032566,78.33496469,1718.343858,0,7,3
0.948166442,629.18539,264.3797138,207,78.92134942,255.1899846,2046.331327,90.04325337,81.23266948,1978.200459,0,7,3
0.996819177,645.5706683,328.2824596,312,79.5265971,264.5326769,2133.156095,86.30411623,95.8670369,1858.349267,0,7,3
1.01967761,598.3962036,282.6905756,208,79.95378237,244.3190907,2017.737722,87.89240228,96.60373371,1660.224696,0,7,3
0.984670175,559.706171,336.9854379,174,82.5476683,241.6781415,2078.489248,88.9083662,104.4396281,2206.47071,0,7,3
1.019933086,586.1413991,341.9023324,260,80.24404503,225.161507,2053.869216,86.92723231,114.3454043,1822.764186,0,7,3
1.030386336,619.8432824,334.496908,223,78.91604133,251.9772506,1996.203098,88.09365363,111.3097697,1995.304562,0,7,3
1.07155659,558.2776922,256.100884,310,81.45719085,234.7374718,1978.989399,90.47531237,112.7243434,1622.199799,0,7,3
0.927071138,549.8516052,157.7641465,200,81.95172711,213.583384,2089.84192,94.57651898,61.66252778,1802.63832,0,7,3
1.021891107,623.2574267,353.4295077,295,79.54618615,259.7066087,2038.941423,87.43155013,108.5644314,2075.883563,0,7,3
1.059002699,594.7399665,279.4638775,237,80.5723126,245.5277357,2044.584852,90.53779552,94.17180932,2126.557832,0,7,3
0.950853389,648.5020539,297.3396808,157,79.59454523,276.2988989,2108.491522,89.08269074,101.2236312,1979.534761,0,7,3
1.013715177,647.5819135,372.9341234,193,79.12719597,256.1263473,2141.466117,86.33823259,99.25925624,2107.750291,0,7,3
0.984114482,653.4940184,325.149915,195,78.95392638,270.8414655,2098.786875,87.47717326,92.00050488,2003.008084,0,7,3
1.046167924,587.7008782,207.5062828,138,81.69926618,241.6530951,2167.396077,92.60592461,61.93179989,2101.28835,0,7,3
0.994231122,619.7452371,333.4586706,191,78.86010391,248.2468235,2017.646113,87.20204567,95.26901046,1983.377279,0,7,3
0.986343574,609.5663719,281.9458774,188,80.52705738,256.7889758,2079.65243,89.78161946,93.51593512,1973.660596,0,7,3
0.932128582,555.6821085,210.2674117,194,81.91898434,234.6784469,2021.628431,92.24589931,81.77602518,1707.051307,0,7,3
1.016330229,588.193489,246.6917113,207,81.10222421,240.9509173,2078.38601,90.98030113,73.65403946,1994.728142,0,7,3
0.971561929,626.380468,326.7486225,168,79.348345,236.4745801,2126.189418,84.15303379,94.5694695,1645.119164,0,7,3
1.015119784,634.6610511,327.8518991,208,78.75177968,247.2045469,2072.999941,86.67332259,103.8466137,1788.311314,0,7,3
1.029264229,670.5491688,300.2383512,154,77.78651677,261.7492273,2118.400882,90.55252113,106.2137794,2165.308029,0,7,3
0.977026107,670.1663701,255.2415626,165,79.61012785,283.7025081,2192.025391,91.17027864,73.77612822,2135.016186,0,7,3
1.010994241,601.5609581,144.2598213,273,79.46289339,244.3002494,1999.21816,95.59193225,63.88439977,1916.960812,0,7,3
0.997877583,650.9013055,315.6018809,290,78.53858125,253.0601322,2112.522611,87.8183014,98.08107328,1926.559441,0,7,3
0.937054492,606.3980662,182.2413943,182,79.79967528,246.4831819,2045.439319,93.71987713,74.17928077,1813.86826,0,7,3
1.02323158,595.1523368,218.4815781,221,80.56822886,258.4144342,2002.891144,92.43747196,64.61660995,2078.329779,0,7,3
0.502154632,510.7235773,249.5100562,269,80.38954167,122.4746015,2108.746312,90.22471451,70.26678826,1896.39996,0,7,3
1.020886366,680.7207481,332.8285494,182,78.06167655,267.6676757,2153.626443,88.91040296,108.886108,2114.167192,0,7,3
0.980087873,644.1470187,199.5888338,162,80.51747925,250.7486526,2293.205118,92.69994718,63.35006205,1939.949056,0,7,3
0.993762923,614.6873936,218.9422564,201,80.66069241,254.0887121,2127.29799,92.8858882,78.60582576,2047.893203,0,7,3
1.062928251,553.2600415,92.96656972,172,81.08150496,231.1487193,1934.45649,97.01213271,58.45194207,1211.960999,0,7,3
1.010177367,644.2772633,329.5165638,230,78.59033575,259.0271712,2065.041293,88.21985649,101.1523063,2050.144964,0,7,3
1.036728748,608.4921621,255.5289849,562,80.30021876,239.9374357,2109.778774,90.77248764,96.60935058,1817.31773,0,7,3
1.019219501,613.7216577,299.2564659,188,79.85970404,253.2750539,2038.26715,87.7301365,91.00264643,1904.305501,0,7,3
1.006415604,605.9781819,185.3450604,205,79.27316538,240.4984535,2005.443973,94.06000956,70.97365882,1955.430736,0,7,3
1.012737401,645.9534705,305.7231079,155,78.63450337,258.3754427,2071.00092,86.83628769,95.02226105,1782.112554,0,7,3
1.012410843,603.5683679,218.4466425,168,80.67439233,261.0442808,2045.63097,92.29440287,58.20918119,2160.538924,0,7,3
0.997163101,673.2321001,389.6226736,218,78.28246362,266.2188502,2155.260503,84.64196692,110.9069603,2010.818009,0,7,3
0.983545114,663.7363231,456.3263367,149,78.73548135,265.6683411,2145.974803,81.87657096,130.9447133,1997.633461,0,7,3
0.93283928,590.3667694,266.0523858,196,80.16339894,239.8906748,2019.781313,89.23011482,90.02390869,1801.133574,0,7,3
0.856222388,363.9883307,126.8868989,238,58.23962297,147.0159589,1322.295541,92.50541066,63.98094353,1304.735692,0,7,3
0.992945361,641.1885,357.4792317,413,79.18164175,265.2561384,2082.966676,87.24887768,94.12442387,2159.932022,0,7,3
1.026010098,524.5523339,117.3528737,170,84.61775428,254.2474066,2012.47577,96.55347061,61.04325022,1715.872149,0,7,3
0.882673452,610.0158737,227.9149761,190,79.91599432,240.9962152,2094.142438,91.63636866,67.38937736,2021.878123,0,7,3
0.971758977,611.3636136,368.6190265,170,79.86692374,243.6757108,2079.07247,85.80100713,106.494812,1983.15214,0,7,3
0.975687062,640.504749,305.092011,413,77.81498556,230.8466568,2075.249004,88.77514988,94.77855431,1979.238857,0,7,3
0.995657762,651.1601798,398.8170099,199,78.48211718,251.1874999,2113.944264,83.67299411,112.9720556,1906.937434,0,7,3
0.953956744,633.1848114,277.0397747,124,80.92391141,249.8196823,2224.24967,89.60092784,77.13688154,2019.670231,0,7,3
1.010381902,658.4972528,277.3499669,182,78.9495865,257.2590531,2172.059263,89.81243308,82.82447296,2007.0186,0,7,3
1.040221321,588.7824078,210.2635719,157,80.98694518,243.1635966,2067.83303,92.83595697,63.24185539,2091.536707,0,7,3
0.963326573,704.8697799,295.169912,207,76.95029906,265.8917739,2183.52875,87.32564293,80.53222111,1837.280504,0,7,3
0.988874121,608.0180411,336.4757345,126,80.59975977,261.3422037,2040.590433,88.08475853,94.41020999,2136.673381,0,7,3
1.030133223,642.7083153,331.4919225,221,79.48250108,260.8387093,2124.040165,88.33165674,99.19193201,2077.177792,0,7,3
1.025087364,669.919614,372.3879547,621,77.66519518,252.297262,2121.013972,85.30866992,120.0406664,1837.700526,0,7,3
0.993410004,601.1167603,208.6684136,180,80.64570132,242.4572986,2108.316879,92.78121119,63.92424542,2047.483704,0,7,3
0.95278894,565.4256568,201.2237374,148,81.75471687,245.1699897,2007.153409,92.27487364,51.04913871,2009.475365,0,7,3
1.003108926,654.0660463,381.7849982,158,78.3116717,248.8746143,2125.815206,86.15958813,112.1017433,2063.78081,0,7,3
0.99489341,564.9863851,247.9905054,179,80.4715037,223.7824605,1958.61992,91.99475263,96.49172672,1994.155743,0,7,3
0.941432226,607.2171706,296.5141481,176,79.18851351,245.2513541,2002.084797,89.49328077,93.8887229,2029.645444,0,7,3
1.048846238,637.1828088,350.1966929,516,78.88042123,249.8331366,2090.235687,85.53248732,125.4469046,1689.697415,0,7,3
1.011002143,709.5701198,341.4919925,176,75.68375192,254.8098594,2132.14201,87.15921763,96.0380812,2023.152946,0,7,3
0.875480455,539.1433147,189.7718759,133,82.93522297,226.9790441,2081.246804,93.56065652,56.40379731,2105.240004,0,7,3
0.997990001,643.7884051,399.363927,167,79.14567824,256.3534351,2117.703146,84.22795557,119.7107061,1932.434946,0,7,3
0.979442213,630.7972534,379.6891809,176,77.677726,250.7193834,1957.731627,85.08821067,92.76180963,2050.882719,0,7,3
0.993211585,605.601546,239.9419187,318,79.98421474,240.2541659,2068.505471,89.47486561,81.62185939,1650.996063,0,7,3
0.978754881,618.1673764,237.1555829,199,80.24281517,261.2298708,2079.163593,91.87317322,68.67757446,2173.123055,0,7,3
0.990220481,603.7816873,267.6774474,169,80.01678782,233.749797,2087.855077,90.57108135,89.86560882,1977.814376,0,7,3
0.952580353,584.2376804,328.4508722,203,79.78652302,231.8377666,1982.231649,85.44003868,91.75655259,1882.392722,0,7,3
0.982555778,543.1561327,218.2207655,153,82.49306631,231.4418098,2023.407291,91.19606218,87.42621794,1604.892452,0,7,3
0.954818183,599.7444354,349.530723,173,80.33860758,238.3727899,2085.419732,84.52454245,85.024003,1911.55676,0,7,3
1.051481007,621.0422991,272.8247098,182,80.82187646,274.1339266,2089.677612,90.18193093,75.47568273,2091.007558,0,7,3
1.108031627,629.9651648,153.6449509,212,79.49497872,262.6868883,2051.201261,95.50893511,75.83141463,1810.143572,0,7,3
1.063578779,715.5366138,407.5662312,240,76.87302137,285.5057995,2150.991957,84.61006447,138.3803092,1905.022589,0,7,3
0.921955451,606.0803333,292.8230874,146,80.04791433,245.1203096,2056.395877,89.13811737,85.95046769,2030.295463,0,7,3
0.913898753,549.5778996,327.6893918,126,81.9457466,220.2376471,2040.080767,85.96460738,119.1955962,1623.590942,0,7,3
0.97484036,663.5840469,313.1202364,151,79.44522669,271.5511139,2198.747234,87.82422088,96.0986542,1946.803949,0,7,3
1.066592362,651.6210441,202.8469747,167,79.14577979,276.389235,2083.505104,93.53523254,64.97130076,2187.199951,0,7,3
0.972987601,644.1010385,228.3478052,256,79.97820286,274.5580899,2124.296033,91.34524227,77.61252313,1702.988442,0,7,3
0.930381829,594.0028826,266.7618606,370,80.78951529,240.8878008,2074.795714,90.28719442,81.58106035,1989.131415,0,7,3
0.964708811,599.2326067,286.4292741,187,79.96770382,236.4427707,2058.437599,89.79971047,78.3506263,2132.069894,0,7,3
1.014016058,598.5798085,297.2826404,184,80.2473711,239.7677194,2074.298274,87.62573594,90.85445841,1801.657868,0,7,3
0.94708323,589.1870691,372.0012184,168,80.91349742,248.0020738,2056.397957,85.17309066,102.3676292,2091.739996,0,7,3
1.004192485,641.5531196,405.9572083,178,78.87426706,253.4862488,2094.245897,85.9227574,131.5127114,2100.402469,0,7,3
1.00106195,582.013083,279.9389949,147,81.9819979,247.0471547,2115.684406,89.88937526,78.2759001,2078.172482,0,7,3
0.962645407,669.7849224,333.7397429,206,77.51466152,274.4169176,2042.142782,88.73537146,101.1724726,2173.859419,0,7,3
1.03345625,621.3289975,399.0995772,209,78.88827379,246.3681352,2030.628946,83.76636261,115.6701569,1877.019162,0,7,3
1.019148515,621.6169517,316.4034131,189,80.16729419,264.2582338,2074.532331,88.43001668,85.33076183,2129.308231,0,7,3
0.941986766,584.5651748,278.194253,159,80.37485401,228.7729731,2063.020274,89.99303115,79.19328924,2067.338246,0,7,3
1.011666569,602.1857034,212.983379,148,81.15318572,250.5073203,2129.473849,91.49253429,56.56998201,1899.009122,0,7,3
0.956850418,670.562387,379.0141754,128,77.96300499,250.642614,2158.284849,85.44241615,108.1362663,2002.428682,0,7,3
0.943589981,682.1387646,427.0177825,101,78.33610718,262.0259583,2201.762813,83.27297808,144.503479,1835.293032,0,7,3
0.902012005,639.9466423,301.6804898,146,77.94278212,237.9111188,2066.558387,89.30717699,82.59418196,2141.455252,0,7,3
0.964856752,584.1644953,329.9548109,200,81.78870031,259.3429297,2049.503145,88.5612793,93.69488464,2176.272467,0,7,3
1.065913589,594.2398859,219.863651,215,81.63783966,253.1416166,2116.311966,92.65772847,89.72847462,1907.162506,0,7,3
0.899620847,402.1988502,281.4998601,282,85.54640855,198.2868095,1649.77212,89.9854613,102.0434881,1655.615111,0,7,3
1.010369318,647.7299091,338.669128,321,79.42145707,265.4183668,2134.798128,85.93820813,96.81667394,1902.546155,0,7,3
0.975532181,585.6932971,284.4232487,166,81.09162707,253.6491359,2029.908917,89.51842611,75.62775859,2069.524418,0,7,3
0.891842939,636.2770064,393.9582183,152,78.07566095,228.474958,2095.413222,85.08737938,104.393749,2078.163131,0,7,3
0.935533691,629.4662138,240.6115597,217,79.47293551,248.5735208,2122.789748,91.48899701,76.69515255,2005.823948,0,7,3
1.025581729,618.7382175,284.4775617,217,80.58415567,252.0249748,2149.303391,88.9776517,96.0663525,1843.251528,0,7,3
1.036432265,585.0547597,351.848607,176,80.27219441,240.597,1989.432482,87.80661124,109.0199515,2127.783784,0,7,3
0.935932367,613.9265612,308.8880352,131,79.7433452,240.8270967,2096.605987,87.87763867,88.54207677,1951.722338,0,7,3
0.899142817,488.647883,254.2899303,186,84.48355751,207.1483736,1866.273347,90.29492344,86.25350241,1706.831378,0,7,3
0.966082988,610.5497605,403.33225,137,80.06471739,216.4848444,2182.53885,81.39275742,119.3045403,1648.435685,0,7,3
1.043581673,580.8457693,137.1356675,191,80.32219771,237.2718084,1983.783806,95.54536819,70.54488724,1556.709479,0,7,3
0.973178821,578.0280158,292.3201321,159,81.57845424,239.9867022,2087.287464,89.73591451,83.94854245,2143.224095,0,7,3
0.96166899,553.6084919,224.7497563,163,81.7055204,235.4733685,1989.191688,92.39472961,64.42132692,2157.996209,0,7,3
0.983020607,619.9268631,258.0970769,131,80.2503906,249.6168241,2141.032706,90.68074838,73.25406071,2029.01511,0,7,3
0.972523659,692.3547964,388.9267645,202,77.81813324,260.6065409,2215.56876,85.59233401,114.8890447,2055.861174,0,7,3
1.016729077,659.3296861,394.4464613,175,78.01744039,253.4837321,2109.178122,85.38798259,111.815341,2088.365793,0,7,3
1.064916974,643.2479227,359.9097629,240,80.24775484,271.418822,2168.3658,85.94462797,131.9242736,1742.186723,0,7,3
0.946790863,571.044001,143.056665,158,79.57191546,212.7774722,1984.331545,94.92022024,49.26217268,1786.121309,0,7,3
0.946937508,628.42419,237.2603053,172,79.2233804,241.2994541,2119.930425,92.27348596,78.8507058,2130.38817,0,7,3
0.991571763,647.9262424,354.3900572,211,79.17887008,259.621398,2130.155311,86.67711189,110.9045352,1966.716963,0,7,3
1.013655894,610.448674,377.6367099,173,80.16984431,250.3581204,2071.442225,86.69713343,138.6703273,1946.679622,0,7,3
0.972371836,526.0966161,218.3184479,120,81.47440879,208.5794792,1943.109792,92.83271662,71.36694628,2116.965999,0,7,3
0.976462042,623.0232972,287.5974407,160,78.27228953,249.3629674,1977.306805,89.05006259,76.814463,2011.527854,0,7,3
1.07934305,579.9394153,366.6643346,165,80.26764909,240.5273323,1961.98218,86.07285817,136.6203334,1791.280009,0,7,3
1.015582792,588.0817043,248.998527,120,80.76853093,246.0577857,2031.959574,91.12479299,71.98985049,2069.478678,0,7,3
0.968538619,640.2047752,291.8146702,189,79.93366056,264.6872883,2145.057666,88.76241966,104.566783,1825.850778,0,7,3
1.011605698,673.1802252,271.7445959,179,77.36390661,263.6959199,2086.992341,90.13475771,72.26885082,2108.150502,0,7,3
1.0331223,669.9130951,203.4334225,149,78.82877205,266.1647501,2192.586986,93.53252385,80.03939306,1960.11172,0,7,3
1.023180648,615.2025005,282.2099309,140,81.1511667,264.5891862,2133.588146,90.60257048,91.29587678,2129.143235,0,7,3
1.030784894,637.6758888,259.6093642,246,79.02121063,258.8627555,2057.60967,86.04863395,115.2670399,1178.465817,0,7,3
0.998449392,689.7671925,375.7745827,118,77.14098825,255.9046471,2155.897876,83.54682201,114.2754414,1738.214384,0,7,3
1.044231281,627.6713623,301.6726379,47,79.72778931,245.6965019,2145.509509,90.29019928,101.4410019,2163.590088,0,7,3
1.049598499,598.744846,271.0010493,614,81.28923613,274.7142548,2012.609278,90.56403196,73.77411918,2185.387672,1,7,3
1.04609819,509.3419534,290.8896317,896,84.46870998,254.7413699,1888.870735,88.79562334,88.27617893,1932.923632,1,7,3
1.086340072,506.0454538,287.5595682,486,85.30425059,268.4799798,1898.728661,89.43417032,78.35280597,2103.087701,1,7,3
1.081727476,598.0927748,307.2585138,327,81.93102008,260.2074814,2131.693572,88.3331852,88.99168212,2018.076211,1,7,3
1.02730029,609.3142227,300.1469866,457,81.0170097,251.4470859,2142.199414,89.34542894,85.81855758,2101.608772,1,7,3
1.041358641,622.4285411,341.6062628,494,80.53539625,262.3387098,2108.642054,86.9929481,95.42761745,2009.03235,1,7,3
1.114607245,568.4060032,374.7014813,913,82.61072567,264.3653948,2007.458902,86.54040114,118.5361912,2038.63317,1,7,3
1.09086463,566.3919906,270.2844884,475,82.49341059,264.2112595,1968.73297,89.84707851,80.12242402,1975.310887,1,7,3
