cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
139,658.7692308,379.8985897,2434.825897,64.3859,0.972612923,62.35897436,337.4798205,2383.744615,71.08748205,28.91251795,0.892917615,0.909170208,1111.273357,927.4830167,153.3258418,39.77901579,82.68154713,1.555135732,0.084915098,21.9538837,56.74390223,142.3528904,1.893860165,1.893860165,0.086132403,0.040140224,59.99662342,72.91540691,39,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
100,926.3846154,426.7493333,2585.258462,68.91176667,1.028872564,50.53846154,423.9397692,2742.69,74.88708205,25.11291795,0.965987308,0.946279985,1095.882893,985.9111118,178.5085307,30.06771334,154.7263813,2.516659666,0.143302988,21.46214066,84.00130565,490.8366795,5.503810249,5.503810249,0.075227894,0.025026308,59.35315702,71.2919396,39,a_2n,a_2f,Activated,M,221101,CD69-,NK-Cells
45,668.6923077,355.7249231,2479.911795,61.72562051,1.09381259,39.30769231,291.1690513,2224.081282,74.95856667,25.04143333,0.967221667,0.941145967,1171.818819,772.5421186,177.11729,78.93411439,157.1890927,4.998857692,0.130040447,13.98900667,67.63508211,350.997384,2.613917807,2.613917807,0.062153102,0.024430411,203.7119815,127.4160631,39,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
1,836.7692308,356.0148974,2526.511795,58.69265128,1.164406974,94.79487179,318.3227949,2354.638205,75.11755128,24.88244872,1.010083513,0.899007639,1251.130689,822.4476077,190.9157242,59.92175259,69.90932495,2.723821287,0.109565443,54.39435898,55.92630723,179.2408538,1.851597559,1.851597559,0.111378664,0.049527751,87.00969308,70.58449745,39,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
118,698.1538462,406.006359,2431.358974,73.21542821,1.071773205,39.8974359,246.5706923,2272.985897,78.76976923,21.23023077,0.955850179,0.946424663,951.030977,674.2548181,156.8552028,33.29523934,144.6678467,3.67840594,0.081016979,14.84090165,37.19776609,175.8179259,2.353912986,2.353912986,0.091005107,0.013924121,118.966481,39.97422125,39,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
160,570.8717949,389.6805128,2321.812821,71.72808462,1.054901308,45.33333333,282.7352821,2081.00359,76.09761282,23.90238718,1.029015692,0.924024769,935.8007434,711.2166762,139.9669471,20.32162386,99.86761418,1.305574564,0.094672948,16.52961192,47.3639501,215.8281006,1.943485067,1.943485067,0.097756424,0.028221943,44.83503364,86.34656243,39,c_6n,c_6f,Control,N,221114,CD69+,NK-Cells
51,781.4615385,419.5448205,2455.477179,66.93651282,1.099180795,55.69230769,227.3236667,2340.649487,76.89791026,23.10208974,0.989421487,0.933838817,1092.978417,714.4001186,157.4635875,41.90855529,116.2711034,1.989058803,0.116866249,15.81830027,40.46398529,175.1005423,1.703616552,1.703616552,0.084309957,0.012604108,75.37975776,70.35612055,39,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
61,685.4102564,385.2553333,2409.844615,67.09340769,1.102774026,73.30769231,265.1398974,2025.716923,84.70386154,15.29613846,1.038246,0.913603241,1051.355545,535.2126472,174.4733003,31.03628825,128.929839,2.982992723,0.104856451,74.24963365,27.95634491,170.0282568,1.929720423,1.929720423,0.079426837,0.065083169,89.38746843,48.45185232,39,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
119,743.9230769,440.3705897,2543.687436,63.72699487,1.040438923,39.51282051,286.1915385,2087.304359,72.67236667,27.32763333,0.940126154,0.949721972,1206.030354,772.4856484,109.5249033,40.3336228,174.9363408,4.611934639,0.09212367,11.86297157,75.59284535,255.3962923,2.970360421,2.970360421,0.057907879,0.013227353,140.6152682,87.01331905,39,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
42,686.2820513,365.2883846,2323.558462,69.96434872,1.041625205,65.07692308,260.2261026,2450.858974,79.20684872,20.79315128,0.99853041,0.913178793,954.671989,715.0157635,144.5725002,18.28048357,119.1897992,2.797086,0.07921176,24.51678761,35.67280608,154.5187682,1.591922252,1.591922252,0.066040935,0.031221757,78.1205656,53.55726678,39,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
30,181.7105263,382.9288158,2400.194474,74.2134,0.990036447,18.13157895,446.5982368,2463.664474,73.32637105,26.67362895,1.012566947,0.908866272,901.667345,975.0634545,21.35277423,51.2320998,222.5894529,2.494790821,0.069599626,5.199641633,169.0398796,399.0423452,6.090208574,6.090208574,0.11373058,0.025744416,79.80145218,163.1919917,38,NK_act_3n-008,NK_act_3f-009,Activated,D,220303,CD69+,NK-Cells
7,180.2105263,461.9147632,2366.290789,67.01053158,0.984754737,22.65789474,308.0700526,2244.118684,75.41846579,24.58153421,0.921396211,0.883249302,1084.838222,761.7512591,51.51444714,109.8645853,217.3447622,3.899923194,0.104045932,5.896752729,137.5454222,602.4412155,5.189660571,5.189660571,0.077375196,0.03659597,93.95428769,142.8591632,38,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69-,NK-Cells
40,250.8157895,430.1293421,2350.004211,66.75673684,1.008143105,20.5,315.9657895,2346.318684,75.58516316,24.41483684,0.980035579,0.894970082,1065.378566,807.7378753,160.5303466,56.92586184,167.8038638,3.689889417,0.105653569,7.593560572,58.38958363,238.1247349,4.173360216,4.173360216,0.092630241,0.075817279,44.80974868,103.1614311,38,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69-,NK-Cells
28,821.5,427.0442632,2418.767105,71.29898421,1.012615105,84.84210526,287.7204211,2333.681579,71.24273947,28.75726053,1.029474868,0.908778266,998.2208856,875.2912938,178.836442,33.84528611,83.0624378,2.263843525,0.095082279,62.15826631,55.82982538,89.94794385,1.5856142,1.5856142,0.121748533,0.054005446,36.63927233,64.45140279,38,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
14,721.9473684,319.4813684,2455.221579,64.96363158,1.083929237,47.18421053,339.1306579,2633.169737,72.94135263,27.05864737,0.981307158,0.933775602,1067.518955,958.7646228,209.238768,39.67367021,118.9454477,3.510650945,0.082445391,12.51562324,66.59502192,218.9009734,1.792681626,1.792681626,0.104586946,0.028154051,99.56088111,95.11910169,38,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
122,825.6315789,418.0806842,2511.106316,62.11175,1.027222789,52.57894737,305.9603158,2343.729474,76.05962368,23.94037632,0.949802421,0.943966461,1210.879417,788.4850688,172.4888435,37.12673343,75.21768637,3.393518606,0.090987107,41.52799875,52.68692693,237.480684,2.903330873,2.903330873,0.058991343,0.038906062,102.4206914,46.36305861,38,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
125,638.2894737,382.0952895,2409.193158,65.03188158,1.049318447,40.21052632,328.2783158,2265.523421,70.32502368,29.67497632,1.012083684,0.938275412,1090.066719,901.7220789,118.9244384,31.80351643,90.05393588,2.463136748,0.076658989,9.106451217,61.51386646,147.7167992,2.209335914,2.209335914,0.092244365,0.0199361,37.17054337,86.34607038,38,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
98,705.3157895,383.8092105,2514.261842,67.38806316,1.047007158,55.92105263,232.4286579,2261.652632,78.65316842,21.34683158,1.047446289,0.933642849,1078.906635,665.851619,163.5331366,37.19439885,98.3656052,2.412446814,0.131148211,55.2724855,39.31703972,164.9006846,2.158058128,2.158058128,0.069762174,0.046734116,75.28459295,87.70583106,38,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
96,1034.675676,361.203027,2802.063243,51.49244595,1.181541189,138.6756757,251.763027,2249.958108,69.38217297,30.61782703,1.224093757,0.888833696,1546.000227,863.2222543,113.8400569,72.97640426,112.7603267,3.549614991,0.091445384,119.5972533,24.67340923,76.58166497,1.009107888,1.009107888,0.131752018,0.078118342,156.752407,32.26783848,37,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
8,874.8378378,423.4933784,2659.181622,61.87834054,1.018149919,45.81081081,318.6791081,2444.505946,72.22402703,27.77597297,1.001433892,0.949660223,1273.376703,908.2966805,101.1683178,40.13831692,123.2405158,2.545863633,0.12613793,18.62471154,50.20158518,122.8257615,1.644013475,1.644013475,0.074905813,0.022124093,54.30963058,58.17009284,37,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
76,830.972973,408.3855135,2525.154054,64.57916757,1.088343703,71.2972973,263.5294054,2143.294595,76.34195405,23.65804595,1.005871135,0.921477449,1158.030943,706.930477,145.2494954,22.73143942,49.80772511,2.235207041,0.091951172,45.87111465,43.79563197,145.7700405,2.303210971,2.303210971,0.084566833,0.048332615,55.78882435,82.51147792,37,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
108,817.3513514,445.5701351,2518.625135,68.35597297,1.005395216,98.97297297,290.4888649,2395.268649,74.95983784,25.04016216,1.062205595,0.889213949,1099.668241,816.8679279,127.73893,69.92856509,131.7821932,3.561947542,0.085472053,28.58465642,29.33566399,97.73803315,1.571423134,1.571423134,0.070708451,0.037541036,54.20030108,34.43405338,37,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
25,942.1621622,368.2923514,2842.165135,52.56733514,1.073961514,88.35135135,274.6164595,2561.457297,72.18842162,27.81157838,1.035946108,0.914283361,1541.916312,909.6155291,69.96527453,39.19883456,77.54352049,2.789039087,0.134700197,24.71528566,50.44290812,160.310903,2.113458481,2.113458481,0.07960123,0.023182612,80.29365419,80.28334088,37,a_3n,a_3f,Activated,M,221101,CD69-,NK-Cells
127,905.8378378,413.1783243,2690.932432,64.36173514,1.020676378,50.13513514,295.3729189,2182.89973,68.51603784,31.48396216,1.053768892,0.94814786,1225.24594,878.7306128,105.7340777,31.62413699,69.81427498,3.615825344,0.120005741,26.32295382,47.77670518,248.9557785,5.973590864,5.973590864,0.083846235,0.023829736,79.8198266,85.22766402,37,a_3n,a_3f,Activated,M,221101,CD69-,NK-Cells
136,647.7027027,409.0245946,2400.562703,55.97501892,1.07851027,41,299.3303514,2229.282162,75.36531081,24.63468919,0.858173459,0.93910582,1284.526326,773.0684303,213.3813572,54.27565239,82.31703603,2.845875019,0.10895083,17.64464036,40.89850017,221.6357711,2.001148048,2.001148048,0.085018678,0.021984315,48.05932008,56.09039851,37,q_5n,q_5f,Control,M,221101,CD69-,NK-Cells
11,598.4054054,336.1745946,2348.395405,53.82224865,1.051402027,63.72972973,249.5501081,2162.61027,77.97538378,22.02461622,0.998048892,0.902304469,1265.174573,668.7409145,100.3085405,39.55287743,52.89286544,1.334569072,0.083849344,34.99575264,18.24153693,147.6365253,2.01109122,2.01109122,0.091946616,0.054324701,43.81081586,34.47291275,37,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
24,481.6216216,358.5777838,2252.39973,68.7368973,1.141678919,19.48648649,310.8054865,2474.23973,76.43170811,23.56829189,0.989680811,0.956059236,948.7187331,809.903051,122.7991475,33.97752756,145.5524601,3.579083478,0.07748804,7.679777274,138.0675541,467.676826,3.830221745,3.830221745,0.103252969,0.025294032,72.46858228,148.3254909,37,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
79,924,411.9155405,2453.053514,69.46614595,1.055045135,49.97297297,253.0206486,2238.806486,75.76178649,24.23821351,1.103660865,0.947265393,1035.237754,728.0521006,294.8344168,24.69819966,75.105917,1.647836022,0.104174392,24.10450221,32.09031623,181.5237337,4.182835407,4.182835407,0.09718793,0.022370952,42.19177692,77.45093963,37,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
111,755.4594595,416.7248919,2429.923784,65.33602162,1.08046973,54.67567568,297.4904324,2261.910811,75.45944865,24.54055135,0.993319595,0.932753177,1113.900105,778.3919903,184.8359024,31.74367188,75.11341496,2.30774163,0.106946405,25.20147048,71.44951019,171.836983,3.130441499,3.130441499,0.088730712,0.026243692,51.56238091,121.5362009,37,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
121,682.0810811,390.0257027,2525.511622,60.92896216,0.984095649,47.08108108,287.6471081,1960.814324,70.15264324,29.84735676,1.094485622,0.933719628,1223.818842,782.7176124,102.9024291,31.17203623,88.0238933,2.233322703,0.063593778,13.06900145,50.93402932,136.6798499,3.856142017,3.856142017,0.084378283,0.022626705,36.78546317,72.93607037,37,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
58,776.3783784,336.4662973,2284.415405,67.2434973,1.01365,51.13513514,227.5568649,2245.405676,76.03712703,23.96287297,0.959739351,0.932747417,975.5397523,707.9247002,234.5237907,18.49959591,84.03572143,3.311432224,0.116498221,33.18229294,33.22568726,219.4363893,2.005991725,2.005991725,0.067899377,0.048254528,82.1518619,49.95644047,37,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
147,654.8648649,430.1106216,2584.247297,62.56853243,1.021184324,41.72972973,311.0714865,2231.743514,74.5375,25.4625,1.064668649,0.940086172,1237.549382,794.3005678,66.54495647,29.38751188,73.90080445,3.20345388,0.139380234,10.75910118,56.68008967,304.1952608,2.845379521,2.845379521,0.0936019,0.013266523,71.60670364,82.53748701,37,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
100,924.1891892,426.2757027,2504.282703,70.5216027,1.096334108,53.81081081,248.4218108,2298.061351,74.02648649,25.97351351,0.993734486,0.945667049,1039.352909,779.6073466,283.7683756,28.49332291,117.8501361,2.159141357,0.103417123,35.55499483,30.60187561,118.4581351,2.102114956,2.102114956,0.070057738,0.032459898,64.52850847,52.55871302,37,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
122,648.1081081,374.0870811,2264.955676,68.59121351,1.159792676,52,257.5934054,2181.793243,78.46053243,21.53946757,0.909142324,0.925469223,967.9164029,670.4896092,88.01161028,44.19617838,105.3829218,1.497922907,0.151417221,20.11494745,48.04374823,298.8015119,1.086796427,1.086796427,0.098572328,0.030095706,70.77893847,91.36389157,37,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
195,151.6388889,352.1461944,2336.151111,76.88674444,1.01040975,21.05555556,362.8408889,2263.683333,76.71785556,23.28214444,1.032250222,0.867490145,800.8509728,797.0282032,52.57710136,41.13640789,299.8456903,4.689230587,0.108608835,5.539182221,257.9275828,486.4655873,5.095037643,5.095037643,0.135352569,0.052975812,60.8542212,270.2934108,36,NK_act_3n-008,NK_act_3f-009,Activated,D,220303,CD69+,NK-Cells
23,238.7777778,357.3611389,2231.5175,73.71866944,1.018591722,22.75,423.5425278,3021.38,81.47015278,18.52984722,1.033017917,0.903601375,849.714799,889.1429681,109.9124616,52.92177613,102.7329095,2.753308107,0.087283598,6.569953251,127.4448618,563.8486859,3.961814048,3.961814048,0.10859762,0.042897835,70.08783934,134.7610073,36,NK_act_6n-017,NK_act_6f-018,Activated,D,220303,CD69+,NK-Cells
63,946.6111111,399.9670556,2635.235,65.34514444,1.057935028,43.25,248.3344444,2054.904167,74.66073889,25.33926111,0.988433556,0.956497353,1174.331159,703.6523919,127.9759526,41.75747097,67.80425804,1.934242095,0.108012883,17.85077029,112.5905571,245.7073022,3.319849622,3.319849622,0.065660872,0.016726496,69.93877237,130.2677022,36,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
104,816.1388889,422.9200278,2378.516944,70.36582778,1.0154445,54.80555556,416.4349444,2188.653056,69.55806389,30.44193611,0.989324417,0.936043734,1002.307197,947.7015874,116.5575646,32.19035357,79.44843463,2.052938531,0.102740224,7.763723129,52.40113772,211.6592979,5.010206902,5.010206902,0.090455644,0.012272077,54.17763349,57.31805127,36,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
57,1334.027778,431.1054722,2497.641389,75.51213611,1.118708583,48.02777778,248.8055,2092.26,73.06029167,26.93970833,0.943737611,0.963212516,936.5265131,742.8163737,426.6519817,15.5548426,82.10444471,2.811096973,0.100237244,26.68920179,27.44001275,127.2959144,2.605463337,2.605463337,0.137789057,0.020628788,52.64647064,40.73232693,36,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
139,544.7222222,389.71425,2348.258611,55.54630278,1.022887528,50.47222222,257.5936389,1987.447222,73.23022222,26.76977778,0.986176806,0.914682508,1255.946088,719.5607712,84.50177043,62.40490354,174.6526826,3.571281647,0.108910805,17.52791424,39.44863362,150.2776843,3.621130207,3.621130207,0.079622026,0.027563573,66.64221676,97.62912734,36,q_3n,q_3f,Control,M,221101,CD69+,NK-Cells
129,536.6388889,353.0362778,2244.106944,60.57220278,1.113079139,58.05555556,356.5023333,2554.769167,69.57539722,30.42460278,0.995428917,0.901454946,1097.987107,1015.998407,124.0571649,40.14915783,64.38250094,2.574989836,0.1028946,21.97653872,86.18157105,249.6612532,5.044258912,5.044258912,0.091231796,0.031633665,51.21435481,121.6511379,36,q_5n,q_5f,Control,M,221101,CD69-,NK-Cells
128,711.3888889,428.0030278,2436.139444,61.77233056,1.028933333,55.69444444,310.2005278,2039.105833,78.10880833,21.89119167,1.025064167,0.923584128,1194.642356,686.0639771,228.2677973,36.18603621,102.1101443,4.432570411,0.081999012,30.46010922,48.78265535,183.3630595,2.696374777,2.696374777,0.08393694,0.046811536,95.63549313,50.17417702,36,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
25,702.0833333,367.5231389,2345.9975,67.50563333,1.207378639,59.36111111,201.9291944,1978.451944,83.56146111,16.43853889,0.980540389,0.924873326,1010.852201,486.595777,244.1766778,26.0088398,72.86221864,2.636808844,0.151283814,38.50799752,17.23007592,270.1465668,2.963210527,2.963210527,0.070795283,0.036308926,68.02436737,30.83017196,36,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
115,901.1944444,380.0106389,2340.646944,72.24548889,1.0693295,44.22222222,216.9621667,2247.740278,80.56748056,19.43251944,0.97401425,0.948959272,924.108975,610.2637551,285.5678873,25.99509118,74.89132858,3.245274622,0.054792317,10.44197877,39.47775221,179.6902724,1.382394923,1.382394923,0.071517902,0.01819321,49.40387005,51.77909447,36,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
134,808,386.3153889,2436.370556,64.44448333,1.115834944,48.69444444,232.19625,2282.651944,76.43331944,23.56668056,1.018577639,0.94188853,1115.385803,714.5136174,172.8358428,18.21308018,43.66436036,2.058746196,0.116142295,15.78031223,46.81817971,229.7036468,1.295737249,1.295737249,0.099324908,0.017418506,52.64124709,86.63537795,36,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
130,793.6388889,463.9428333,2529.379722,68.03833333,1.032641417,44.19444444,253.2133056,2252.3275,75.01478056,24.98521944,1.103082333,0.939066661,1123.986546,750.1862865,295.1209101,47.36874774,99.03785722,3.248120275,0.082970689,22.01015278,51.9401861,170.7648079,2.670962473,2.670962473,0.117725174,0.042840544,54.73659095,76.49983575,36,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
40,892.0555556,403.1614722,2336.383056,64.90873333,1.113622694,64.75,194.2372778,1881.970833,76.48655278,23.51344722,0.96326325,0.928651318,1081.973102,589.1154933,321.1088773,31.4697563,87.47555655,2.466040241,0.102276254,24.44162141,20.51285418,165.345141,1.733338059,1.733338059,0.058793744,0.02417602,68.00250927,40.67261577,36,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
65,920.75,359.0945556,2428.856389,67.41838333,1.087849778,123.6666667,292.0876389,2213.426389,74.60827778,25.39172222,0.998278917,0.878907505,1034.863622,778.4942121,402.3103546,23.18539822,90.44285944,3.231934609,0.128870268,85.27166671,72.31240851,189.3945766,1.611871512,1.611871512,0.07681511,0.066990216,89.11180842,85.49529092,36,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
40,733.9444444,408.09225,2559.218056,65.07065278,1.030439694,43.88888889,321.0163889,2682.021667,81.16247222,18.83752778,0.985872611,0.942392835,1159.320799,761.0485053,121.9297091,22.29068072,96.56832346,1.928678394,0.106919779,16.47296968,46.0901681,259.4217019,2.849940662,2.849940662,0.05862787,0.022961196,51.25432995,51.36896985,36,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
79,885.0571429,446.5244,2610.339143,72.43648,1.162259657,78.97142857,241.0162286,2292.851143,71.71519429,28.28480571,0.981246114,0.917558758,1040.763733,816.8248659,161.895744,35.83202348,171.1882681,2.698663197,0.13683758,38.09314105,58.18224403,201.8652574,3.028424647,3.028424647,0.088240575,0.040054366,46.95087821,67.15774586,35,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
93,912.8857143,440.8821143,2717.043714,65.37359714,0.999192429,65.11428571,315.7311429,2526.211143,75.27292286,24.72707714,0.961395771,0.933795918,1228.364526,859.3211703,97.64183392,29.11780336,80.79460622,1.705841365,0.106872401,23.81147947,50.53227746,230.78335,2.123078548,2.123078548,0.093573466,0.022487422,36.701535,69.53671523,35,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
96,880.1428571,444.8046857,2728.236286,60.09705714,1.059567371,49.71428571,310.3785143,2445.714,73.21548,26.78452,0.951706829,0.946868927,1360.031673,878.7789256,95.93813658,37.81562101,136.3453301,4.352495814,0.108983454,12.21515796,54.40084453,197.4730166,3.769863344,3.769863344,0.086869027,0.010381205,146.8735752,65.57223271,35,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
92,1124.942857,420.7652,2702.272,57.67588286,1.040745286,57.8,268.2763143,2242.110857,75.79039429,24.20960571,0.991804857,0.948967956,1386.42658,742.0834981,277.2860005,27.95587836,65.5557548,1.975125252,0.089868669,23.64168801,56.90935172,266.9892066,2.135946953,2.135946953,0.070803717,0.023022323,54.15626292,77.20526696,35,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
77,384.2,378.8651143,2407.347143,71.68561429,1.090653257,49.08571429,304.3915143,2371.577143,78.30447429,21.69552571,1.057758314,0.886331146,954.0714245,751.2177192,47.00988632,50.45849499,234.8727066,2.431738109,0.076009783,13.86143917,34.19799597,175.1938033,1.690345307,1.690345307,0.136219776,0.031060959,105.087451,46.5491728,35,q_5n,q_5f,Control,M,221101,CD69+,NK-Cells
126,666.1142857,330.4180286,2477.211714,61.42811143,1.060681629,48.48571429,209.6095143,2161.153143,77.48345429,22.51654571,0.984108857,0.927481103,1158.410691,647.2907129,172.6849855,42.56132224,68.31801534,2.546219675,0.098083561,16.88955721,25.54741024,160.9399419,1.542314227,1.542314227,0.099509169,0.033423345,84.41826997,40.81850712,35,q_5n,q_5f,Control,M,221101,CD69+,NK-Cells
94,823.9428571,438.2767143,2319.335143,65.86864857,1.023342743,50.11428571,211.3144571,2281.360571,76.8868,23.1132,1.0275764,0.937343711,1079.612142,685.1053676,460.3640467,24.26245663,82.19995414,1.816893004,0.126011952,24.75737731,35.2114178,270.7453389,2.225928114,2.225928114,0.058806187,0.019024502,36.98801182,47.65760829,35,q_2n,q_2f,Control,M,221101,CD69-,NK-Cells
57,349.9714286,436.6546286,2544.462,61.19652571,1.085904571,17.94285714,312.7806857,2247.784286,77.26948286,22.73051714,0.958218229,0.949118542,1255.224285,744.093168,77.3093426,44.34772424,161.8659216,5.027109971,0.11721885,4.721308749,187.0994072,460.9240421,3.646640668,3.646640668,0.10442667,0.017143386,137.0446841,203.9331218,35,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
153,571.2,392.0235429,2393.312571,66.13380286,1.0133836,46.54285714,339.5342571,2141.601714,71.08512286,28.91487714,1.069733543,0.927152572,1070.30261,855.5600956,117.83458,31.45678703,87.55525604,2.468304067,0.087834427,27.9572603,166.4850688,321.6556767,6.224705548,6.224705548,0.103574416,0.032195256,65.45243843,183.2161786,35,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
64,844.6285714,367.4638,3028.545714,45.20694571,1.075026714,120.6,270.7964286,2346.74,69.22198857,30.77801143,1.129579743,0.875436355,1825.289125,907.7056712,118.9903816,53.97757092,74.11872861,2.34433413,0.124063302,27.83903311,42.20582131,165.8710331,2.049215098,2.049215098,0.138506768,0.018926659,89.09105356,66.96573656,35,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
24,263.9117647,375.1044706,2143.781765,63.00712059,1.092084471,29.29411765,261.3677059,1965.361471,73.73202941,26.26797059,1.094837912,0.878579238,1026.349218,699.4425551,146.6131516,44.5403312,164.1036396,2.873678326,0.069783175,16.09353232,190.5080233,402.4395903,4.735367674,4.735367674,0.09325906,0.081000386,50.40060688,195.7053421,34,NK_act_1n-002,NK_act_1f-003,Activated,D,220303,CD69-,NK-Cells
97,1049.029412,407.7485,2616.784118,58.73772941,1.051965618,151.6764706,273.5011471,2490.144412,79.11063529,20.88936471,1.106859706,0.877232894,1318.587997,733.4614404,165.1358459,53.92332415,119.0163836,1.796936734,0.081357783,67.54021051,15.76955008,256.8249092,1.357791661,1.357791661,0.06055664,0.036113343,68.34580076,37.97454398,34,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
16,775.9705882,415.6269118,2596.335882,67.69187059,1.047884765,56.47058824,270.2168529,2233.033529,76.58768235,23.41231765,1.073460765,0.933157752,1119.633529,726.295719,96.63661559,23.05593853,76.85236575,2.243173477,0.08368075,29.34562617,30.64137654,204.0772515,2.94359163,2.94359163,0.126556405,0.031000473,40.9185573,67.54531781,34,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
27,927.1470588,426.9420882,2507.108235,68.12603529,1.063171353,56.08823529,267.4011471,2304.397941,74.14973824,25.85026176,1.053588853,0.943425446,1089.447094,790.9844762,106.4675601,37.98338554,81.92887431,1.868360085,0.109352176,31.79038129,40.51835588,170.8953915,3.696098311,3.696098311,0.056351657,0.029845275,35.93600319,89.75588147,34,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
123,860.1764706,389.6357353,2474.187353,67.50826471,1.026773853,50.73529412,257.5016176,2231.315882,73.74943529,26.25056471,1.091678824,0.944321138,1066.96756,774.4752251,117.3777818,34.32575248,97.97936197,3.379559775,0.122644616,15.06009945,40.64640044,127.8166849,1.984445172,1.984445172,0.083640843,0.015322867,60.76445587,62.26651255,34,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
108,875.3235294,419.0926471,2665.677353,66.67609706,1.123098765,41.11764706,281.0126471,2470.232059,75.26403824,24.73596176,0.917284618,0.955123483,1167.555631,819.3462163,112.3171162,29.9959518,87.44795645,2.449832348,0.070958407,12.07743879,64.34855265,164.2870476,3.385796907,3.385796907,0.107075498,0.011563424,64.48583792,80.58049926,34,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
57,919.0882353,383.2987647,2517.545,67.25474706,1.019744912,46.94117647,275.8985882,2065.808529,76.69938235,23.30061765,1.086011912,0.950502886,1082.68142,686.6670484,147.3635718,23.73993287,79.98530824,2.719276407,0.07297042,12.33114111,45.8603085,294.5209943,2.611197444,2.611197444,0.081892561,0.014095794,65.3540867,62.91325813,34,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
150,626.7352941,496.2451176,2615.555294,55.26174412,1.078429147,46.73529412,256.4275882,2209.381471,72.88105588,27.11894412,1.010363882,0.925064273,1443.330039,764.9066676,192.3761008,73.85539948,146.67096,2.983436949,0.092820445,10.6893003,42.83517354,420.7295227,5.909502933,5.909502933,0.066467205,0.027510627,101.4397015,38.8936732,34,q_5n,q_5f,Control,M,221101,CD69-,NK-Cells
98,684.5294118,396.5545,2481.977353,70.10410882,1.078027941,44.32352941,232.1642941,2125.420588,80.01067059,19.98932941,0.990644765,0.937844328,1019.76626,609.4326352,135.8593826,39.88296534,88.61539398,2.00939543,0.1094495,11.14020997,26.23011253,128.170135,1.303529379,1.303529379,0.076960041,0.017275767,44.16451106,37.99242414,34,c_1n,c_1f,Control,N,221114,CD69+,NK-Cells
