NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,cell_index,n.p.mean,n.chi.mean,f.p.mean,f.a2.mean,f.chi.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,celltype,FAD,Type_Activation,Donor_Activation,Donor_CellType
228.8242851,2043.994662,80.12470592,89.09710638,2052.393829,87.42928194,0.913516918,589.0638996,327.9655213,138.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
262.6508654,2090.48402,79.80312473,82.02423729,2041.787314,88.27067484,1.02473107,630.1573489,310.8535023,180.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
259.498048,1963.982786,81.81316273,113.6375506,2248.859377,87.47959077,1.04454438,568.8732068,384.901278,169.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
229.984825,1934.959529,79.81868568,81.27982777,2181.782349,90.35656787,0.972232097,571.6117436,283.6786106,159.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
263.8075005,2146.488087,79.07669844,116.3213245,1798.30719,88.85248184,1.040561949,655.2824954,301.5021222,194.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
236.0318927,2029.81083,78.57255026,102.7114569,1706.997222,82.01120673,0.959040262,622.4094592,368.3466171,200.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
255.6753631,2103.598258,78.09963801,87.61214513,1959.067589,87.80239316,0.938418444,657.0551094,311.6552466,165.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
229.5186795,2063.22687,78.99323477,80.83405092,1803.892637,88.36101291,1.001659663,613.0915511,262.8219062,238.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
265.0956879,2082.91742,79.28027754,80.81889657,2192.933383,87.57560016,1.03185755,640.3084336,345.0543791,162.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
257.2223249,2021.951604,80.91592439,120.3493569,1995.886385,86.06228225,1.065637114,593.9187748,382.6197928,319.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
262.3131861,2132.148288,78.19888788,87.6953072,2108.571688,87.48925225,1.008128641,670.4039596,338.7532889,175.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
235.2823309,1933.959435,81.51938419,101.9323076,2196.841376,86.8630723,0.99110217,549.3463518,379.6992102,187.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
240.394489,2023.731035,80.43511004,61.82319655,1973.727142,95.73767853,1.055521811,588.723776,143.470965,102.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
231.8171494,1989.575941,79.82971474,58.11589813,2491.780029,92.67829895,0.967097616,584.2739133,236.3027344,58.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
273.1596938,2124.48,81.78271033,73.5803338,1836.480957,90.6595815,0.988734031,606.346344,235.3511647,118.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
204.4076289,2111.295005,81.53362889,58.73770252,1805.226842,94.92233216,0.911566217,557.7599374,151.7634199,169.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
231.822707,2021.070827,81.71656239,92.57827884,1974.42895,87.3064277,0.996595236,555.0260981,328.9700187,208.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
239.5468188,2100.187861,80.63952582,115.7864907,2067.541251,86.00932732,1.064201928,596.9859205,376.5512924,160.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
212.7501097,1985.480367,83.84328681,66.9486147,1770.75968,93.46712879,0.910799239,498.3965053,165.742609,176.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
270.6213906,2115.731664,79.63078496,103.1818847,2082.448927,86.73964518,1.046476813,650.4882263,365.950281,160.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
258.2975152,1940.192029,81.25130659,117.9263033,2167.781342,87.80143176,1.093542765,575.6148334,367.2532447,238.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
266.9512762,2093.263391,80.41698619,106.9474141,1506.640394,84.44739787,1.038213489,623.2339933,314.3931858,192.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
236.2905545,2250.684448,81.92822181,61.84131114,2025.422214,95.49874454,0.902461515,595.8543091,149.4583401,57.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
263.0215988,2136.301146,79.94096631,122.5380832,1881.36943,84.28286002,1.091190393,639.9564597,396.9201826,198.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
257.6002782,2231.097109,78.75044298,155.2620979,1833.641195,82.72594997,1.07268823,673.1298344,442.9831972,162.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
201.1228,2102.701544,79.70190396,65.1949838,1891.26416,90.13215001,0.994939321,582.7966749,243.6447843,102.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
225.4705985,2093.277802,77.75403799,105.7592485,1901.048222,87.68241645,0.968940297,636.7437152,325.5312893,225.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
246.643616,1986.954931,81.45563413,90.87675074,2123.859611,90.04233073,1.037962799,569.7756293,293.9270945,200.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
247.4548229,2097.399879,81.3025528,67.55779419,2098.319837,92.85326503,0.951027313,587.2800146,212.2186418,242.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
272.2199996,2175.655222,79.02570326,74.71911093,1769.894173,91.79539976,0.923654166,670.8085476,213.065974,211.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
272.6643694,2097.84517,77.59017407,98.47005948,2191.274114,88.34621776,0.991236343,675.1203885,340.771422,52.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
256.1469111,2017.242525,80.0492157,112.7054832,2141.566934,87.46779524,1.055933898,608.403942,368.0757418,146.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
248.469938,2029.751037,77.98291514,102.7839998,1769.634752,83.84560219,1.025345146,638.342016,366.1315915,237.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
245.6860221,2107.177105,81.35688434,141.2568405,1807.236005,82.2865696,1.052449275,589.3696401,437.8124521,178.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
280.5762327,2060.667964,78.25064028,99.39357029,2047.377531,87.42498719,0.991055765,664.9797864,343.9841615,193.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
257.3538967,2190.034077,79.20056976,88.40612741,1990.548232,91.35706479,1.007147926,657.4873464,250.8292015,161.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
251.5044859,2116.016019,83.0304487,72.47952739,1906.693864,91.38656148,0.856183664,565.5391575,229.7512578,169.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
230.8444099,2040.154839,79.2730411,119.44353,1954.902918,86.85589804,1.047138885,603.3211289,360.2999904,177.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
247.1157726,2124.417558,78.82782139,136.0756523,1875.936705,85.46225999,1.054116801,642.4238839,386.0558922,178.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
215.4295446,1976.244356,76.09883806,78.54817834,1901.748505,88.03861254,0.924942926,567.4757829,260.5633638,474.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
242.2378211,2083.488019,80.30775127,90.65016488,2108.263229,88.62819707,1.018780345,602.3806007,317.3772421,167.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
267.8169595,2139.381287,80.18452537,85.40223552,1754.866469,88.72103553,1.069358485,639.2338996,267.8645036,209.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
271.1399132,2068.69548,78.53994374,110.0393917,2051.358502,85.30688418,1.093410008,654.9558685,394.2094891,278.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
190.0712193,1564.532013,72.33113325,77.10431647,1552.631342,85.77110382,0.92663904,439.8690785,242.8912142,216.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
228.0152412,2063.648236,80.32747038,59.33267112,2061.818716,94.14103929,1.00851695,586.1751612,178.5214817,200.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
258.5498009,2077.507613,78.76404941,133.3144023,1424.01778,75.94827949,1.074605898,644.5068761,440.3335591,426.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
66.16702163,1102.556501,60.91469962,48.51639625,1424.050776,87.82232889,0.790295139,144.6784471,76.36685562,115.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
246.2220259,2057.323293,80.95801805,107.0638435,1489.334896,88.60129912,0.965054191,589.8875765,262.3867809,222.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
275.0410477,2145.214538,79.64374459,61.20298445,1755.287141,85.21478099,0.996062173,656.6906583,287.849158,212.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
233.6634991,2196.506299,78.06849992,55.89397344,2119.618803,93.41147341,0.914851918,661.9532069,190.3170535,165.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
257.7841949,2036.550006,79.39058218,71.40076729,2221.021416,88.76741544,1.031273914,621.3407108,312.7842304,208.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
249.009638,2139.013001,78.09563554,167.2520303,1836.66925,83.44698588,1.036969754,662.1797464,437.6343381,212.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
157.1825541,1369.058414,69.91646702,55.30934882,949.7821566,80.5821,0.770022719,382.850023,122.9531863,222.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
255.4593962,2103.872131,77.40573349,155.9926933,1670.597598,82.5744691,1.057405997,670.0276127,405.5930265,365.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
261.9761487,2110.762928,76.77396463,89.79253262,1933.197464,92.26016463,1.061180057,689.7998663,233.418975,223.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
261.0247052,1990.189386,81.46308767,69.50621628,1961.115135,92.77721477,1.01990749,580.8407453,213.0546716,201.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
246.3487138,2046.299865,81.84539894,66.80871582,2067.861572,90.62775823,1.047149304,569.2405427,250.9141701,210.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
269.7110408,2176.285941,78.41280373,112.5549128,1892.630854,86.71377677,1.009905185,679.82253,339.4860431,174.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
196.3386405,1757.476373,77.23677401,67.37364488,1441.851396,76.28727069,0.922678213,481.2958739,256.0111762,250.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
234.833916,2050.865925,80.58151207,88.84595608,1676.468635,89.07252265,0.953077294,586.7361701,257.3327663,225.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
231.150637,1983.74096,80.33766884,96.95966392,1908.724422,88.53617693,0.955921512,575.1064216,295.8906456,234.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
251.8126559,2082.296021,80.20652513,106.6165457,1464.150316,85.56515241,1.00484429,613.1118754,297.1373084,222.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
260.124795,2043.517811,79.57607447,96.47365424,2006.57191,84.93417358,1.006852068,623.6795416,374.2633279,209.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
249.6989326,2053.025719,80.99858561,85.71782898,1850.58582,91.83656235,1.006261496,592.982894,238.9891408,220.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
246.8721295,2018.490094,78.41001348,92.94912123,1477.074336,82.49096514,1.05628329,627.3116596,322.4096421,205.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
233.814616,2010.862924,77.22561939,66.47068366,1587.942017,78.73073307,1.053670501,593.6795169,189.2191829,203.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
262.6702991,2036.765051,77.69170391,98.37800348,2111.955518,87.09488104,1.008796078,657.7017062,351.1431195,248.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
207.7511522,2058.680291,80.16282043,69.68530824,1888.219679,91.14326927,0.911625814,571.2317283,225.5824187,165.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
258.7366925,2088.65755,79.2658641,75.19783359,1800.196755,86.7863776,0.996504359,636.5069773,276.3450999,184.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
241.0695407,1950.552873,80.30804094,98.8576189,1974.830276,88.29260295,1.030443194,573.0924089,313.8245557,181.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
267.2763943,2141.881733,78.02476795,98.18610177,2187.084374,88.51703886,0.973279241,676.8568831,337.5683084,97.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
159.9904456,1468.617457,72.5708797,77.44336746,1880.436286,93.09973336,0.999040584,373.0871397,200.9981146,280.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
134.5273917,2032.76307,77.64269522,60.78552769,1497.973535,82.18357251,0.811645432,330.9464381,154.4921739,74.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
243.5509679,2184.935101,79.92474641,110.60868,1722.856783,81.04389477,0.993850297,634.620375,403.519546,169.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
246.6725181,1848.437209,83.05610391,69.82191569,2086.922333,91.5194627,1.03602954,517.4028898,240.8210391,231.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
131.6266853,1317.984295,67.51080455,60.86393023,1237.814297,69.31592014,0.819306917,311.8526249,171.9498589,493.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
220.0439891,1853.250921,75.66355293,87.1146869,1877.202588,88.75985856,0.947618201,556.6510774,298.9645444,234.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
237.8892536,2032.858438,81.34207604,88.31159708,2167.021925,87.71008004,0.964310706,571.7304096,343.5957243,221.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
248.6469552,2047.998439,81.20007461,99.25564687,2013.815383,87.60092479,0.955433991,584.0654156,330.599936,226.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
244.0797566,2030.903726,82.43190756,52.08431126,1772.234728,95.92476959,0.97137798,553.7887119,123.9661385,184.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
259.0712547,1848.430008,81.19078636,82.25176748,1477.223348,93.79866536,1.056446493,555.2714958,168.7579295,111.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
239.5792083,2046.336631,78.11967695,89.90290574,1796.739717,83.56979393,1.047286294,632.517486,369.7804108,196.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
270.103836,2209.404206,74.69626439,122.3279076,1815.69499,83.1020862,1.068322336,757.9643357,405.6737322,220.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
252.8065165,2024.540131,80.82743483,103.0890406,1791.382705,88.6113393,1.046945794,591.4963348,296.8334536,377.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
257.3336971,2037.238165,78.4955184,63.6498581,2019.03731,90.80164599,1.017427936,637.8007799,244.5392175,179.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
209.6840042,2137.285165,80.18319366,85.45999077,2013.882182,88.83859495,0.833257402,595.6075006,294.8763403,386.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
221.3261158,1840.791294,83.40830734,78.35010922,1786.848465,93.43489849,1.036703049,508.7309028,202.0551045,216.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
249.9872269,2084.444798,78.49836539,112.5311872,1871.015006,87.39265159,1.035848578,643.5853159,329.1059691,185.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
248.101475,2139.636841,82.75603124,59.2717283,2191.810574,93.49032296,0.950379624,571.1146497,197.9453913,56.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
243.7907854,1964.923473,80.56084612,85.02518663,1811.306474,90.45894158,0.994915065,579.2645382,246.9163127,189.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
264.9343405,2063.683622,81.27733347,119.6246001,1345.775162,79.92942884,1.065624542,602.895579,364.8661991,193.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
199.1835443,1871.428691,82.33261142,54.80985082,1885.35346,95.93056691,0.928061479,491.0903037,129.365336,138.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
258.7038625,2081.7215,80.11100611,104.055556,1997.458465,87.4424101,0.997289554,620.6516748,339.6895015,158.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
259.425749,2084.861674,79.30720701,83.27250131,1943.664954,89.07674463,1.00304928,636.1716241,285.9791672,170.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
263.3127997,2100.512811,80.01093201,88.66225433,1649.535843,87.35800044,1.084783583,626.3018218,285.9608027,194.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
237.3573101,2005.58733,82.34229741,117.5344877,1537.543762,75.2445488,1.014981232,545.571663,466.1199837,252.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
223.1338839,1972.545325,80.46185557,78.44852897,2184.797128,91.14417866,1.010535507,558.7091334,266.2946712,115.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
273.4222165,2046.182959,80.10518434,97.22117884,1835.006059,80.59435582,1.032341237,626.9020341,398.1113364,165.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
204.0616775,2081.587837,78.44565895,80.94715283,1960.738816,89.18471514,0.926647014,612.4590748,283.1299545,222.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
255.704158,2096.330368,79.70273693,88.66087321,2004.75763,85.91470977,0.997101376,627.9172687,352.3605283,209.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
258.2612796,2084.713762,78.72352778,203.008954,1617.803237,77.82045544,1.062054481,643.0602353,510.7206116,210.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
268.3406739,2074.551431,79.13629724,127.3822811,1980.126777,86.48296221,1.061855045,643.8917712,371.8960358,219.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
276.4223008,2078.384649,79.02643508,78.9960108,2195.773656,89.96847841,1.064085452,654.9149873,291.2136865,201.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
290.6640708,2174.796942,76.09114184,81.27773716,2144.943248,89.45041237,0.991479512,740.4134587,296.7651777,145.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
260.003953,2080.282068,80.33354489,143.7861099,2113.315565,86.19060008,1.123628626,613.4786538,413.2147217,168.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
253.0355464,2034.649313,79.62483666,169.8687325,2025.340374,83.89133835,1.073024352,614.0516201,467.803205,181.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
252.1929926,2068.989576,79.97311009,108.5322181,1785.09,86.39614555,1.03275553,613.2826029,332.6834952,216.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
254.2020841,2120.736768,78.58706955,96.65884972,2088.051208,88.30411194,1.013991328,653.3438712,325.3593785,197.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
177.8304082,2110.489306,79.19999177,70.27134082,1982.20333,90.87746961,0.743734881,577.6892248,247.1406964,258.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
214.7271078,2036.524851,82.58083494,64.82500119,1695.956399,92.31517566,0.793714982,532.6374729,174.3479279,176.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
236.4189908,1979.217809,78.83822886,79.90682606,1805.103034,90.93553822,1.00039474,603.8575739,243.2130084,169.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
245.4553982,2069.913743,79.84879849,68.87723461,1959.042482,90.66291081,1.025188372,615.2346013,241.4564552,226.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
261.8061137,2162.951138,78.56397173,102.546311,1772.755978,85.71734079,0.983629157,668.3975175,331.5111675,208.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
261.0077648,2098.864459,79.15563112,92.03614523,1988.093933,85.91461817,1.004115232,644.7792103,348.1622987,192.0,G,CD69-,T-cells,,,,,,,,,,,,,,,,,,,,,,,T-cells: CD69-,T-cells G: CD69-,G: T-cells
