NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,count,Cellsize,NCR,NucI,NucRR,NucNtm,Gender,cell_index,n.p.mean,n.chi.mean,f.p.mean,f.a2.mean,f.chi.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,celltype,FAD,Type_Activation,Donor_Activation,Donor_CellType
394.3746043,2504.837968,67.43525936,305.6431872,2279.49508,74.31457968,1.027173967125093,1082.219285,811.1411226,187.0,M,CD69+,NK-Cells,,,,,,,,108.0,855.631016,1.067195893,66.10160428,25.68542032,1.038715674,321.0527838,33.39130547,85.80443793,3.711274769,0.104768426,49.5527887,125.0439284,324.0591742,5.169114828,5.169114828,0.11973813,0.061668602,84.53467178,153.7175047,cyto,a_1f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
401.8032032,2438.582888,72.21640107,432.0004171,2599.042674,69.66333797,0.9826994710150905,970.1044172,1081.318093,187.0,M,CD69+,NK-Cells,,,,,,,,92.0,851.342246,1.106890176,112.2459893,30.33666203,1.028076733,294.1794502,28.29237629,133.9939624,3.461116389,0.11603317,69.11843834,79.28947006,292.4819216,3.899852002,3.899852002,0.11923765,0.066131618,95.37586232,66.32036324,cyto,a_2f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
422.4949893,2455.875882,65.76158235,375.0167433,2314.041604,72.78508717,0.9642841008743419,1120.853757,898.5955026,187.0,N,CD69-,NK-Cells,,,,,,,,58.0,590.1390374,1.039089679,67.70588235,27.21491283,1.023523289,184.2029092,36.20058593,137.2996275,4.412539391,0.101369174,52.55590078,107.733983,237.3252886,4.513602249,4.513602249,0.09430926,0.072392119,115.9162938,137.7640414,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
430.9809091,2434.048021,63.85926203,412.4542032,2536.074332,73.93199733,0.9897610004664104,1154.832821,955.8911529,187.0,N,CD69+,NK-Cells,,,,,,,,82.0,535.0695187,1.02868385,40.89304813,26.06800267,1.002121337,211.2365043,49.78867424,128.2178178,3.825107392,0.118713868,23.65203178,114.4346896,437.7772512,4.021706641,4.021706641,0.118001622,0.057900535,91.92299622,131.9758476,cyto,a_6f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
422.6560798,2379.681862,64.55186383,395.1603564,2482.016968,74.01032074,1.037505446384857,1111.057529,927.7241834,188.0,D,CD69-,NK-Cells,,,,,,,,159.0,325.1329787,1.015622154,40.03191489,25.98967926,1.007393915,228.9864167,81.62635332,230.6614838,4.587246369,0.095157967,19.30501147,136.8830348,403.8677463,4.331361499,4.331361499,0.103063788,0.051678664,87.78423975,125.5497315,cyto,NK_unact_5f-033,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
433.1353936,2449.670957,65.36494521,379.0428883,2395.377713,75.64985745,1.0461372611849329,1126.937629,857.0595208,188.0,D,CD69-,NK-Cells,,,,,,,,52.0,321.9840426,1.045286053,40.60638298,24.35014255,0.990657755,159.1759016,76.31930812,183.0902382,3.654486395,0.111422551,23.08446156,104.8606322,428.0004422,4.936111128,4.936111128,0.103620343,0.064375426,84.13139972,112.5804441,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
398.8854362,2504.375319,60.45654894,363.3134096,2254.309947,71.65123085,0.9890157804147934,1230.629165,895.7780727,188.0,M,CD69-,NK-Cells,,,,,,,,43.0,455.6755319,1.016099229,54.57978723,28.34876915,1.033331697,80.02423455,54.48228915,116.222916,3.439918274,0.096237582,19.27118644,146.5336614,285.8421853,4.431337557,4.431337557,0.136727097,0.041302196,99.17122535,141.2270057,cyto,q_6f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
386.9539681,2435.114894,71.52599096,343.0300532,2363.212819,70.96259734,1.0074504646210174,972.4217578,925.3881803,188.0,M,CD69+,NK-Cells,,,,,,,,11.0,668.0,1.13124834,65.2287234,29.03740266,0.970951356,215.3042369,31.0641051,134.3888431,4.212163219,0.107869656,33.58086775,62.58894361,180.2444773,3.510914358,3.510914358,0.113143288,0.048300158,111.6995756,79.03537703,cyto,a_2f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
419.7754149,2574.049149,63.83568245,447.4126011,2479.663936,70.20711117,1.0264517359265084,1199.284987,1040.93603,188.0,M,CD69+,NK-Cells,,,,,,,,33.0,636.1914894,1.051512745,49.58510638,29.79288883,1.003995394,131.9032847,50.34712253,103.1000678,3.670442714,0.118095816,31.88277646,165.3408067,411.0523442,5.400637367,5.400637367,0.10440095,0.050259726,109.6013908,132.6732329,cyto,a_2f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
430.0272394,2516.578138,64.01959468,388.3182021,2336.841596,71.73661596,1.01184708623972,1181.437451,930.0578095,188.0,N,CD69-,NK-Cells,,,,,,,,105.0,583.7287234,0.999674186,37.29787234,28.26338404,0.991194569,182.6003082,48.48501353,138.5821349,3.605245194,0.085769637,16.34967483,121.8122817,340.5634253,5.445925978,5.445925978,0.106747865,0.022237578,112.8809299,109.6613884,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
424.2610426,2468.071915,65.21819681,356.8726915,2464.912181,75.38251755,1.0102105869275235,1137.1834,862.4729561,188.0,N,CD69+,NK-Cells,,,,,,,,47.0,491.9946809,1.011514941,30.36170213,24.61748245,0.964850814,205.9019936,57.68243277,185.7865303,3.088748155,0.104723227,16.30875298,85.95950576,364.2527926,4.490023334,4.490023334,0.116842346,0.02759669,129.3604461,90.93813215,cyto,a_3f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
363.2895397,2293.443439,74.30160265,228.315963,2021.395767,79.74443122,1.0280591070627076,856.1347398,591.1408474,189.0,D,CD69+,NK-Cells,,,,,,,,255.0,281.4444444,1.038531598,38.39153439,20.25556878,0.992846698,146.0870599,49.84241294,220.641821,4.154714249,0.098986743,26.88183624,66.21708955,222.4005109,3.923913334,3.923913334,0.122286478,0.099822719,71.84040965,121.6986731,cyto,NK_act_3f-009,NK-Cells: CD69+,NK-Cells D: CD69+,D: NK-Cells
398.8546455,2832.325079,52.71791217,344.3564868,2457.598942,67.36579365,1.0341886515296173,1553.623651,1031.098613,189.0,M,CD69+,NK-Cells,,,,,,,,96.0,813.042328,1.044007825,58.86243386,32.63420635,0.967008175,96.270001,51.12183618,120.7593575,5.541943965,0.094884125,21.22804539,89.7111995,241.9267096,4.60350486,4.60350486,0.109549856,0.026637452,170.7706224,104.0911751,cyto,a_3f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
426.0808254,2560.712857,61.2428672,329.0457831,2213.567407,69.00700952,1.0071037679093175,1254.201728,909.4479394,189.0,N,CD69-,NK-Cells,,,,,,,,143.0,711.4867725,1.046526413,49.21693122,30.99299048,0.993309074,130.7887532,40.40569806,106.2355529,4.771111967,0.108257495,20.99469358,71.92970896,251.5107607,3.131268793,3.131268793,0.096846553,0.027309883,108.4977549,98.9875809,cyto,c_5f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
404.8831958,2436.719206,67.16970053,383.3596349,2373.240899,73.10857196,0.9925577134393844,1070.821877,911.4856706,189.0,N,CD69+,NK-Cells,,,,,,,,30.0,675.1481481,1.083289651,51.1957672,26.89142804,1.011020122,274.8755797,40.9378545,137.9353241,4.509670066,0.116459812,26.3628281,138.8903614,350.9419176,3.874625142,3.874625142,0.103395487,0.050375985,90.21228531,147.7433603,cyto,a_5f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
336.7816316,2273.667105,69.04033421,345.5838211,2253.665947,71.96936158,0.9697017713099462,932.7747809,873.081587,190.0,D,CD69-,NK-Cells,,,,,,,,28.0,245.7631579,1.045247184,63.92631579,28.03063842,0.957910995,91.37070091,80.48119072,209.3496302,4.574927776,0.114848422,56.66979302,123.303597,293.3353721,4.640748619,4.640748619,0.094129471,0.108207455,140.0249162,127.0485722,cyto,NK_unact_5f-033,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
403.8805895,2627.732316,68.73108579,357.9516474,2340.97,70.22300105,1.0512464361039617,1100.437644,945.3502757,190.0,M,CD69+,NK-Cells,,,,,,,,130.0,984.9157895,1.0469642,56.97894737,29.77699895,1.008399521,332.8693966,26.49877291,97.68211727,4.19867704,0.098050827,42.90286283,49.00826905,227.8100468,3.305769368,3.305769368,0.085792738,0.027575455,114.2303059,88.96387225,cyto,a_1f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
362.8486368,2793.107263,50.56521579,302.9845263,2275.300947,68.80073684,1.0280270250109844,1571.867006,916.2740925,190.0,M,CD69+,NK-Cells,,,,,,,,88.0,860.7473684,1.084305374,67.41052632,31.19926316,0.972732826,179.9144105,61.07942004,145.9855894,7.768301546,0.109693358,33.78738212,89.3364785,278.0931734,3.324632786,3.324632786,0.100182233,0.032225991,226.241403,110.2957268,cyto,a_5f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
389.4175579,2663.885789,70.12036263,372.5319,2445.151158,72.20181526,1.05886266442934,1068.417263,937.5665721,190.0,M,CD69+,NK-Cells,,,,,,,,129.0,1077.268421,1.016631042,52.07894737,27.79818474,0.977875832,143.8110406,30.35367225,86.93715787,4.015814838,0.090000103,19.46123753,122.9719652,376.7737623,4.648388717,4.648388717,0.086765934,0.015681667,95.5850299,109.6158302,cyto,a_5f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
404.7688474,2766.897263,66.70633421,332.1254947,2376.858842,69.47991211,1.0527785502838174,1191.666934,952.6113426,190.0,M,CD69+,NK-Cells,,,,,,,,30.0,1207.826316,1.075559411,62.85263158,30.52008789,0.969776989,359.8591087,36.41215617,104.1329706,6.141162111,0.111101506,35.24231116,55.68865579,254.9416675,2.910436779,2.910436779,0.097801875,0.026465858,153.5482665,92.79830786,cyto,a_6f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
407.6536842,2434.815895,63.08761421,378.1579211,2463.135579,71.87930895,0.9946203153832808,1156.847587,957.9345738,190.0,N,CD69-,NK-Cells,,,,,,,,124.0,655.2263158,1.085208453,48.22105263,28.12069105,0.935706716,295.6628753,59.89646751,116.8523718,4.560035941,0.107908073,27.18802995,97.20453033,259.1490334,4.253803106,4.253803106,0.084957601,0.04764299,110.1683044,87.48739168,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
398.2851518,2296.803874,64.98364188,381.5776702,2378.947644,70.9986445,0.8902941530796724,1050.940091,953.6345161,191.0,D,CD69-,NK-Cells,,,,,,,,226.0,235.8534031,1.058798225,87.08900524,29.0013555,1.015311094,103.5410901,183.7969475,353.8020556,7.984939335,0.129167648,75.10818467,98.6594761,310.6140125,3.730655797,3.730655797,0.077637538,0.141750718,167.863413,91.47805636,cyto,NK_unact_1f-021,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
415.113466,2311.246492,62.83755916,379.6553927,2263.313351,72.35604293,1.0352917958579666,1116.763179,893.1082405,191.0,D,CD69-,NK-Cells,,,,,,,,102.0,309.5287958,1.073326136,43.87434555,27.64395707,0.985087277,115.0242901,104.1766006,207.2664757,4.339480323,0.113522714,33.34058569,146.8727445,355.4534124,3.98211333,3.98211333,0.117874717,0.094365786,155.0333823,150.7932362,cyto,NK_unact_5f-033,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
433.7840576,2603.430838,63.75487487,331.0121832,2432.198848,68.64858586,1.0297051866470053,1217.981902,984.3765838,191.0,M,CD69-,NK-Cells,,,,,,,,109.0,698.7853403,1.101963246,55.68062827,31.35141414,1.001455366,303.2468701,39.54677771,113.8588773,2.912585097,0.124597817,40.9037071,95.20859957,296.4602186,4.074952558,4.074952558,0.087877418,0.029227515,69.10586026,104.3935185,cyto,q_3f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
384.3245445,2451.617749,59.08122461,375.9398586,2331.33356,69.27248796,0.9913824673434756,1231.006506,974.0598692,191.0,M,CD69-,NK-Cells,,,,,,,,138.0,552.4554974,1.063667539,60.79057592,30.72751204,1.013233948,191.3865663,46.53404422,80.64439939,4.250062421,0.104753532,28.54687955,99.23555306,291.6706192,4.393519321,4.393519321,0.10537112,0.057729989,91.61671867,134.1946302,cyto,q_3f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
406.3230628,2680.461675,66.73447801,355.6060785,2371.123298,70.70393508,1.0308012118691718,1162.392473,941.2660195,191.0,M,CD69+,NK-Cells,,,,,,,,48.0,795.5287958,1.038158346,61.90052356,29.29606492,0.97663889,245.3576937,45.9013865,152.0335064,4.389251537,0.102167123,38.92929555,72.80909261,250.590012,3.671276706,3.671276706,0.085118531,0.03334427,113.3761654,96.80403089,cyto,a_3f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
441.5037958,2457.34445,66.1114445,356.2598482,2248.964293,70.99880314,1.0084649420523333,1124.652075,895.004291,191.0,N,CD69-,NK-Cells,,,,,,,,36.0,496.1780105,1.038402147,32.90575916,29.00119686,1.008479801,163.8750478,46.6235577,142.4038435,4.546415189,0.095311343,12.52918775,188.5373346,425.6609317,4.762779861,4.762779861,0.106630674,0.020073976,89.82574219,172.9901146,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
439.1107016,2486.590785,65.61808953,284.7237487,2404.690995,73.08830471,0.993480806702708,1145.118671,848.9774578,191.0,N,CD69-,NK-Cells,,,,,,,,61.0,526.1780105,1.065775021,41.56544503,26.91169529,0.96122878,136.3161563,52.08114541,147.5340539,4.314322645,0.123879013,18.78254116,70.20178284,309.264268,4.95693514,4.95693514,0.099018581,0.041737253,118.8712335,106.8231625,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
401.1170576,2421.417801,68.35540733,505.7508639,2704.777487,74.71442618,1.0063508329956452,1040.715791,1044.175618,191.0,N,CD69+,NK-Cells,,,,,,,,49.0,557.5863874,1.037444937,38.19895288,25.28557382,1.011280225,201.9734522,46.28281502,135.2971848,3.764000209,0.115350482,23.77641908,233.8604751,594.5874415,5.568230321,5.568230321,0.096161262,0.028865075,107.2091834,224.5189272,cyto,a_2f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
370.2922865,2385.427135,67.51073646,424.4177135,2566.523958,73.66948802,1.0445315019955508,1020.140739,977.6973652,192.0,D,CD69-,NK-Cells,,,,,,,,164.0,285.9270833,1.04136162,35.75520833,26.33051198,1.027199911,130.8417569,69.30465294,255.0029406,3.452348532,0.116595773,24.04876098,185.995997,442.4917911,4.788165708,4.788165708,0.109395624,0.083027179,98.71129122,173.1057989,cyto,NK_unact_3f-027,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
433.9737292,2421.953281,65.33885156,360.4175104,2628.468229,74.31828021,0.9877224363208723,1118.680659,919.1958948,192.0,D,CD69-,NK-Cells,,,,,,,,236.0,219.1041667,0.993319839,41.046875,25.68171979,0.983461656,88.95819115,102.1718952,226.5117663,4.154836718,0.086348494,17.38124676,145.3275755,799.258944,4.646061765,4.646061765,0.107765221,0.084374639,108.0152998,172.2610804,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
438.3105469,2613.620156,62.94107031,398.2601667,2179.925781,71.25115052,0.9741376513749592,1244.404782,902.246413,192.0,N,CD69-,NK-Cells,,,,,,,,107.0,576.3958333,1.035029802,61.40625,28.74884948,0.993681938,241.7292189,73.21746251,173.8671627,5.30084341,0.106787691,56.57929211,157.7815693,361.2095928,5.829623332,5.829623332,0.101521858,0.070224598,157.5400119,152.7570359,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
422.6572865,2529.559219,61.34097135,371.6359115,2331.073438,70.64973229,0.9508839923967062,1238.037723,938.2293183,192.0,N,CD69-,NK-Cells,,,,,,,,133.0,482.0052083,1.083237266,66.25,29.35026771,0.959566354,83.06633301,56.64951198,140.0966418,3.584494453,0.113286313,41.4610143,144.2545517,368.5481022,5.447153405,5.447153405,0.107687367,0.060931717,118.4070793,145.0291225,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
444.9540469,2526.818125,60.73393125,385.4858281,2399.20849,71.04643854,0.9629944633106072,1261.309538,960.2540933,192.0,N,CD69-,NK-Cells,,,,,,,,164.0,509.2083333,1.087187583,60.35416667,28.95356146,0.996344943,134.9065154,70.46970321,123.2440883,4.411330488,0.11328329,48.98583601,153.0113252,370.1880907,5.087384141,5.087384141,0.113375479,0.079344747,103.8413285,161.3066551,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
457.9529583,2667.486563,59.90366719,329.1823021,2354.809635,69.41129583,1.0029075435045562,1344.335755,944.5703527,192.0,N,CD69-,NK-Cells,,,,,,,,177.0,673.078125,1.055175938,56.33854167,30.58870417,1.06379376,228.6600374,67.76988109,129.0433201,5.293509728,0.104803969,47.11937579,130.3432151,309.0272013,4.02662649,4.02662649,0.11296224,0.030669848,137.5305619,133.9844028,cyto,c_3f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
384.7689378,2508.94601,66.42047047,306.0519689,2158.707306,69.75643523,1.0340886215645992,1098.358744,861.6897906,193.0,M,CD69+,NK-Cells,,,,,,,,29.0,802.5751295,1.065774663,60.64248705,30.24356477,0.988356891,250.8413671,28.44155293,119.3425914,4.369061836,0.115775623,38.3449483,103.0473028,264.9184596,4.334069967,4.334069967,0.094532314,0.023136094,104.5025522,111.5391928,cyto,a_3f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
379.8510207,2841.477254,57.36103161,314.9007876,2332.189845,71.42581347,1.0531051757962488,1429.866758,887.3630317,193.0,M,CD69+,NK-Cells,,,,,,,,33.0,1303.787565,1.112681896,74.20725389,28.57418653,0.998475964,380.2127166,44.13183354,86.48477134,3.095573851,0.11263128,41.80396399,55.98570679,230.9055797,2.953704937,2.953704937,0.114781045,0.016494144,97.8927739,75.4400413,cyto,a_6f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
383.4693472,2450.045596,66.42306218,334.3413212,2214.110363,70.87398808,1.0086453279166627,1075.892672,873.9117424,193.0,N,CD69-,NK-Cells,,,,,,,,50.0,620.1761658,1.088936642,40.60103627,29.12601192,1.04325528,289.8230963,52.01019547,144.9290532,5.601336332,0.100785894,19.83608347,80.5517118,311.4241303,4.007766176,4.007766176,0.110047936,0.021633736,110.5338364,103.591395,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
389.6662062,2230.62866,62.24201701,323.7944021,2193.275773,74.44480309,0.969853160734714,1080.35336,799.5517549,194.0,D,CD69-,NK-Cells,,,,,,,,242.0,210.0618557,1.025030747,47.75773196,25.55519691,0.991155191,58.02988589,98.95180859,208.6763612,4.272148218,0.112090833,17.1203623,91.37747728,209.6826858,3.04612845,3.04612845,0.105565583,0.057738606,91.62388579,113.5034523,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
448.4069433,2557.644227,64.81926649,388.1391546,2417.882165,73.23089278,1.0134532122143196,1190.638613,918.6088763,194.0,N,CD69-,NK-Cells,,,,,,,,144.0,600.7938144,1.071496289,36.0,26.76910722,1.002705088,188.1924623,47.2964094,127.6914987,4.225233833,0.108281712,17.61564307,137.8950229,407.2835286,5.639774433,5.639774433,0.105716199,0.028902073,111.7856589,153.0930728,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
409.6408093,2517.041082,63.63846856,377.2881546,2411.03768,73.48496443,0.9993322842749277,1176.364972,906.4617752,194.0,N,CD69-,NK-Cells,,,,,,,,88.0,448.4845361,1.046152814,34.4742268,26.51503557,0.981730351,58.09106901,38.7322084,124.6760582,5.245376986,0.113674312,10.85952965,161.5305667,421.2256298,4.302565275,4.302565275,0.093196807,0.024520621,112.8993219,157.6901387,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
396.1345928,2425.560825,71.7041866,330.2422835,2140.86701,76.45075412,1.018827518533407,972.633226,737.2675005,194.0,N,CD69+,NK-Cells,,,,,,,,37.0,434.0309278,1.037685237,24.77835052,23.54924588,0.974312598,79.26010877,36.72160229,152.6310577,6.008471912,0.107056585,8.867904833,113.2528926,406.246842,6.59882652,6.59882652,0.11275555,0.018196239,143.0568538,125.0863837,cyto,a_6f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
398.7549333,2523.826462,66.33845538,420.2424205,2429.000974,71.41326462,1.046531640619612,1114.641098,981.6571837,195.0,M,CD69+,NK-Cells,,,,,,,,32.0,862.2717949,1.062758815,48.79487179,28.58673538,1.030201882,202.4187325,29.5002413,91.19326625,4.324026697,0.095002757,30.02419942,113.6332954,382.9180543,5.15023901,5.15023901,0.08975459,0.042277027,108.9333249,108.5787324,cyto,a_3f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
405.2797128,2481.336513,67.91523846,303.2258513,2276.127333,74.56690615,1.020251671671264,1071.162552,796.5250491,195.0,N,CD69+,NK-Cells,,,,,,,,27.0,576.8923077,1.061948667,32.18461538,25.43309385,0.945378959,171.4863575,35.96035535,137.9063941,2.875899345,0.100412848,16.4431783,91.46459188,311.2912193,4.007086689,4.007086689,0.078471258,0.021034269,79.06601022,101.1596343,cyto,a_1f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
380.58825,2269.286378,62.76977092,381.3933622,2457.745204,75.54495816,1.0380002373867292,1078.923705,879.8629001,196.0,D,CD69-,NK-Cells,,,,,,,,96.0,288.0969388,1.047404964,35.6377551,24.45504184,0.98281151,157.1724051,112.6506279,210.800524,4.300666706,0.090740593,12.69348321,91.3396785,330.6950223,4.140199931,4.140199931,0.097832617,0.066523825,108.7275748,85.63961095,cyto,NK_unact_5f-033,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
487.3970765,2491.501327,62.36916786,413.0201939,2392.26449,73.14236276,0.9780397874734269,1230.971415,938.4208663,196.0,D,CD69-,NK-Cells,,,,,,,,145.0,164.8214286,1.026260541,34.60204082,26.85763724,0.99804201,56.61297985,176.8428313,347.5901345,6.407583239,0.101128108,11.75322306,142.4056606,353.2542396,4.153477086,4.153477086,0.123464667,0.058534896,115.6171868,139.9898684,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
399.6253367,2523.388265,64.26182398,361.303602,2425.785051,71.61372857,1.0202609676237018,1158.647616,940.6299393,196.0,M,CD69+,NK-Cells,,,,,,,,27.0,597.7397959,1.066500469,49.51530612,28.38627143,1.021929607,196.5451306,50.08678891,104.971185,3.916364986,0.120243871,24.12562783,77.95782382,276.4140563,4.184342105,4.184342105,0.089601432,0.038687895,87.42218791,106.1088348,cyto,a_2f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
416.4625714,2570.641684,64.38410561,435.2042551,2290.081378,68.91939082,1.0009378855682203,1182.981259,1002.603362,196.0,N,CD69-,NK-Cells,,,,,,,,121.0,609.6785714,1.074074801,49.20408163,31.08060918,1.04209124,213.10913,45.37710576,120.1755281,3.494833266,0.1237821,34.34708488,143.1868498,328.4691983,5.129887099,5.129887099,0.101811153,0.031301696,79.29053387,104.0552935,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
430.0334541,2894.436327,46.10422857,417.2386224,2495.267347,69.90009133,1.002270687057802,1757.942607,1040.707809,196.0,N,CD69-,NK-Cells,,,,,,,,50.0,658.4846939,1.082556923,49.35204082,30.09990867,1.008654107,125.7030476,78.77788889,123.0854308,3.121723079,0.121667168,27.38282347,116.6080762,332.3057241,4.212940155,4.212940155,0.096652443,0.03798879,102.7358066,177.1408668,cyto,c_5f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
435.522949,2631.188418,54.79782092,381.3710612,2421.671071,71.49887347,0.9954983840952597,1429.686242,953.3093826,196.0,N,CD69-,NK-Cells,,,,,,,,140.0,641.6683673,1.040796194,49.93367347,28.50112653,0.953617071,187.2613345,61.75260148,100.4289594,5.428809504,0.094637623,27.67152918,117.986657,366.9085885,4.1267015,4.1267015,0.104053068,0.040589416,145.9659077,119.8493681,cyto,c_5f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
388.8597766,2422.920964,73.33858883,316.9820548,2224.414213,77.2617802,1.0778540716548792,927.9653598,745.7891194,197.0,D,CD69+,NK-Cells,,,,,,,,128.0,254.9492386,1.051105416,25.16751269,22.7382198,0.943031152,91.70386824,49.20291434,251.5970649,2.477740835,0.106557937,12.07490907,122.2233887,377.0077212,4.270297917,4.270297917,0.095540646,0.052935244,78.43690182,165.966979,cyto,NK_act_4f-012,NK-Cells: CD69+,NK-Cells D: CD69+,D: NK-Cells
391.1497208,2395.605228,67.93074924,320.9450964,2308.867056,73.62569442,1.0195161428175452,1035.748493,833.2432272,197.0,N,CD69+,NK-Cells,,,,,,,,16.0,611.3857868,1.094079569,35.47208122,26.37430558,0.984474548,277.4133316,51.25068828,126.1346239,4.384871125,0.106931882,25.93271282,100.386983,435.999059,4.032783514,4.032783514,0.132331227,0.021233798,109.993218,115.5218711,cyto,a_5f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
372.5069091,2332.616616,68.01160707,392.6375051,2432.502222,69.68207879,1.0111589034709065,998.4438296,998.1153777,198.0,D,CD69-,NK-Cells,,,,,,,,87.0,385.2777778,1.021644308,68.23737374,30.31792121,0.985504848,178.5319679,64.73348348,170.5631773,4.066841937,0.096995462,50.98481129,151.6102081,423.7419095,5.159770105,5.159770105,0.110144113,0.085561143,102.5810008,142.5043553,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
373.348197,2343.260354,71.19067323,394.1121717,2340.473636,71.40385505,1.0097261711636973,938.0019853,942.0906775,198.0,D,CD69-,NK-Cells,,,,,,,,161.0,328.6969697,1.078560955,56.34343434,28.59614495,0.975301338,160.5897731,50.6712628,171.2003552,3.138836494,0.117050364,42.23650155,179.9998669,354.4529522,5.186546072,5.186546072,0.106358078,0.087736636,53.38166399,148.0105981,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
416.7970051,2565.886414,55.78724596,361.9827525,2444.82803,67.81117525,0.9924748341645514,1364.968113,1025.39749,198.0,M,CD69-,NK-Cells,,,,,,,,118.0,579.4949495,1.050620631,62.92929293,32.18882475,1.010287879,199.9833685,65.73100712,120.1787823,4.371848939,0.129794973,31.41574907,111.1928769,272.1114291,4.772587219,4.772587219,0.10721167,0.061907185,104.1407178,121.2124695,cyto,q_5f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
426.494803,2948.065758,54.43821414,392.8924343,2456.069141,67.45024444,1.0608126732371885,1575.443494,1051.323234,198.0,M,CD69+,NK-Cells,,,,,,,,60.0,1212.126263,1.076795914,54.56565657,32.54975556,0.989437343,338.6898304,37.07938693,99.66061378,3.122044156,0.124438814,25.014985,193.0975845,463.6404602,5.573350766,5.573350766,0.092490596,0.018093004,88.82908955,174.3846848,cyto,a_6f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
