,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Activation,Donor
5286,809.4892404,76.13627388,388.6210821,2156.597015,566.4095919,77.97249925,181.874,1933.609478,1.051966198,1,2
5287,868.0789681,73.88609888,397.1464637,2203.845251,552.6813085,80.49834134,193.9813341,2054.066313,1.087933979,1,2
5288,938.4858383,70.60179189,448.5183243,2123.127027,579.7487575,78.14470541,197.114873,1945.651081,1.151081166,1,2
5289,853.1398161,77.01897108,428.0015602,2284.020904,588.3872501,79.31546566,225.5488735,2004.563072,1.128235674,1,2
5290,842.5340016,75.158945,425.888775,2118.123,560.0251701,81.2252275,191.27877,2259.4875,1.12484703,1,2
5291,750.0921549,79.45698088,413.2205882,2065.515588,486.4338046,82.60069118,158.3044926,2092.114706,1.154743156,1,2
5292,737.3671174,81.03498495,416.6199892,2113.528495,554.3957977,82.49068387,216.6240398,2195.593333,1.15827328,1,2
5293,803.6655194,75.50343516,374.1347802,2131.341978,647.69183,75.1358478,203.6393731,1998.871044,1.01226864,1,2
5294,827.1920742,77.24087117,422.8644356,2197.122147,605.480826,78.81863926,241.5878006,1980.498773,1.154154063,1,2
5295,932.9089553,77.72732632,481.8233158,2516.138947,439.0808177,82.90520526,160.5659579,1790.884211,1.148471022,1,2
5296,841.9285918,72.32740513,365.9507692,2088.887179,482.7898032,81.55007179,173.7070256,1850.887692,1.099162637,1,2
5297,816.5327355,77.44004127,412.4589444,2213.293492,727.9643579,78.73357222,280.3930746,2455.15627,1.16746309,1,2
5298,870.3143308,73.73215106,403.2126436,2184.015585,618.027338,78.82738032,226.6335117,2106.034468,1.117887096,1,2
5299,908.46623,76.75671429,489.3487857,2305.169286,529.4794468,81.27607857,190.0001429,2017.349286,1.133349207,1,2
5300,714.1870972,79.57505263,388.5486842,2007.379474,626.1015843,81.11849474,201.4817895,2612.971579,1.130493272,1,2
5301,814.5991486,76.72062784,414.4264433,2142.984845,660.7349905,77.58621392,242.6129345,2112.741856,1.131706908,1,2
5302,875.7029566,72.42403636,450.7937273,2006.547273,734.9972888,83.32246364,320.3597136,2793.9,1.139108995,1,2
5303,909.7963417,70.09436667,449.2994444,1999.848889,879.4547558,80.59651111,475.8191778,2582.501111,1.211215582,1,2
5304,897.1594906,75.07757321,438.0730536,2307.368571,515.2713577,79.35532679,187.1676786,1785.910893,0.852076717,1,2
5305,821.208901,75.01096667,382.8955111,2145.928889,573.0571028,77.01260444,199.8301111,1834.906444,0.82512825,1,2
5306,1055.749909,74.26795417,550.669875,2557.345417,581.2062015,74.84905833,207.7914167,1696.147083,0.860387625,1,2
5307,908.2212499,74.99934722,437.7409167,2340.868333,533.315239,81.428875,177.3490556,2107.001111,1.087351492,1,2
5308,933.3009389,74.06779512,472.3356341,2280.977805,649.7866202,77.52441951,247.2133659,2046.063171,0.971381327,1,2
5309,804.293768,72.16195115,334.6059389,2030.365191,742.6852549,71.68737634,218.4068931,2070.57313,0.607920491,1,2
5310,899.3402094,75.44514571,442.1380571,2338.659714,559.603109,78.17539143,203.7190857,1831.048571,0.959266933,1,2
5311,816.0834736,73.76727763,363.8175,2101.52,604.3865287,77.38973947,195.1902763,2024.501447,0.635467885,1,2
5312,906.0533946,78.92507826,476.5167826,2590.707826,633.2495436,77.23035217,222.1076957,2026.696957,0.753087159,1,2
5313,829.2895904,76.50302548,421.3135605,2176.547516,569.7030104,79.87844968,199.5474045,2079.91535,0.925194348,1,2
5314,873.9742408,72.98077679,390.9520179,2190.632679,551.1141472,78.45772143,186.4781429,1881.603393,0.777633454,1,2
5315,880.3756506,74.75470091,418.8415909,2259.158545,577.2390923,77.67863091,210.7918273,1863.132,0.963398605,1,2
5316,815.1676437,71.61888421,327.3003684,2049.129474,641.5168416,73.65559474,217.1022105,1829.655263,0.787865475,1,2
5317,865.2279724,74.46668871,406.8110161,2213.319194,515.2215373,79.19069677,178.5394194,1798.982097,0.789097928,1,2
5318,920.2238015,72.57156176,421.2080882,2247.705882,563.4082205,76.64695588,187.4120588,1801.447941,0.779638673,1,2
5319,878.8040534,75.57171053,428.3081579,2303.083158,558.7058371,79.90897368,168.9704421,2115.638421,0.998905828,1,2
5320,928.1678844,74.61345417,459.1970625,2320.155625,629.142213,76.07204375,223.8395625,1918.310417,0.899866978,1,2
5321,865.7724681,72.72457083,398.4704167,2121.437083,488.0150117,81.03752083,182.7712917,1805.35625,1.056653175,1,2
5322,940.2371044,69.10904571,413.0222857,2136.096,488.4122755,79.75068,164.8295429,1768.192,0.958318124,1,2
5323,921.7102956,73.21845246,435.8558197,2259.145082,466.2593301,80.88597213,173.5466885,1699.43377,1.019620767,1,2
5324,837.8273233,73.81581429,383.4571905,2137.168571,806.2258561,74.48686667,281.5140476,2339.138095,0.698952937,1,2
5325,760.3643398,77.98532,396.9061,2065.846333,475.4897171,80.95086667,163.5942333,1839.017,1.034766775,1,2
5326,807.7842598,78.87071316,406.8816316,2306.800263,492.0478305,82.17810263,180.6306316,1921.907368,0.997443715,1,2
5327,852.8013598,77.18788864,451.9220909,2238.386818,486.4882903,82.68846364,172.9068841,1999.281591,0.944215137,1,2
5328,938.255525,75.19574324,484.9694595,2317.538108,504.4849758,81.38527568,195.5656757,1880.047838,1.107058252,1,2
5329,880.1565512,71.42936327,387.7653469,2125.568571,611.2655332,77.52497959,221.3628776,1961.063061,0.889450831,1,2
5330,785.4672986,78.98293529,405.4044902,2249.714706,549.5031418,78.38307647,162.8208039,1963.971569,0.984562075,1,2
5331,973.0705485,69.78249623,422.3029245,2262.519623,456.3797457,82.7772,170.2155094,1840.668302,1.060937149,1,2
5332,901.9852295,74.11486615,464.8293692,2202.529846,570.4804458,81.05880308,215.7311538,2120.025692,1.049040791,1,2
5333,748.6577442,80.286024,418.788,2108.8232,463.9875303,82.318232,182.5546,1785.2036,1.00987284,1,2
5334,869.7888293,78.82402308,465.736,2390.637692,600.5981216,79.98458462,228.7846154,2087.839231,0.984314256,1,2
5335,865.7585986,75.03799481,438.1014286,2167.937662,570.6118306,76.40422078,194.8091818,1791.75974,0.900764714,1,2
5336,705.2732257,78.12661538,347.1400769,1993.893846,536.1430676,82.33571538,181.9669231,2190.493077,1.035016841,1,2
5337,786.7400783,80.70411538,436.8107692,2274.656385,438.62511,83.96277538,147.65326,1985.240385,1.117946736,1,2
5338,845.0521108,77.71825308,444.7534615,2261.826462,504.822627,82.24535154,185.8893669,1995.778769,1.083230474,1,2
5339,866.2480356,75.74772069,421.7677126,2273.715057,490.1388154,82.04114598,181.4401701,1911.827816,1.00815121,1,2
5340,1043.098476,65.99992143,376.2955714,2339.272857,423.8547145,79.90454286,134.8041714,1581.997143,0.996503757,1,2
5341,916.0827825,72.73796296,419.3607407,2245.43963,559.588312,79.68652963,191.4687037,2005.17963,0.94060323,1,2
5342,909.112274,76.80057586,442.5798621,2466.583793,555.9592354,79.81475172,213.5181034,1915.727586,1.034861082,1,2
5343,899.5139241,72.48910714,404.7982857,2213.054286,519.1173141,77.44958571,160.2007857,1753.502857,0.83061509,1,2
5344,799.0524526,81.89351167,475.7234,2312.1705,686.9373852,78.143775,274.9238167,2205.355167,1.105120662,1,2
5345,868.4908681,76.7258,450.4209474,2256.561579,638.3114866,81.4325,257.9714737,2326.033684,1.070249907,1,2
5346,839.8415837,71.7659125,350.04925,2093.83375,600.19236,75.17569375,191.2835625,1839.485,0.722971271,1,2
5347,858.3659124,77.34734737,455.4433158,2246.60693,489.6947755,83.28483596,191.040886,1994.722368,1.094587265,1,2
5348,885.7279855,73.9840511,434.303163,2184.339163,501.167732,80.53689295,177.4259066,1836.724185,1.061591862,1,2
5349,597.1829169,79.93600476,247.0251905,1994.324762,236.1687736,89.74389048,68.14604762,1710.900476,0.845288988,1,2
5350,796.6569476,77.46149105,422.3647526,2094.322211,647.6621424,78.67004579,235.4946579,2174.847526,0.990769064,1,2
5351,879.5091049,74.00889831,400.6635148,2254.201477,569.7382932,78.91513291,211.3806709,1913.848059,0.945449263,1,2
5352,922.2030558,71.56080244,427.6148293,2177.877805,488.2270556,80.22475854,189.9395366,1704.720976,1.060448334,1,2
5353,860.3705423,73.07237447,381.9698723,2169.934468,586.7196919,80.93264043,215.7869787,2167.218085,0.997063205,1,2
5354,839.0700759,77.556276,437.51556,2255.968,501.7462747,81.324388,157.4298,2010.2708,1.12066116,1,2
5355,881.1903971,69.94243922,358.9431863,2101.638922,640.1376955,77.57043824,218.2494804,2101.840392,0.929835723,1,2
5356,875.1610044,72.31621333,400.5743111,2131.799778,489.091024,82.06624444,183.6006889,1898.693111,1.043998586,1,2
5357,885.9959055,75.01516788,438.0893942,2249.959708,542.6051193,80.0942635,202.7995401,1933.114015,1.085136621,1,2
5358,1022.488653,72.3472381,490.8321905,2420.051429,546.2788603,79.74254286,207.2192381,1904.832857,1.139656813,1,2
5359,1013.641302,72.07805682,502.9261136,2343.195568,490.1948943,80.53754659,175.8533466,1790.076023,1.056965966,1,2
5360,1000.394986,71.41515938,458.5106563,2366.922813,438.2299021,81.13109688,141.018775,1723.189063,1.138589707,1,2
5361,914.1455885,73.77149861,433.9500694,2275.459722,574.9007653,78.17890417,203.8311667,1908.610278,1.002445927,1,2
5362,1058.462495,67.91851515,519.9584848,2259.337879,407.6587757,84.98258182,142.6524242,1908.654242,1.066458151,1,2
5363,861.9949134,78.0752875,471.7649688,2272.299063,499.9429421,82.78310938,192.0205625,2019.469375,1.094995431,1,2
5364,914.0207691,70.78568333,445.4712,2059.034,625.603996,76.45931667,240.9792333,1876.981333,1.135268059,1,2
5365,1014.622234,72.07472245,467.4454898,2431.820408,484.4075129,83.99813265,194.3173061,2014.362857,1.06367241,1,2
5366,823.1257634,73.50586349,399.7225397,2003.491905,503.0591696,80.83187937,163.1819524,1929.981905,1.118493978,1,2
5367,756.0518579,84.16280732,461.1867561,2392.555366,498.5974456,80.0318878,180.9337829,1781.110976,1.106910234,1,2
5368,892.6161202,74.34682603,436.2263562,2224.11726,432.1377964,83.14098356,173.2408493,1723.661644,1.120086509,1,2
5369,973.7292672,71.060224,468.93916,2236.0,463.0813441,84.642286,182.293896,2014.115,1.04020469,1,2
5370,890.0581251,73.72977577,430.0304072,2190.122835,553.7745747,80.31598247,218.569966,1949.625876,1.101286041,1,2
5371,785.6358261,78.16726026,425.3952821,2108.868077,617.8901544,81.08845641,232.1272564,2329.430897,1.113318344,1,2
5372,901.739224,68.65792903,379.7602581,2054.602258,513.3029687,81.97570323,190.6404516,1986.498387,1.052338117,1,2
5373,970.3978658,70.18512791,435.4300233,2234.357209,389.8327885,84.33437674,126.8040419,1827.144884,1.135457334,1,2
5374,861.8186738,72.39585532,387.2087234,2117.577021,613.7669392,78.83857234,245.0185319,1991.045745,1.040660422,1,2
5375,864.9150127,75.55695172,432.7467586,2211.514138,488.0654034,83.74367586,168.8684483,2132.342069,1.092343891,1,2
5376,841.0028728,74.33565455,388.9189636,2157.945091,537.0679745,79.68486545,173.6034273,1986.511818,1.096475149,1,2
5377,899.9851203,74.66859286,456.6075,2221.025238,501.3194302,81.56316905,189.9433262,1886.903571,1.133444816,1,2
5378,815.0206312,76.8855483,434.6539403,2093.612756,507.1044029,81.58505938,172.9460645,2018.093494,1.120209492,1,2
5379,891.9735196,71.90088746,418.5043254,2112.018339,559.7944928,78.04406746,189.6063566,1889.781898,1.078907457,1,2
5380,900.3831531,76.38547619,441.4985952,2418.81619,515.3608664,81.32676667,173.8047143,2013.287381,1.074879731,1,2
5381,835.0628522,75.00481667,411.9378333,2114.668889,559.6786598,75.13024444,175.6139444,1732.958333,1.103732517,1,2
5382,869.926212,73.66406774,398.1248065,2192.474516,430.5087425,83.74187742,161.2091613,1832.910968,1.097239631,1,2
5383,795.9404585,75.640175,382.19645,2087.338875,713.1783644,74.4013,226.156975,2130.413625,0.943905168,1,2
5384,840.0552543,77.14355227,443.1619545,2202.886364,477.0889765,81.88218636,181.3558409,1853.325,1.142590268,1,2
5385,868.1684128,74.42398957,412.7559816,2206.056135,532.8307579,79.24909632,175.3485153,1904.54681,1.033245849,1,2
5386,803.9938697,75.84650551,404.6711969,2068.320394,564.290822,79.51217598,195.5641402,2008.323189,1.057714561,1,2
5387,854.5062241,75.00394216,402.5822647,2220.598627,481.4835585,81.04025392,175.1925294,1809.801373,1.111250732,1,2
5388,848.3674803,76.88215525,426.0940203,2262.294983,567.1326529,80.00938678,215.1644688,1994.079593,1.108420673,1,2
5389,783.1356944,75.6415726,377.0924795,2057.223562,472.8926313,82.85609041,166.0929986,1965.133562,1.128721866,1,2
5390,869.5611326,74.31547879,423.045553,2166.719962,556.3840793,80.25610606,199.3261197,2033.359091,1.114537137,1,2
5391,952.5399619,75.91145263,471.3632632,2479.817368,462.7150228,83.79734211,153.1534211,2112.647895,1.189435576,1,2
5392,787.1240134,78.44763846,424.0624103,2147.231026,625.6650352,84.64368718,349.2513615,2106.54,1.155574085,1,2
5393,1095.335263,61.704332,303.38296,2370.2888,620.6824365,77.3183,152.771392,2228.4892,0.779493769,0,3
5394,1129.956549,63.47239286,412.6317143,2372.274286,748.9394375,75.85097857,351.3401429,2092.458571,1.211919338,0,3
5395,987.5667183,69.97889658,399.7128425,2367.676507,778.2311933,73.85984521,250.6676527,2292.209315,1.051837853,0,3
5396,1133.313527,67.14200625,376.225875,2685.9125,942.66396,73.99425625,343.4052375,2744.804375,1.097431884,0,3
5397,1483.102339,48.17747458,434.259339,2463.565424,659.7043286,78.9071661,206.5566881,2368.342712,1.111726413,0,3
5398,1174.812662,56.7940175,324.728925,2294.61125,812.7904387,75.6412525,259.1385125,2550.39725,1.139646832,0,3
5399,1535.784341,45.715855,435.22975,2464.837,714.6422371,80.052305,269.94563,2522.5975,1.131332193,0,3
5400,750.884707,73.67571,264.5670947,2111.849342,676.734493,76.14945842,217.4876895,2140.155895,0.691391462,0,3
5401,1022.049995,60.77588246,242.9695263,2228.93807,766.2783633,75.10350175,214.8939772,2470.415439,1.102449309,0,3
5402,1159.340441,59.54757143,293.98725,2436.297857,830.0818259,71.35873571,215.7250643,2378.147143,0.963022759,0,3
5403,1066.451482,62.37619661,300.7985085,2339.222797,701.4324799,74.76059492,196.6555492,2203.139915,0.87843256,0,3
5404,1314.952698,56.19484,394.7742,2502.399,888.9213742,72.17001,213.91741,2655.023,1.115603032,0,3
5405,1357.285388,53.47322727,371.6375,2493.501818,540.0150018,82.28409091,154.4956364,2401.423636,1.027775584,0,3
5406,1259.339823,55.10995138,336.9389779,2402.185083,779.7453839,72.47347072,196.9752652,2328.699282,0.731795025,0,3
5407,1344.213926,49.71144286,333.1513333,2343.707857,790.0163577,76.62159524,247.9405476,2610.355714,1.146262285,0,3
5408,1350.130863,55.29843514,353.9839595,2584.231622,728.2091463,75.80723784,174.8607919,2480.336351,1.195846313,0,3
5409,1168.307234,59.09064493,305.9161232,2414.657826,667.1930891,77.6945471,198.7337783,2321.127681,1.077894443,0,3
5410,1042.946055,59.95644583,233.5172083,2257.02375,645.8780351,77.41624583,146.43945,2373.162917,0.838080893,0,3
5411,1250.200558,55.83147266,320.5096906,2425.510288,1248.339607,59.78105396,298.0733381,2640.063381,0.703546712,0,3
5412,1607.566458,49.12366,528.894,2651.672,1065.479728,77.34216,568.8186,2802.59,1.357072109,0,3
5413,1225.997431,56.76184675,323.8410649,2415.431948,696.8916749,75.78155714,173.2672844,2348.245195,0.886774139,0,3
5414,1284.394395,58.50945,435.1877857,2489.329286,596.2809662,79.01407143,154.0995643,2286.796071,1.053308962,0,3
5415,1196.647966,57.6077875,357.514125,2340.51875,919.1389149,70.162925,237.572375,2573.445,1.150171416,0,3
5416,1112.575921,63.688575,305.0288,2531.2625,682.4680432,76.029995,177.56221,2300.66475,0.939252112,0,3
5417,1114.018079,55.32892857,277.0432857,2152.551429,524.6496924,81.9845,120.4751,2366.815714,1.168714519,0,3
5418,1139.689629,57.83886304,296.7031957,2301.739783,847.396255,74.62288478,296.8881739,2488.028261,1.102471417,0,3
5419,1174.207254,61.64558,360.6934,2484.282,606.4621272,78.6976,176.9048,2241.145,1.162314218,0,3
5420,1167.880698,56.95687,311.113225,2309.02825,711.513428,75.65597,198.6518525,2347.54775,1.057520687,0,3
5421,1098.143639,60.11845,276.3925,2338.723333,591.2531006,80.21606667,179.9143333,2283.665,1.200712081,0,3
5422,1277.95705,54.78285882,313.4870588,2442.672353,533.401371,82.75121176,149.5078706,2351.288824,1.205352881,0,3
5423,1172.375114,58.08569559,280.9976618,2407.162353,787.1638592,71.79648088,197.1548735,2304.477206,0.875461928,0,3
5424,1031.026861,69.26999403,406.8669925,2449.375522,558.2197334,82.80836119,218.3766963,2279.992313,1.279609978,0,3
5425,1083.387516,59.87924583,274.7289792,2295.664792,769.2994574,74.73298542,214.8159583,2418.413958,0.789218621,0,3
5426,1249.776222,57.65140068,346.2652245,2485.731429,744.4443156,74.94054422,217.0005667,2346.27102,1.039049609,0,3
5427,1139.479661,57.51496667,279.3365833,2304.479583,696.6743672,77.07155833,200.4822917,2400.72375,1.125140025,0,3
5428,1092.65357,60.98420588,299.0487647,2336.206471,779.4095414,73.09242471,210.3738588,2348.273765,0.821531143,0,3
5429,1008.203399,69.56722115,430.5442692,2327.169038,619.0528449,81.76368654,268.6786096,2195.981538,1.318546404,0,3
5430,1089.545362,60.12751389,283.1793333,2306.124514,789.1590196,71.75622431,197.5008924,2293.819167,0.813970317,0,3
5431,1020.876323,63.4571,267.2649231,2330.810769,629.7854617,74.34091538,136.4986154,2085.209231,0.893668125,0,3
5432,1248.343981,55.99426716,348.7441194,2396.572836,735.3796252,75.14716567,210.2866866,2348.097313,0.90993924,0,3
5433,1185.61883,58.91330769,324.6239231,2424.706923,695.0470142,79.86235385,231.5740154,2557.926923,1.225998221,0,3
5434,1101.914822,60.44823125,321.15375,2299.329063,686.0359379,78.06619375,238.2269063,2298.709688,1.118209672,0,3
5435,1190.106007,58.61550299,302.7561791,2445.558358,691.0804534,75.78135075,177.7941806,2302.936418,0.803119385,0,3
5436,1155.663577,56.45151111,281.4301481,2295.55037,808.4718402,73.59956667,248.5918519,2401.877407,0.929312018,0,3
5437,1318.092857,54.00873444,317.8060778,2490.192444,877.7400663,71.53906667,268.6955444,2429.271222,1.062894912,0,3
5438,895.3022304,74.87483203,412.1991641,2316.218047,613.3266767,80.08528828,219.7403945,2207.902188,1.334006604,0,3
5439,1303.034313,56.93922,381.8428,2522.678,729.5140243,77.12230667,244.5872467,2391.330667,1.181759495,0,3
5440,1193.186936,57.81691587,310.8548413,2409.530159,611.736361,79.7910254,175.6453286,2353.917778,1.035022355,0,3
5441,1165.945102,59.2465898,322.4207959,2395.161633,761.9852683,75.61303878,237.4302224,2409.146939,0.943393329,0,3
5442,1179.619297,56.36130455,314.0042909,2309.748455,788.9488094,73.46699909,205.2750891,2420.059182,1.001278606,0,3
5443,1287.313318,54.02262083,353.1934583,2387.273333,1062.390843,72.38823333,363.1512917,2942.585417,1.176108336,0,3
5444,1129.57171,62.6886,331.726,2470.833636,705.3460833,77.66274545,222.6896364,2405.451818,1.168178361,0,3
5445,1195.555176,59.2086038,336.2408734,2450.084304,683.4263053,76.46104684,178.588243,2332.895316,0.883874158,0,3
5446,1304.906003,52.06176667,315.612,2379.173333,603.7470035,80.61313333,97.05796667,2714.433333,1.097906358,0,3
5447,1170.909245,61.5696619,349.4220952,2491.690952,765.9334594,72.92696667,213.5724429,2275.598571,1.068598901,0,3
5448,1138.664343,58.64290227,274.7805,2362.806364,949.690796,70.71715682,250.9821727,2642.3625,0.939803775,0,3
5449,1106.537247,61.55198043,331.5998913,2350.749783,814.15704,73.99178696,238.8257978,2458.85087,1.022713122,0,3
5450,1165.060214,56.1353,308.2165,2262.495,443.3743449,86.33075,118.5125,2532.545,1.385638896,0,3
5451,1259.210063,57.43524032,345.0632581,2491.860968,928.5282221,71.67408387,243.1075161,2664.059194,0.910880401,0,3
5452,1081.491389,58.06924545,217.283,2280.113636,650.2626209,78.93069091,172.8402182,2432.281818,1.121014799,0,3
5453,1123.188144,61.64840488,351.1494634,2366.87,783.174299,77.11372683,249.4066829,2621.632195,1.150830034,0,3
5454,1293.512474,49.21761765,342.0037647,2229.054706,763.280071,75.48302941,248.4905824,2340.142353,1.153037791,0,3
5455,1130.428203,64.38207857,354.3592857,2534.4675,762.8367877,74.13301429,210.0888214,2361.970357,0.806171195,0,3
5456,1306.417249,54.47725,359.1216,2438.8135,779.9744995,75.583255,262.051595,2426.61,0.958530653,0,3
5457,1205.736459,59.75448125,420.1120625,2381.835625,936.9572014,68.77135,269.31375,2431.26125,1.037848624,0,3
5458,1295.265208,57.573608,401.41344,2512.3744,904.9227933,73.010316,275.00232,2627.4276,1.04249519,0,3
5459,1262.218737,52.70969714,297.4035714,2339.101429,893.4861035,74.85278857,299.5945143,2702.402,1.123402843,0,3
5460,1358.478303,50.29866747,324.4348313,2411.466988,792.096779,74.48756627,231.6631205,2454.823855,0.913500123,0,3
5461,1254.101279,56.92598,369.348,2428.84,797.9742034,79.95066,321.8534,2912.47,1.298866473,0,3
5462,1190.476186,57.36964881,314.676494,2372.64994,841.0218616,73.39247321,252.7538929,2490.403452,0.877632715,0,3
5463,1235.496179,59.15818387,366.9040968,2496.610968,729.8900301,73.94603226,216.7416774,2187.21,0.939206614,0,3
5464,1301.713256,56.33852143,448.5000714,2413.127857,732.4023189,81.50197143,273.0837857,2757.557143,1.217546176,0,3
5465,1078.87875,61.29908235,261.6553529,2376.963529,727.5901095,76.97547647,204.4611176,2485.25,0.824975635,0,3
5466,1204.753479,56.18752338,337.9799481,2315.525325,804.9451855,72.84140649,202.4700338,2431.886883,0.881535604,0,3
5467,965.7855627,71.29130588,415.4024706,2354.109412,737.0442576,80.29607059,299.2911647,2530.002941,1.282204371,0,3
5468,1153.699043,59.05688333,301.6358667,2392.429,813.5277924,72.73981333,216.2601767,2438.696,1.023840364,0,3
5469,731.1129574,75.65542692,204.503,2374.410385,763.1277099,75.90511923,208.597,2506.659231,1.009711977,0,3
5470,1152.922027,60.40445738,339.351541,2397.323607,744.1478222,74.28486066,208.432423,2304.126885,0.933338122,0,3
5471,1024.453031,62.84388148,311.030963,2252.903704,578.0331138,79.55718148,160.4428481,2192.044074,1.000337189,0,3
5472,1373.71414,50.17049213,381.3873146,2380.095056,760.5744549,75.45969438,211.1904416,2476.38764,0.95994685,0,3
5473,897.2563383,74.76007742,410.3236359,2347.140184,690.1296422,78.34168571,261.2852023,2294.629217,1.337977146,0,3
5474,1172.93822,58.63338,342.0894,2350.11,1009.454157,79.83544,536.10986,2865.518,1.355120502,0,3
5475,1265.628983,59.84350303,406.6320758,2549.425455,746.6791718,75.02209394,228.1390212,2331.733788,1.064306874,0,3
5476,1178.189145,59.55808571,353.6100714,2397.813571,781.1518854,74.11783571,229.6463643,2419.914286,1.067996999,0,3
5477,1211.917093,58.67295876,342.3883299,2450.675876,861.8697831,74.18799381,251.7374742,2628.705258,1.14709547,0,3
5478,1124.981314,59.41152321,288.8566607,2351.095,880.5549034,71.35108571,228.0437464,2543.00125,1.046865252,0,3
5479,1149.263272,58.33417857,280.8209048,2369.808095,791.5916614,71.88327381,199.0038333,2323.54381,0.902198662,0,3
5480,1158.354867,60.33128333,320.8017222,2440.774722,788.8099158,75.75313889,267.9076111,2413.166944,1.00280126,0,3
5481,1320.566646,55.05317434,358.5540724,2501.636908,795.0082104,73.36333947,233.1908592,2359.342566,0.888214342,0,3
5482,1294.75343,53.713545,271.4785,2489.596,971.495937,67.67595,247.28892,2517.7655,1.028351572,0,3
5483,1222.873955,58.24043481,365.7282963,2426.138296,855.9766523,70.92092889,230.9675578,2401.87963,0.849862168,0,3
5484,1029.796296,62.37811875,260.6318958,2311.457917,828.0765016,74.06670208,260.3041458,2458.975417,1.013544944,0,3
5485,1138.898026,56.35721351,277.3714595,2254.734054,872.8097084,70.74909459,257.8205405,2383.99,0.86970521,0,3
5486,1140.794059,56.9944,291.3832755,2274.645,827.9774987,70.79257041,218.8053276,2318.167857,0.86352676,0,3
5487,1282.094013,56.3423,335.3365238,2502.237619,1047.76712,70.05888571,419.5193619,2660.77,1.189488109,0,3
5488,1099.249537,62.68732593,301.6080185,2446.236111,777.8627863,74.85479815,236.410613,2407.045185,0.994863687,0,3
5489,1330.518344,54.25089651,353.2775349,2493.393372,715.0893387,77.04738023,213.3448163,2409.881977,1.066910308,0,3
5490,1394.448973,51.1566,382.24844,2465.38,707.8890336,76.419616,228.512628,2265.4936,1.059205276,0,3
5491,1131.787931,59.986475,327.5320833,2340.088333,672.5926724,80.69824167,218.38665,2586.485833,0.963116564,0,3
5492,1240.558551,56.43640225,325.6966292,2423.293034,746.6111961,73.66438427,182.7422438,2334.821236,0.770459835,0,3
5493,1224.761874,61.17854833,468.87605,2421.049167,786.9871174,76.34283833,313.22805,2329.085833,1.298120218,0,3
5494,1252.135163,54.92373333,296.4647778,2418.202778,805.7103745,71.23928889,217.6657778,2282.568333,0.933057639,0,3
5495,1401.690979,50.52324,346.4214667,2482.198,782.5853144,79.09918667,242.8190133,2855.182,1.252575102,0,3
5496,1224.751189,57.50193509,330.1984561,2435.784211,919.6010914,68.53226053,237.0040368,2430.530351,0.86057235,0,3
5497,1316.538039,54.69735327,352.4404766,2478.328224,807.2892406,72.46289065,208.6151121,2399.786822,0.988008864,0,3
5498,1270.04772,53.84402857,321.6394286,2379.932,772.1315719,74.95566,222.9450943,2424.079714,0.959978799,0,3
5499,1347.725691,53.20525072,365.900942,2465.565725,737.0539141,74.78515145,197.0632928,2349.417971,0.891043808,0,3
5500,1091.920467,60.77764597,272.8005484,2366.042661,947.8326636,67.74066935,250.0159274,2442.987258,0.810490307,0,3
5501,1279.401743,57.97822787,358.5707213,2552.83082,731.6373028,75.2352541,212.5823836,2333.66377,0.982494563,0,3
5502,1458.591342,46.49944167,312.8923056,2458.909167,961.4559875,70.07806944,320.8162583,2513.958611,1.047433724,0,3
5503,1364.433238,54.01325849,372.1575283,2531.094906,809.3724883,74.4182434,243.7686415,2477.145472,0.943204026,0,3
5504,1144.302657,60.34046471,321.4051176,2398.883529,684.4529806,77.06646471,190.6529412,2382.385294,1.123923427,0,3
5505,1326.37016,56.12704681,373.1399681,2545.797872,775.085296,75.00918617,236.9701383,2414.056489,0.88116759,0,3
5506,1233.151595,58.77075965,358.3185789,2482.846491,757.8220949,74.34943684,199.8952281,2385.546316,0.873507871,0,3
5507,1184.031763,57.19282667,298.1456667,2370.024,825.3934861,80.66872,359.48356,2767.434,1.260554802,0,3
5508,1144.296761,59.18707143,328.0157959,2336.268367,885.0220491,70.55124082,266.4224694,2373.948571,0.82248667,0,3
5509,1261.83943,57.85058455,343.202,2527.514553,898.1260516,69.20345122,202.8846252,2466.019919,0.847251314,0,3
5510,1187.221392,65.53182821,455.6361282,2581.977692,519.5933039,81.24237949,216.2649179,1902.476667,1.365893112,0,3
5511,1426.583184,48.31772206,352.4199412,2435.929412,820.9018802,74.68780147,296.3917559,2403.915882,0.995663769,0,3
5512,1181.543686,60.75512167,372.2534,2439.500333,833.4649654,70.53976167,215.17075,2343.148333,0.921463434,0,3
5513,1462.197816,51.19264948,406.9466598,2572.745464,950.5359649,70.71213608,288.528399,2584.937113,1.062666262,0,3
5514,1235.649023,56.98051273,331.5112364,2433.548,831.8663773,72.74568545,250.0233745,2416.909091,1.118657913,0,3
5515,1122.795468,59.19640804,300.758375,2320.757054,860.0465028,71.02620625,238.852183,2395.004464,0.92346976,0,3
5516,1235.257103,55.70585,315.7863833,2396.179167,896.6905184,72.13501167,283.39895,2516.889333,1.028701241,0,3
5517,1162.706133,59.36349444,293.7763333,2435.352222,845.6219539,75.14081667,324.6116667,2453.331667,1.077328194,0,3
