Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,NADH_a1,NADH_t1,NADH_t2,FAD_a1,FAD_t1,FAD_t2,Donor,Activation
0.997999573,988.8097986,489.3954787,105,66.95668952,352.7712552,2297.759333,78.51770286,156.287681,1706.453143,5,1
1.016228732,762.3279336,486.1962599,121,75.29901818,337.6323306,2097.609091,80.81425868,170.6212727,1855.063058,5,1
1.022388556,757.3659096,504.5489591,114,74.12840263,347.1084825,1936.277456,79.93902018,166.0486307,1870.584912,5,1
1.056249477,746.1300892,517.3992373,106,75.81760472,371.6012925,1942.309811,84.40528491,178.6463491,2369.050472,5,1
0.98279264,957.5362889,464.9518861,160,65.18703813,316.5603588,2174.311875,81.48809313,143.77386,1852.110625,5,1
0.983813248,971.6456986,571.1417081,160,67.1921,347.0289125,2281.522688,75.07094813,163.7075988,1797.477688,5,1
1.039161006,888.3943328,554.5884259,114,70.32386842,347.843193,2177.500526,80.23087105,179.4569912,2079.929912,5,1
0.994043066,903.3147199,543.9344629,115,70.23418609,356.8570348,2209.957478,78.48942261,167.6914104,1935.851739,5,1
0.978857365,950.8644681,696.3298263,96,64.27696771,301.3354792,2125.351563,75.26931771,193.9293021,2221.319688,5,1
1.034161249,757.0794909,332.3101596,144,72.01041042,316.5196243,1899.642014,86.58967292,117.5694299,1736.004653,5,1
1.064247346,711.0553081,539.1385152,110,76.60256545,357.4040273,1892.801545,80.90507545,189.9947909,2047.466545,5,1
1.013857447,1024.403519,478.3075099,125,67.169404,319.939456,2505.68344,81.9998192,146.3569328,1990.92272,5,1
1.041057115,837.7856284,607.0459867,130,71.51657615,363.7308615,2047.255615,75.32881769,174.5661415,1929.126923,5,1
1.038576949,890.2685697,620.4947118,128,66.28086875,315.2596953,2039.384375,75.69917969,186.3517031,1978.833203,5,1
1.014545049,833.5112057,520.5009299,134,67.56567239,313.3530246,1933.256269,79.44379701,160.5122664,1908.585448,5,1
1.028659491,756.8084158,553.4187009,150,72.05932733,325.4721013,1881.744667,77.49734867,181.6275367,1816.485667,5,1
1.05297065,763.8469273,636.0038822,137,73.96050949,356.2491752,1926.417591,76.18157226,208.6019197,2006.495839,5,1
1.011995746,671.7746843,529.9437976,109,75.85535321,322.9056101,1776.624587,79.79204128,176.4454725,1910.677706,5,1
1.044009207,965.9155412,650.8258818,118,67.14577203,343.4103898,2248.92322,74.68339068,197.9837966,2001.433305,5,1
1.050712767,761.8448414,585.7992193,106,74.78719528,363.2296604,1957.139717,76.68526698,175.8603396,1952.792453,5,1
1.04176077,863.8004744,577.3480784,105,70.53154381,359.6379619,2085.823619,78.5739219,196.0364571,1967.811524,5,1
1.069762003,808.4222005,435.2610881,89,73.46344045,366.5372247,2047.023483,82.72512584,144.0968056,1807.837416,5,1
1.036412016,920.4542966,660.7966656,127,70.06245433,373.4317874,2217.247717,74.92169685,197.877189,2044.691339,5,1
0.951497269,961.2378094,461.8979135,117,67.11480684,256.3944504,2410.49094,82.21040256,150.6015214,1897.943333,5,1
1.037823664,881.7205211,403.9368202,121,72.38694463,346.155124,2346.144711,85.17847934,132.9209256,1932.104711,5,1
1.06756543,753.9124359,688.4799236,127,75.03775276,360.9254488,1948.911417,77.11222441,230.0265906,2241.665118,5,1
0.995110761,1009.73093,610.8388532,94,61.24339574,256.165234,2204.065957,79.63606064,213.722,2162.509043,5,1
1.018247396,1046.930307,476.0742792,102,63.34926961,307.7441441,2323.609314,81.8535951,168.2193873,1876.521667,5,1
1.007678471,857.4508601,458.5557251,117,72.20198803,330.7547009,2258.505299,83.4734735,149.7337256,2027.114359,5,1
1.062950165,720.4811167,639.2361929,109,75.59930092,367.0493532,1828.600459,76.85582661,215.1331101,2065.268532,5,1
1.082014659,663.7856744,651.7522535,135,75.67343778,356.1844593,1645.791259,77.70160963,217.6966296,2187.064963,5,1
1.085673057,710.3286164,542.9779485,119,75.42914202,362.5727311,1796.740168,79.91749244,149.6372546,2124.99395,5,1
1.065024108,885.438452,646.1928465,81,68.24992222,376.2933086,1999.789506,79.94812593,214.3443086,2356.827901,5,1
1.04960614,915.5593494,434.5419897,99,67.41504242,302.9127273,2187.288485,83.99507273,151.2705596,1952.914848,5,1
1.009459169,1169.868621,596.7626219,108,59.50071019,288.3175167,2478.241852,75.5540537,175.8475185,1932.210463,5,1
1.071979351,763.0321979,509.7041233,126,74.23125794,360.6930556,1942.022857,78.66581587,152.0390857,1877.489365,5,1
1.058942891,1060.063539,592.633068,103,63.60622233,351.767767,2306.02534,77.45311553,190.5777573,1980.151553,5,1
1.070234043,716.9301022,378.0318251,86,73.61679186,330.9149884,1806.885,84.19546512,118.5158023,1784.419884,5,1
1.062797268,933.0602024,518.447051,113,71.17908761,343.0775752,2429.661593,80.64374779,169.0547611,1989.860973,5,1
1.085174614,696.2089893,642.9323567,112,77.21130982,369.8121071,1803.540089,73.53476518,172.2181143,1959.465179,5,1
1.034194272,932.8155376,747.0297286,98,68.63419388,365.0419082,2188.741327,72.44778061,239.7771122,2116.429694,5,1
1.06189134,1006.223202,571.3459614,103,65.70092816,332.9226214,2328.882913,76.98736893,191.5670621,1850.539806,5,1
1.059272398,910.0108493,545.104945,126,68.3509127,339.6212063,2152.603889,78.39503968,163.7736913,1967.151429,5,1
1.082112705,798.7848551,551.7044327,124,74.44033548,375.8444435,2036.919677,79.34046129,181.3638871,2010.361452,5,1
1.057387467,818.6680064,648.1335353,108,70.65535093,366.8921481,1915.598796,76.59107593,225.6998833,2032.165741,5,1
1.066155409,1073.930426,525.0422459,105,61.64345714,320.75086,2294.1,80.62656476,146.3537143,2094.242,5,1
1.073247112,1137.033431,597.8288158,64,58.72625938,338.528,2284.219063,78.49301094,169.8083109,2136.764844,5,1
1.046246545,767.5964268,525.4528569,159,71.36058805,286.4577717,1962.527296,80.55075094,194.3788013,1900.279371,5,1
1.070120344,988.5857106,486.7954511,110,65.93790545,345.9005091,2251.019909,83.91906,176.0571391,2109.381364,5,1
1.079243337,698.3219439,543.8760871,135,77.58538741,360.7330963,1876.340296,77.60233704,194.8921289,1765.583407,5,1
1.06791516,933.605736,583.881861,134,68.16038806,336.3119328,2220.351791,80.38164478,231.2155821,2050.133134,5,1
1.057026315,1018.464143,527.2452891,69,67.5638971,378.5751159,2355.14942,77.76087681,150.4706058,1834.72971,5,1
1.061111161,912.5556249,443.0825118,80,69.345705,319.2044375,2277.974,81.630275,151.0630488,1783.323125,5,1
1.086939167,856.8376605,477.4681489,31,68.98076452,370.2858387,1963.866452,78.01616774,145.5464258,1678.881613,5,1
1.071990202,969.7531479,560.0873479,62,65.16520806,360.4918871,2119.589516,81.20089516,204.6852903,2139.042419,5,1
1.015505624,711.8267397,428.5794973,45,68.03654,333.1719556,1558.225444,83.09796889,123.6019911,1919.298,5,1
0.948639573,1233.813126,492.6123684,72,62.955225,375.2026625,2771.162083,82.38799306,173.1839889,2000.2575,5,1
0.967415672,975.9855739,516.2147593,107,65.31002991,332.288215,2209.215981,80.38557944,186.2300271,1860.210561,5,1
0.95390106,1133.083625,608.5525177,89,61.49740337,347.0188989,2408.555169,77.09087191,170.7705506,2076.759326,5,1
1.016312382,894.7804236,571.5965362,47,75.40765319,404.727766,2385.418085,79.16344255,177.6238723,2074.206383,5,1
0.979984642,1078.644873,548.5819199,123,64.72870976,390.1164309,2365.013659,78.3921813,145.989735,2008.549512,5,1
0.993793277,953.2516335,501.4015258,94,70.31835851,364.9545117,2388.155638,78.55204362,149.6807904,1788.164043,5,1
0.985252468,828.9945213,724.7236034,87,70.18913678,347.7552874,1979.016897,74.96240805,234.2601379,2208.808736,5,1
1.032655718,768.4089176,497.0988591,119,74.93135966,365.2106723,1989.593193,79.37009664,166.1127261,1796.784706,5,1
0.967434839,1089.702424,524.95766,116,61.70738103,306.2105552,2399.763448,81.26990172,180.3548448,1989.112328,5,1
0.968583459,851.2819297,470.7833599,97,71.71164124,328.608434,2208.41,80.40636598,152.7291536,1775.959794,5,1
0.997297942,863.4991009,413.6408394,150,69.816208,332.0093973,2115.616933,84.447306,136.9323727,1859.834227,5,1
0.997089569,824.4671324,644.92933,114,71.20544737,372.26,1969.667895,75.81796842,199.0993588,2034.052632,5,1
1.022179722,870.8428448,506.4149686,56,72.71908036,375.2384464,2219.639821,77.5579,149.8831589,1735.780179,5,1
0.989554404,980.0692468,480.0892266,93,66.81046344,303.3755699,2367.921183,82.04806237,153.7997634,1970.595806,5,1
1.013910659,954.9072156,593.5991833,102,67.3190402,356.4386863,2211.97902,76.95282843,164.1850255,2041.743039,5,1
1.053567298,743.0025521,513.9961238,94,74.15590638,387.5414043,1766.533085,82.31117234,167.8822447,2129.209255,5,1
1.015835435,1004.838654,669.8394775,86,68.12616977,392.3241628,2338.014884,76.15192674,206.1231814,2130.844302,5,1
1.020847189,1635.028064,591.7201283,157,55.6529293,247.2759943,3388.151911,79.16702548,185.1942102,2152.529427,5,1
0.999553587,840.7438817,577.9214199,125,71.5512048,347.249588,2095.64784,81.0719144,200.654192,2183.76576,5,1
1.02605266,823.5471373,599.5542218,123,69.98519837,340.7019512,1963.326179,78.93395285,179.884874,2176.087642,5,1
1.030180453,984.2861398,584.4342289,95,68.36212526,350.9459263,2380.411053,77.45295474,189.9836253,1930.929158,5,1
1.014065784,856.6415929,649.7856478,118,71.99929322,372.881678,2130.498475,74.80257881,183.5615602,2049.921864,5,1
1.034818157,798.0689688,551.6980797,89,72.89504494,365.6447303,1975.686292,79.2041236,182.8113034,1992.204494,5,1
1.061617058,917.408656,634.2691141,57,72.4049,363.1581579,2399.66807,77.49556491,199.9977544,2126.712632,5,1
1.049631303,778.3282812,578.2499479,92,73.67134239,360.4699239,1973.052717,77.07687935,179.3293304,1893.787065,5,1
1.01960711,1146.12578,473.3056404,108,65.51485556,323.9941806,2749.86,82.47053241,158.1959352,1948.128981,5,1
1.044274994,907.3539134,463.5770015,137,69.31677956,332.1533657,2232.863796,81.47824307,145.518081,1820.553942,5,1
1.048515996,918.2942838,641.8748378,95,69.54255474,348.2025368,2235.402632,78.67522842,213.0626947,2204.136105,5,1
0.938529591,1249.77879,607.020595,100,58.526055,282.124392,2615.427,75.570891,167.64438,1973.7922,5,1
1.04930891,791.1563621,579.9976504,103,73.90996893,369.6335437,1998.315534,71.95988058,160.1422184,1693.307961,5,1
0.983854992,762.5336899,419.2222971,142,74.81352746,259.1355845,2166.901127,83.2522507,137.297107,1745.393592,5,1
1.061339553,851.3897616,513.5569726,75,71.89193867,346.2954667,2159.939467,79.58579333,178.1824533,1792.197867,5,1
1.062782885,1037.242106,506.8534824,124,67.43810565,369.8358871,2438.834274,79.14147984,155.6085161,1848.980806,5,1
1.020758902,974.6713447,658.0920653,115,64.55846435,314.1477087,2193.971826,77.0258487,210.1793739,2160.430087,5,1
1.053645902,879.8071201,656.6959666,131,71.47928321,358.1307634,2203.336031,77.86965878,225.2453214,2179.707557,5,1
1.039915486,823.1777402,386.4570159,125,72.3073648,344.9340176,2098.56112,80.9080856,107.5271744,1578.23944,5,1
1.023591154,956.2824943,529.5990219,115,65.16173304,321.1091843,2166.907652,79.64802783,165.3177209,1944.249565,5,1
1.061482308,1004.871401,740.0097185,106,67.93244623,372.6567547,2364.889151,75.06341887,245.0850377,2218.875094,5,1
1.060368759,803.3174069,631.8170735,80,72.535575,353.001975,2013.468875,78.20974125,212.93315,2109.1145,5,1
1.064797077,1052.586471,634.7455137,107,66.07074393,358.4754766,2426.16757,79.98240841,221.4952243,2297.995981,5,1
1.065486185,802.3197145,426.2507686,90,73.57997222,361.7317444,2037.204333,81.95077,134.4728344,1776.174222,5,1
1.032994158,826.5024992,692.0241559,109,70.22673028,321.6704037,2031.453761,76.90835505,218.5857064,2244.443303,5,1
1.062207268,748.1782272,634.826251,97,73.36349485,348.0802784,1871.239381,78.45715464,217.4558897,2136.936907,5,1
1.078083044,742.4367989,668.6557548,103,76.79136214,377.1177573,1961.378252,77.00538058,215.7672641,2183.354757,5,1
1.054915069,959.9074239,580.1097477,93,65.78010753,330.6332366,2191.549247,82.16825376,210.6061183,2303.180538,5,1
1.04543351,785.7358715,577.5728999,93,72.43727849,337.1403011,1974.623226,74.8747086,157.9038398,1846.184409,5,1
1.058140061,921.4413174,431.436532,120,68.59707667,352.3670667,2191.626417,82.11089917,152.5796092,1709.040583,5,1
1.082511328,877.513646,560.1694801,92,71.33935109,371.084587,2168.171087,79.19966087,189.990837,2001.242391,5,1
1.061865363,726.5388074,487.5702561,93,72.09367527,281.5787161,1879.325484,82.18246452,158.4817839,1962.046882,5,1
1.051643981,1262.01688,437.6121293,95,58.69694105,270.7204379,2677.625368,83.29811263,146.0427916,1912.761789,5,1
1.059254219,915.3786192,615.8778842,127,67.70794646,347.868063,2138.791181,78.2485126,208.8463197,2105.256929,5,1
1.051150878,933.8668249,475.9789339,98,68.21738367,340.9836327,2244.102755,85.08701531,178.4040367,2180.051633,5,1
1.058804979,900.9357319,445.4967432,83,68.65520964,340.9830506,2149.959036,82.17345542,152.9437193,1798.084699,5,1
1.072716425,802.0560231,570.4418393,95,73.21610842,365.1113895,2009.593789,80.80218737,199.4304211,2138.337789,5,1
1.064902506,819.619878,675.9697123,45,70.91814444,332.1485333,2009.321778,77.49339556,262.4679556,2256.636,5,1
1.08208216,833.7060391,590.228422,44,71.290175,345.6229091,2063.553636,80.17587955,202.7242955,2173.103864,5,1
1.066662765,762.3437656,518.9174662,46,72.80663043,363.3035217,1837.819565,74.33602609,145.9896174,1620.09413,5,1
1.09301503,705.6466308,575.1340675,44,76.62840909,383.5752273,1769.189545,82.51219318,197.4585909,2381.444318,5,1
1.026839597,791.0710377,509.5309604,105,76.25426952,396.2729905,2105.182,80.62126,159.9900933,1970.980762,5,1
0.984192762,949.1753208,496.8425918,114,67.04813421,356.7691693,2182.28,77.14610877,153.4049675,1652.013509,5,1
1.037432825,734.3648558,412.3439934,79,74.69252405,350.2296329,1882.534304,81.15104051,122.8129304,1651.617468,5,1
1.000634585,821.1433651,510.2097553,118,72.64915339,368.3568898,2038.426186,80.54588729,164.7309754,1947.878475,5,1
0.938601861,810.526801,502.9123332,143,72.46854126,292.5633287,2243.842028,81.94667902,152.6037476,2089.793217,5,1
0.965905573,1043.15477,552.297054,96,65.98974063,332.1441563,2444.465625,80.52788854,195.9031875,2045.348438,5,1
0.980180137,819.5513035,648.2672295,50,70.032458,352.3252,1942.11,74.42412,229.55234,1870.3236,5,1
0.997322043,886.4404243,454.556159,117,71.06215897,348.3400171,2233.414103,81.36777179,152.4730684,1783.244017,5,1
1.022665347,1063.432735,455.8966637,89,66.56028876,390.4446742,2431.478989,80.62283483,147.0618461,1754.688876,5,1
1.013512333,954.5425724,499.8599877,109,69.58395872,345.515422,2359.634954,78.91673211,150.0711917,1797.736789,5,1
1.005274135,697.1791176,467.6761427,86,72.73342907,329.9372791,1698.764186,82.98465814,176.6385581,1886.748953,5,1
1.010526915,1106.267582,532.3062855,130,61.75503846,334.3837192,2377.181385,84.03896923,183.1684308,2376.979231,5,1
1.0176536,1059.758524,540.3928112,85,66.90622824,378.0238824,2477.396118,78.74734824,153.1692941,1976.207412,5,1
1.037732404,847.4455097,433.9885168,134,71.03715149,351.1922612,2074.019552,84.7008097,149.9522351,1939.509104,5,1
1.020476704,894.0319879,439.9322953,125,68.2396888,335.5756664,2111.59656,81.6368096,135.099176,1813.916,5,1
1.037319081,923.2345034,535.2212434,110,71.52186727,373.9227,2325.725818,78.66010909,171.6109182,1865.322182,5,1
1.043899197,968.0654173,581.5862165,93,69.46377312,356.5645161,2378.344194,77.21017527,179.7696968,1942.311075,5,1
1.028872172,875.7305571,397.4486435,132,71.31239621,360.5501591,2196.875379,84.36603333,139.2692955,1830.044697,5,1
0.992275593,881.0540965,455.751733,94,67.07711383,283.6060309,2110.314468,83.88213511,154.8820638,2006.777766,5,1
1.025763543,1097.352625,497.4952098,89,69.22642022,312.7237202,2890.767978,83.35647079,186.1496067,2069.397528,5,1
0.973177463,872.4545778,755.9921017,122,69.97901885,360.5560984,2069.076967,72.42379836,258.8481721,2052.267131,5,1
1.043587975,809.9025533,567.3119017,121,72.82824215,369.724,2007.614876,76.32943719,161.3689752,1896.15281,5,1
1.04292685,856.3658111,600.2050846,106,70.15015377,339.6777755,2112.606981,77.43974906,192.6058962,2009.429434,5,1
1.065372309,934.2450255,501.5343356,132,68.29209167,371.6449545,2161.458939,80.20804924,155.9844879,1895.386136,5,1
1.000006044,934.9158697,525.3547362,59,67.94387458,322.5696949,2242.325424,79.34929492,166.2273898,1912.932373,5,1
1.047985076,1028.505812,423.7486025,85,63.08154471,342.8852576,2226.574824,83.91944471,147.8822941,1895.018588,5,1
1.031287902,1387.740422,571.5172208,114,57.2067807,322.6783447,2829.844474,80.26344825,178.5032807,2163.174561,5,1
1.032980966,948.4159824,643.6120229,109,68.09951743,351.2838716,2234.460367,73.25787248,192.8897367,1883.868073,5,1
1.049805021,883.1509105,604.358368,118,71.13988729,349.5992288,2243.331102,77.7285678,195.7038898,2048.107288,5,1
1.012107327,879.7506258,486.4476996,97,70.74230515,298.2195773,2336.95567,81.80249381,139.144732,2099.177732,5,1
1.033229443,777.4851305,483.0072794,107,71.33600935,301.8716355,1964.091682,82.71762617,158.0214682,2018.484299,5,1
1.060318553,918.439123,524.0000718,124,67.18216855,342.7765242,2113.474274,80.44172016,169.6544105,1968.52629,5,1
1.016444559,864.9810402,566.2875364,77,71.07243636,287.1723117,2302.442727,80.42556104,187.5242208,2134.89026,5,1
1.037533935,1091.33518,645.560032,111,61.16592703,328.3454604,2307.38045,75.17294775,204.7654027,1987.24982,5,1
1.056649167,725.0320387,544.1351742,114,74.64312456,341.7254825,1872.061316,76.49327281,168.2369939,1766.032982,5,1
1.089786492,754.5234119,536.9386172,115,76.03498957,390.3580087,1927.878783,81.13351217,194.5361983,2061.252783,5,1
1.069655461,736.15352,621.1830253,110,74.84638455,344.3753609,1883.175091,77.70921545,214.1822,2040.270273,5,1
1.045695223,1034.358698,506.6552286,114,62.38891316,273.2622719,2336.74693,81.50763158,158.9689386,2054.942368,5,1
1.027592732,791.3056717,688.1405176,96,73.31552292,351.105375,2028.663854,76.05847708,232.8385292,2151.559792,5,1
1.075247709,814.9445018,537.8592941,74,72.0325973,359.8821216,2008.482703,73.90216081,152.4178473,1626.173649,5,1
1.078744105,1062.64044,488.3239103,71,67.81327324,370.8546056,2562.531408,81.6495493,169.7248592,1908.826479,5,1
1.042914948,968.5582277,439.7278355,98,62.09857857,255.9549776,2147.105816,82.2029051,158.8395194,1736.955102,5,1
1.061925515,894.1570535,473.5149757,74,66.23792838,338.8973824,1993.555405,79.86506757,127.1704649,1841.525135,5,1
0.90535229,983.7883906,614.1980892,103,64.95449903,341.0041942,2233.948155,76.18674078,206.6874466,1931.613981,5,0
0.917861087,1020.665537,582.5862408,91,60.85472527,280.7957824,2199.045495,75.7721022,180.7050527,1855.641319,5,0
1.011818893,954.9574014,347.7659432,57,66.41080877,356.2859649,2164.066667,83.31595789,101.8358789,1580.922632,5,0
0.998666513,1187.817699,449.3340116,95,63.15071895,434.8929158,2512.876316,81.66109789,131.6265926,1886.768737,5,0
0.938474919,1123.604983,538.4114892,83,61.36108675,347.1872988,2373.616024,75.06822892,173.7178916,1646.105422,5,0
0.961028125,1108.725364,580.3127356,114,59.88278509,331.3413421,2291.043333,79.97240351,200.589357,2083.955,5,0
0.992111579,1055.862512,555.4557115,83,60.92424699,318.1570578,2224.841084,78.5280747,177.2213012,1933.670482,5,0
0.97778112,971.9713561,522.0870156,97,65.02790103,343.0711186,2160.103196,78.37382784,168.7799495,1805.388454,5,0
1.023383902,1081.310386,517.8773127,94,59.1069117,286.8338468,2238.613404,80.20794468,168.1688745,1908.576277,5,0
0.970159897,976.7870601,554.3337255,77,58.89792208,265.0051506,2005.348701,75.27473377,154.8092416,1767.464156,5,0
0.936756271,1033.016787,548.0388323,116,60.56961207,315.0221474,2168.239138,79.25740345,183.6741379,1932.729397,5,0
0.954829629,1004.0364,722.1492872,77,60.1029,271.7774416,2124.271169,72.00670649,228.2732597,1990.572468,5,0
0.986060854,968.2982929,507.4021698,103,69.28961068,375.0679126,2329.24466,80.07375243,161.6025922,1891.859029,5,0
0.983492176,945.364295,570.6289519,141,65.6434156,341.2034397,2119.087092,77.39470284,188.4974752,1881.36156,5,0
0.996363214,957.1358374,728.5833967,72,65.13347778,348.2028056,2124.755139,76.26218889,239.7295278,2288.793194,5,0
0.96729089,1104.784002,690.8231157,93,56.37551075,290.2238925,2169.868172,74.67891935,215.4324946,2095.284624,5,0
0.9745704,906.3600993,595.5999816,100,63.246378,294.598449,1988.7192,77.888122,210.67457,1963.5458,5,0
0.980434301,968.0138445,466.5928335,112,63.53741607,305.4390589,2154.069643,79.33790446,156.7470446,1682.49375,5,0
0.997912705,1246.42802,725.6949118,91,59.49033516,415.9233626,2489.188681,75.82284176,246.4718901,2223.693187,5,0
0.974628334,977.1343853,579.4729956,69,64.92656232,322.8520435,2217.837971,76.64495217,182.5388116,1877.557681,5,0
0.993471025,1050.284322,561.9261009,91,61.95508571,323.4367912,2256.505604,77.66963407,176.708011,1917.222747,5,0
0.967877145,994.824596,559.387436,100,64.085218,300.204778,2261.3046,78.50782,190.783355,1888.188,5,0
0.970437185,946.1225249,631.204395,125,66.0058472,339.216624,2165.18904,78.3170624,229.79732,2063.7436,5,0
0.975674907,1002.386137,674.9262196,101,67.72233564,379.9605248,2343.163564,75.85530693,221.4456832,2111.229802,5,0
0.990503452,971.6684798,541.1110852,146,65.2297863,346.4696233,2159.072945,78.78876164,192.6665753,1842.306164,5,0
0.997519087,987.0388227,622.2243666,141,64.15852624,303.0253979,2234.322979,78.22763121,200.7960447,2149.539291,5,0
1.008760178,1288.509811,576.6167953,126,54.9713627,331.6684889,2479.855873,76.11374206,186.006196,1829.239841,5,0
0.955080195,844.4311406,584.9171866,116,72.60369914,295.5033405,2333.120776,78.44930776,172.8645345,2139.382931,5,0
0.967405972,978.3603525,459.8534816,97,68.09509278,317.5655258,2425.007938,82.49419794,171.364268,1850.370722,5,0
0.93216555,912.213588,649.3947683,117,67.54849145,282.8640769,2261.495812,73.41875556,190.0399701,1917.666667,5,0
1.007694616,971.5529145,460.4958238,101,60.97128218,287.2864505,2067.655446,81.94698812,164.9773772,1833.018218,5,0
0.990351413,1030.276123,556.003078,126,64.25631905,312.4548492,2337.285159,77.49721349,178.3457698,1876.420238,5,0
0.998623285,963.2763965,574.3638548,143,66.10052727,338.9899497,2207.356993,79.58127902,187.1583636,2095.281678,5,0
0.98002383,1109.577251,586.8560764,117,62.75622906,369.4905222,2391.633077,77.91473932,186.5804094,2006.181282,5,0
0.984187837,968.9149393,581.4608995,118,62.38159153,289.8517763,2104.115424,77.56891441,182.250172,1968.851695,5,0
1.037661237,848.1686787,586.3989332,117,70.05882906,389.1142564,1943.323675,79.79400171,199.2254786,2109.869487,5,0
0.930776569,920.2470373,593.4809753,169,58.6012284,204.5109101,1946.149172,77.95498994,188.2136923,2036.17284,5,0
0.818658838,783.4257016,645.564541,122,69.63192951,170.9810115,2202.653115,76.56374836,187.2228279,2149.791803,5,0
1.018066474,932.8765184,638.5857784,87,65.24642529,316.9742989,2105.392069,76.89070345,199.6853678,2099.411609,5,0
0.98595545,861.6373027,423.4346067,113,66.33987788,251.8292655,2073.040177,83.11531062,150.620869,1741.025575,5,0
1.011779794,990.9899051,616.9851464,57,63.00683333,307.4095088,2170.905263,75.96555088,186.8501368,1982.722456,5,0
1.006995302,903.1151341,653.8644243,133,65.41445865,318.6661353,2023.89406,75.41021729,216.7301504,1989.299098,5,0
1.05180398,900.2604296,524.2688319,114,67.17628333,356.5235789,2019.600263,77.29580175,173.0019079,1739.56693,5,0
1.025168915,1088.299806,633.9635556,97,58.16777423,329.6449897,2156.864845,75.46021649,186.0995979,2015.135464,5,0
1.040862268,787.1675505,495.0161346,115,72.38959304,369.8858696,1884.926609,79.45851739,172.3427009,1740.145304,5,0
1.013646795,1076.907952,647.481815,122,67.09309754,374.3270352,2531.628443,77.57239426,190.1761639,2281.813197,5,0
0.999875204,981.2091616,600.3315026,140,64.89406143,348.6253214,2188.312286,77.83284,202.5622164,2003.942214,5,0
1.00653354,1032.43065,577.3689141,94,64.36355319,338.3979894,2293.483617,78.72790851,203.4114681,1978.274894,5,0
1.011003358,1016.76902,549.5247999,131,63.60968855,304.9360687,2288.895725,77.89804351,184.3998702,1862.103817,5,0
1.021147806,976.1347778,528.4109429,176,61.87329148,294.2041477,2099.330909,77.74038409,171.4065972,1771.501023,5,0
1.028374256,849.5002497,595.4730681,121,68.60935537,327.8373802,2004.862231,78.86207438,213.1997521,2088.01595,5,0
1.008846997,1066.34737,633.5412307,104,58.59185577,295.4305769,2177.340481,78.84782692,226.2541731,2194.084327,5,0
1.03258531,1071.849052,791.9469834,90,57.94588556,353.8754333,2083.531333,75.53577778,267.533,2447.222778,5,0
1.018619665,948.8484902,521.9398966,114,64.17654649,310.4040798,2127.164825,78.60156667,180.5161026,1792.930965,5,0
1.022485868,1004.143155,575.546163,95,64.87853789,348.6336221,2213.547158,78.0371,182.8585632,1971.864947,5,0
1.036824791,972.3234824,576.7372233,109,65.06797982,335.8421541,2176.356055,77.88987431,176.4553367,2021.86789,5,0
0.992117563,1101.150132,598.2189428,106,59.34558302,269.5414321,2338.61717,77.23281415,194.6779519,1965.832453,5,0
1.037036961,1041.277989,666.9351296,104,61.86111154,364.4259712,2158.37625,73.89052885,217.6471221,1983.604712,5,0
1.040938252,1006.68517,663.6841436,125,63.783048,339.6050128,2195.27776,77.878548,213.3400744,2240.99248,5,0
1.013706428,905.7381505,577.9232136,115,67.80087478,328.633173,2133.726261,76.24457391,182.2608609,1899.266522,5,0
1.026761461,935.8666397,631.3117809,140,66.60242214,319.0323843,2187.405357,75.08660357,206.7364429,1932.583643,5,0
1.040045088,982.1880999,548.4353968,125,63.8430344,309.3355952,2181.97808,79.9195976,194.73788,1961.49832,5,0
1.024146609,978.0179148,630.3581942,150,66.25317067,342.3009967,2239.789067,77.544808,203.488856,2116.491733,5,0
1.026253649,1024.463838,623.0588205,121,64.29717769,336.1824711,2302.740413,76.50162562,195.8979843,2037.825785,5,0
1.018843719,1208.797613,628.3736355,128,59.12771328,334.1325211,2519.190859,77.48520703,203.8461172,2117.957188,5,0
1.04666728,868.5530011,646.5501865,127,69.99076535,340.4446031,2111.008189,79.74596142,207.5017559,2402.709449,5,0
1.047389441,907.1224097,594.39092,118,64.85832966,290.2263458,2069.479576,78.35457034,211.0115195,1985.882203,5,0
1.016342154,808.7542262,740.4917923,97,68.79368969,294.4017423,1941.424742,76.47059691,276.3342701,2228.134433,5,0
1.012575341,925.6652842,538.9729692,103,67.80226214,305.4523553,2241.358738,77.0051233,154.9310728,1834.542816,5,0
1.044279948,1009.035678,509.1372338,120,65.47795333,342.4155083,2298.220833,79.28452083,167.5780775,1891.580417,5,0
1.035824202,935.1576912,519.6897386,121,67.70248843,321.3435223,2224.693058,78.67699091,175.1860413,1806.41438,5,0
0.93649805,884.6803838,562.6467583,99,64.44546061,205.0948242,2132.792929,78.47241818,203.1326626,1879.326263,5,0
0.980372015,1010.574055,360.2675348,68,63.07163824,352.6676471,2183.340735,83.83623676,124.9929059,1555.266176,5,0
0.924495907,805.1166203,319.6023141,76,66.55455526,217.4042026,1981.814211,85.15991711,119.3135882,1464.784079,5,0
0.943391169,919.3915404,541.3441362,115,62.8515087,276.572887,2031.808957,81.12984609,198.2770435,2019.939478,5,0
0.934509205,1044.994724,517.8267708,102,60.87545,291.3269931,2225.486176,79.92230784,186.3044118,1856.346373,5,0
0.973630668,959.4599911,338.2045018,97,65.57197113,330.8264052,2170.995567,87.61026701,130.6129443,1780.757113,5,0
