Norm_RR,NADH_tm,FAD_tm,NADH_a1,NADH_t1,NADH_t2,FAD_a1,FAD_t1,FAD_t2,Activation,Donor,Cell_Type
1.0427022838021405,1183.126303,933.1854308,59.53797877,409.9376507,2325.407603,71.27997671,371.5763425,2361.342055,0,4,1
1.0453551638720024,1139.347624,951.321085,64.68085822,386.2389863,2510.526644,72.44203562,351.2198904,2564.479589,1,5,1
1.048547951287519,1354.904936,898.0849231,59.70840822,416.3319452,2744.733356,74.7241863,376.9447055,2462.14411,1,5,1
1.018042986485715,1636.554293,979.8441887,51.36244795,427.4927945,2911.110479,65.14852192,295.7967192,2264.240411,1,5,1
1.0078321677769806,1140.091326,940.6728005,64.91692945,413.9467123,2481.148356,71.9186863,377.8725548,2418.166712,0,6,1
0.98449661865197,1242.275872,1015.312904,63.03644658,447.1535822,2598.869247,69.13332397,408.4432055,2421.054795,0,6,1
1.0018258187197224,1108.803222,1016.400307,67.22392603,438.2890342,2482.833014,69.05269726,408.7097877,2422.726781,0,6,1
1.0020594861323937,1154.0432,944.0675098,62.6713089,407.8178082,2401.500411,71.04833014,306.838774,2544.165959,0,6,1
0.981535379842432,1652.047958,1165.986776,47.80196301,410.2541986,2789.531438,64.42715548,410.1216233,2566.830685,0,6,1
0.999829254436439,1221.415957,1112.75019,62.83998562,444.3449178,2521.626233,72.26870616,533.8530959,2706.696233,0,6,1
1.035740915074058,1076.790192,1069.697668,66.29161565,406.0527755,2420.744558,73.5715449,489.9481565,2808.381429,0,4,1
1.0375096304697224,1005.632041,848.5211293,65.78274422,367.0817823,2242.996531,73.87682585,332.1179932,2332.277891,0,4,1
1.0018739758258717,1421.399335,1044.099368,53.7347517,429.2598435,2577.142789,70.61592177,400.5002789,2611.742653,0,5,1
0.9807199263901836,1310.43653,1056.249953,55.29427415,387.4676327,2454.527891,68.34428571,426.1101769,2454.460748,0,5,1
1.04764417415471,1353.789988,1037.126947,57.70285034,401.1157075,2652.600748,68.2171381,419.7329184,2403.39517,1,5,1
0.9683711538591252,1368.575299,1022.624207,56.88672517,339.5177143,2722.058707,66.82441701,388.8697823,2342.861224,0,6,1
1.0213185911778184,1146.267847,1048.685573,65.80454354,426.8987211,2518.732109,69.70849184,457.7229116,2449.788912,0,6,1
0.9951794371161344,1308.769505,850.7266498,57.58972721,417.1355646,2514.811973,70.85922041,306.1812313,2188.064966,0,6,1
0.979868399455204,1298.681332,840.6133182,58.98834558,428.9218027,2545.899184,71.52388776,319.9062109,2163.230952,0,6,1
1.1030610461867392,983.2030639,860.8803347,71.09005405,389.3841622,2449.013378,76.79358243,385.5651149,2472.424324,1,4,1
1.0553104789092105,947.6863213,635.2221,68.92232973,352.8904662,2274.084527,79.72969054,249.4153851,2184.775338,0,4,1
1.054934793683494,1161.318332,901.5210606,65.59873243,393.4384797,2626.426757,71.07071757,355.4934189,2284.01527,1,5,1
0.981922899906858,1150.434788,927.9120673,63.80459054,377.8118176,2514.793041,69.18900608,303.7968986,2336.084595,1,5,1
1.012559096011439,1272.420754,862.4188842,59.18672973,409.7479662,2521.35723,71.06269662,306.9923986,2249.923649,0,6,1
0.9902848597368796,1228.452207,907.1957749,62.4310223,424.0394527,2561.430338,71.10703851,363.0649459,2263.372703,0,6,1
0.99597259580106,1550.357624,1031.456192,48.73608378,404.7335608,2636.970676,67.39690203,373.638473,2403.791486,0,6,1
1.0244542234020697,1158.803536,927.4445008,64.92450336,407.2612215,2548.451342,70.36439463,339.180698,2353.261477,1,5,1
1.0264818178398465,1275.194904,941.7606066,62.42062215,418.1076644,2702.398658,69.87261342,345.9254228,2352.623221,1,5,1
0.999154084403149,1204.925592,763.3815375,61.52655503,429.643094,2448.091812,76.41986107,317.0308456,2223.046309,0,6,1
0.9783251037977854,1223.557991,873.4700066,61.52137718,409.9581208,2526.743624,71.96110671,368.8845302,2211.287919,0,6,1
1.0128239609530825,934.8089636,940.1209605,73.1072698,405.9849128,2368.305101,75.6443557,396.8879463,2666.39443,1,6,1
1.0543340194459376,1056.885775,809.7849785,66.10157867,403.4058,2342.230333,73.830574,328.9272733,2171.5778,0,4,1
1.046621300269837,989.6035764,777.3001168,65.857496,367.24164,2197.753267,76.20402733,315.9747667,2260.775533,0,4,1
1.0066967685091683,1412.934341,921.5380493,53.39220867,422.20872,2550.396133,71.33436533,358.18448,2366.2602,0,5,1
1.0293595232415191,952.1988875,906.5116567,71.64934467,387.03344,2381.1948,69.150416,350.1262,2168.992133,1,5,1
1.0362399523176655,1210.69241,1000.936678,64.055956,408.29264,2642.7102,70.56108667,396.0156133,2468.090133,1,5,1
1.0580768962605984,1222.784995,988.5952082,64.60630333,405.9376,2709.277667,68.52972667,357.1922333,2371.7906,1,5,1
0.9978824756217406,1186.047656,964.5879988,61.52073,422.2265133,2401.513,71.36233267,381.7735533,2439.028667,0,6,1
1.0177769449504488,973.493249,882.3739078,70.947886,395.7422667,2383.188,76.23237733,340.1677667,2669.098467,1,6,1
1.01249675697696,1016.436827,859.7393686,70.01735867,421.7423267,2401.0274,72.104374,365.9645933,2176.063333,1,6,1
0.920226659544644,688.9999845,779.5706226,78.5249106,326.1059272,2023.485033,75.57862185,328.196245,2191.494768,1,4,1
1.0403276014855314,1090.917528,894.5023667,64.17481854,423.978894,2313.37053,72.86214305,331.8613974,2434.301391,0,4,1
0.9817329105693878,1166.912001,950.4109542,62.48240596,419.5726887,2418.765695,70.34272781,332.5930662,2442.799934,0,5,1
1.0238161076797776,1081.707887,1006.3733,65.80519801,392.1074238,2405.137881,71.66594967,461.5845033,2422.164437,1,5,1
0.9902575334270104,1161.28324,903.4442988,64.18291788,385.1322649,2550.845828,71.04500795,342.1444901,2293.247351,1,5,1
1.0529827225852249,1157.480153,1009.177367,65.08490066,361.3078411,2641.514768,65.9240894,356.448596,2283.718013,1,5,1
1.0226307286274203,1171.341928,842.6854945,62.2856543,390.5139934,2467.382185,74.37673841,368.6524437,2241.187219,0,6,1
1.0018809253402083,1230.388529,1055.120711,63.33046689,456.2678609,2562.529338,71.71614503,469.5489073,2577.668874,0,6,1
1.0065986183217623,1328.66352,1022.856392,59.7358543,472.9351921,2593.686821,68.90607881,399.277106,2444.889934,0,6,1
0.9808970646308116,1291.41645,848.1919483,61.15850596,462.7759338,2595.12947,72.39278874,332.9043642,2220.845563,0,6,1
0.9900484256268848,1066.885956,851.5505908,66.32446755,392.2604305,2396.070132,72.92092781,326.0089801,2283.853179,1,6,1
1.0114015790186524,1020.644539,977.4764501,71.07449735,424.5229801,2483.260132,70.60578808,388.9770927,2480.901722,1,6,1
1.023107021310586,1136.103717,997.0761533,60.28236513,390.1633092,2272.794211,75.91217829,482.0993224,2694.026184,0,4,1
0.9653551406531607,1003.937584,872.8379013,67.71898882,386.1870132,2320.274342,74.61896053,367.60975,2404.494868,0,4,1
1.0236523973340172,1186.229662,775.8980802,63.93303882,435.61,2516.349342,75.9729875,302.2008618,2285.309474,0,6,1
1.020120001442793,1101.129006,895.3671518,66.67497368,423.8475658,2453.679013,76.03461579,421.556375,2559.917237,0,6,1
1.0146598445488473,1209.983597,816.6287278,60.78020329,403.0883421,2454.670987,74.77426053,308.3614737,2349.215461,0,6,1
1.0010904137640535,1255.402747,942.5536042,59.46603618,394.3691908,2505.600987,68.78114145,361.0924474,2239.457763,0,6,1
1.0166798040160805,1197.299512,797.7139785,63.41406711,434.3146645,2514.944605,75.97743224,335.6338355,2272.856447,0,6,1
1.0198757369760425,991.5028716,900.6256082,69.52902368,413.2913816,2313.293487,73.28777039,387.8412434,2350.699079,1,6,1
1.0708518034077574,924.5714987,822.0564975,71.57425425,366.2821569,2330.772614,77.54828954,348.1350915,2536.603529,1,4,1
1.020302053599058,994.2862235,948.4386876,70.93951176,384.5717712,2476.575163,70.08798105,338.7584967,2398.359935,1,5,1
1.052830272927151,1477.071993,1060.111128,55.98649412,381.4257843,2872.746536,69.37233725,423.2639608,2523.123595,1,5,1
1.044047245523796,1479.605824,927.95844,57.33200131,409.2000131,2920.535359,67.87349281,302.9992876,2259.325359,1,5,1
0.9516822858477708,1139.159831,997.3747976,65.34333203,409.1980523,2522.978431,67.18179739,390.3608366,2250.310784,0,6,1
0.9824214318983238,1185.96929,907.3598912,64.30431961,431.0298366,2542.870588,70.71983725,335.4269085,2319.741111,0,6,1
1.0081358063440062,1076.061241,907.722517,67.40208627,424.5959477,2413.461765,71.19881111,378.7302092,2238.614444,0,6,1
1.0136640910047985,1125.444453,1027.783003,66.05950392,446.5730588,2427.371699,72.95783725,405.769098,2745.499673,0,6,1
0.993945487955033,997.7139543,772.7820049,70.42929477,378.016549,2472.713333,75.9067732,356.5885098,2135.478301,1,6,1
1.0123507490506762,1026.628716,893.3784822,70.7266817,433.2778889,2463.343137,74.03350654,349.1574314,2472.01719,1,6,1
0.964639404438766,1032.801701,871.8244461,65.96981299,378.1628961,2320.128831,71.0886961,379.1425519,2095.638247,0,4,1
1.0281694173959142,1342.467099,1007.620691,57.69041883,437.9402532,2578.628701,71.75358831,423.6708701,2520.151429,0,5,1
1.026647811535223,1201.367534,932.4714181,63.39211364,437.4198636,2529.977922,72.09075519,373.3524935,2407.584286,0,6,1
1.00323724591179,1225.020768,1041.310008,62.74108052,449.5438896,2528.748571,73.72037987,475.9011104,2684.044091,0,6,1
0.9928381572140887,1219.452707,878.8076144,62.22288831,417.5586104,2533.047078,71.93498831,317.9484026,2322.178571,0,6,1
1.018769770191022,1154.068072,796.2788719,63.31499805,384.1903506,2479.511753,73.26742922,301.3336364,2159.268571,1,6,1
1.0034507534956758,1105.861099,936.8905283,65.80528506,406.2425455,2453.625649,71.57362208,375.4218182,2375.207532,1,6,1
1.0702943501574382,982.0572359,801.7606849,69.41897677,361.8343161,2399.437806,73.52434,314.6298774,2170.694194,1,4,1
1.0151242693862617,1089.713048,1007.282304,65.69572839,433.6852387,2360.181355,72.5500929,485.0151742,2446.953355,0,4,1
0.9982582292589948,1254.626394,942.4410227,56.3011929,416.2120065,2353.140516,69.02013677,317.6523419,2377.411226,0,4,1
1.0277140963036075,966.4172928,939.9685428,73.28544968,385.0347935,2553.858839,70.51228258,336.7350968,2388.818516,1,5,1
1.0297867059460677,1316.116091,980.2812915,58.67116839,407.0990581,2607.308194,69.50453161,365.5009871,2397.225742,1,5,1
1.0405898533718636,1337.852796,924.6682818,60.01588387,393.0420968,2754.00329,66.80304452,308.8906839,2175.519677,1,5,1
1.0186149945923002,1091.461309,849.5363177,67.79543355,432.7105355,2478.760774,74.12031613,338.3408645,2326.665677,0,6,1
0.967046229053396,1586.833985,1024.816236,47.85423419,443.0635935,2638.487484,68.52645871,348.485871,2510.721677,0,6,1
0.994525650808888,1308.541569,894.6776668,59.61364323,434.2342065,2592.748258,69.84887355,339.3189419,2202.006968,0,6,1
1.0076634703469445,1322.051984,934.217835,58.24304516,427.798129,2555.950774,71.56236903,339.2906581,2458.05071,0,6,1
1.007778195645429,1229.809275,924.5471278,61.06100385,441.8490769,2471.897949,70.68351538,340.6846026,2351.478397,0,5,1
1.022902503033844,1185.74759,961.6787246,64.50655641,410.3997564,2587.379615,69.13034231,329.9050256,2397.549872,1,5,1
1.0280882210928222,1296.788281,1087.29548,60.94022179,399.5654103,2694.641474,68.76647372,454.0316026,2528.098462,1,5,1
0.9675199214647612,1079.260692,824.6118823,66.85843013,427.6813526,2384.301667,74.31594936,327.163359,2293.395705,0,6,1
1.010759661067215,998.232926,964.3689599,69.21617179,375.6439551,2398.605256,77.39114679,468.9787051,2811.693205,1,6,1
0.992166490802176,1099.616313,918.734645,66.99751154,433.9419295,2447.739487,72.51899551,397.0997692,2363.292564,1,6,1
1.017564064398433,954.2343662,928.2408671,72.12391474,400.1073333,2385.423397,73.38027564,438.3306282,2320.804423,1,6,1
1.0174887570089366,1003.205901,852.994637,70.40093782,402.0914167,2427.259936,76.26585577,349.3863141,2551.851154,1,6,1
1.0277493716813575,1286.075646,1044.317468,60.20869299,436.8210701,2572.761592,70.04848471,415.6662994,2540.252675,0,5,1
1.0608114256513796,1114.771974,1047.439659,67.85850446,388.1543949,2647.146178,71.62374268,417.5137389,2670.115924,1,5,1
1.0068465868015184,1165.053146,979.4917567,64.37765924,449.6670828,2451.989873,70.97363121,394.5722102,2445.392166,0,6,1
1.0173372566282304,1012.205517,944.9786488,71.00752293,408.6702484,2494.59758,74.22775669,411.7380318,2530.864076,1,6,1
0.9731051825343786,1017.884965,779.7179635,69.28100759,424.2867911,2374.332468,72.73515063,298.5006772,2076.921582,0,4,1
1.033976343198992,1019.661365,819.8322211,65.56572468,378.7606582,2247.749114,75.27051519,342.9373418,2298.826392,0,4,1
0.9939547495317568,1424.155038,958.8518496,52.39198987,388.4191139,2569.211203,69.47012848,354.2143481,2362.740949,0,5,1
0.985864522955348,1094.351066,870.2642113,65.12318924,372.7781392,2446.722089,73.11934304,334.2126329,2344.911456,1,5,1
1.0583745276124434,1021.729835,1045.745351,69.67709367,388.3331139,2452.11057,68.70988924,391.7388797,2511.262658,1,5,1
1.022982027003444,1151.614477,793.9555555,64.27336772,407.4630443,2489.841835,78.28537405,347.0255443,2454.468354,0,6,1
1.0627547926800462,1079.558275,1005.491566,64.83467925,403.2890126,2331.280063,73.56227673,427.2589497,2686.085472,0,4,1
0.9373512801730218,1029.955674,825.8396682,67.40610377,372.0924969,2412.344025,74.47578428,359.1793711,2208.391887,0,4,1
0.9785491744531276,1034.019463,942.5000968,64.64204088,376.4947107,2251.576352,71.5454956,415.6386226,2318.939434,0,4,1
0.9865493698677864,1246.212123,963.6187745,57.69233459,368.3607421,2444.523082,69.77371635,391.441434,2308.045849,0,5,1
1.0327256562674565,1352.309927,890.2422462,57.45674025,389.1722579,2653.067358,70.22288931,310.941434,2268.288994,1,5,1
0.8804040710903893,873.7944278,564.6991991,70.96348679,231.1780566,2431.915346,81.00094654,250.4088805,1909.032704,1,5,1
1.004645240181003,1057.084803,898.5267023,67.27845975,394.5831509,2415.721509,73.29561069,354.823956,2413.279874,1,5,1
1.0126725391507865,1127.208868,922.7741686,65.74851635,402.9172767,2525.799811,68.2935283,331.2137862,2222.909497,1,5,1
1.0387308772598456,1271.954485,1029.225822,62.88098931,400.2465094,2744.387673,67.48892075,375.5245283,2415.019308,1,5,1
1.0138169973590276,1256.56989,983.8630312,60.6875673,427.5647925,2540.248302,71.53141509,433.5290503,2418.246352,0,6,1
1.0059535027232622,1200.91409,983.7731908,62.01726289,424.059044,2463.716415,70.74650126,371.2370314,2504.12283,0,6,1
0.9865314760516763,1182.155306,964.7213069,62.99721258,415.8975535,2479.164151,67.79402075,344.110673,2282.155283,0,6,1
0.9926733146294668,1545.904027,963.6567283,47.85375912,412.5984906,2588.680629,70.26350566,367.0730314,2409.96044,0,6,1
1.030376522178421,1045.845422,980.7523974,66.5910275,407.7493125,2335.25975,73.66924,446.415625,2551.09925,0,4,1
0.8094061908299782,1058.934648,1245.496605,62.84464313,296.366725,2352.643,58.7964675,290.5412375,2616.023125,0,4,1
0.9456378536871646,1156.942353,1004.349581,59.89776063,374.4050688,2332.569813,68.16801688,423.1839938,2271.476813,0,4,1
0.9907215376721488,1087.427735,959.8103482,68.00868188,410.4105125,2529.716813,68.8002825,334.3658938,2366.946,1,5,1
1.0484369982869632,1265.657759,925.1247297,60.0655075,375.5080563,2603.924625,70.8434025,330.6770125,2380.710063,1,5,1
1.0601955966510237,1182.881859,1090.218409,66.4455925,393.0253188,2749.828625,67.13145313,405.6357125,2511.385688,1,5,1
1.0004519294046608,1125.597101,939.8461197,64.71544688,390.8841125,2477.772438,70.87906688,410.5371563,2259.721,0,6,1
0.99724048009935,1241.439722,879.3795404,60.41635813,408.9262625,2507.086063,72.28352563,338.5747375,2320.579813,0,6,1
0.9994906539944716,1034.816692,927.5066859,69.54519438,415.149875,2460.944625,75.97280125,425.2265375,2563.894938,1,6,1
1.061801102894463,939.1296991,787.5397473,71.56768137,368.3182609,2382.153665,76.92639441,309.5498385,2412.454969,1,4,1
1.0332122340958405,1198.716008,896.8542451,61.9737882,447.2955528,2427.028882,70.64556273,328.8181491,2289.801242,0,4,1
1.0521852645883292,1065.965509,993.6144351,63.71440186,354.0747826,2318.831491,74.82729938,484.3437267,2583.423354,0,4,1
1.0080890121145547,1318.580973,976.2811813,55.91444472,386.2093168,2502.639068,70.05721429,357.199354,2437.64795,0,5,1
1.0108158328901735,1119.357297,955.46037,65.32547019,398.4541739,2473.94882,70.38272981,340.3045963,2444.650683,1,5,1
1.052514903435794,1181.810375,914.2132742,65.28194969,409.5889068,2633.062733,70.27660621,330.2381739,2316.20118,1,5,1
1.0410934828958065,1173.254579,949.4099993,63.21835528,383.8413602,2527.560373,69.28323789,324.2735155,2382.583043,1,5,1
1.0582750370839942,1320.344427,925.7999517,60.2508118,407.0802795,2704.209565,69.32111863,358.5233851,2249.495901,1,5,1
1.044254704392446,1365.078825,1082.732736,60.98490062,399.0770559,2877.832547,66.44339317,416.6269689,2434.929255,1,5,1
1.019974043075729,1146.258299,979.7379414,65.10955466,427.8510745,2486.977081,74.59819876,442.3029565,2608.321988,0,6,1
1.034004104185302,1034.150106,823.74311,68.3090913,390.821,2417.945714,74.22314907,323.4582236,2308.50764,0,6,1
1.0885405560737589,849.1404167,800.9395591,73.35111358,366.3410988,2182.713395,74.29171728,289.3842963,2338.425988,1,4,1
1.0541556822239484,979.5169416,890.751187,67.49180988,360.9275864,2273.642222,73.57307778,345.5276605,2425.03642,0,4,1
1.045423488064218,1163.483831,926.5963943,64.26809938,382.1970432,2569.549259,69.48391852,320.6446852,2325.112469,1,5,1
1.03281515057011,1379.800394,949.9411483,58.54247593,412.0264938,2745.969383,67.80126728,326.5215309,2278.195432,1,5,1
1.0022901843013636,1141.347051,1018.623245,66.25489877,435.808679,2523.52,73.6862321,476.6428395,2591.85784,0,6,1
0.95038365544036,1248.50161,876.426171,60.45779506,418.6199074,2517.664691,69.0633642,312.6587531,2145.170247,0,6,1
0.9708302090926856,1155.733821,987.0127572,63.77745185,386.5769444,2507.157963,72.31584383,402.7106111,2546.972037,0,6,1
1.000765365614,1303.48556,832.5123017,59.2766963,439.3989877,2563.136914,72.22420741,313.4474815,2201.455309,0,6,1
1.0031314175844113,1191.224577,812.0606633,63.35082222,410.0793086,2547.600617,75.69983148,338.2313765,2324.408765,1,6,1
1.0922897812561334,848.032535,804.1690497,73.58264049,362.0071411,2207.133988,77.4625184,351.1553988,2385.998589,1,4,1
1.0299779973412542,1147.436449,1008.852274,65.66913067,481.1248344,2438.113681,73.13606012,455.480135,2572.570552,0,4,1
1.015084279022513,1180.556415,934.8712423,62.40948896,396.9613742,2485.063252,69.97806748,318.5060736,2391.99135,0,5,1
1.0067371574348023,1219.343264,996.7925234,61.93770368,410.7315706,2534.695399,68.17740184,379.2867975,2349.293681,1,5,1
1.000439682890456,1159.776787,873.4429758,65.77214479,447.5030798,2525.195828,71.23380368,343.3239816,2206.095521,0,6,1
0.9925961509239702,1208.14305,913.1072523,62.10488037,423.3916748,2485.025951,71.5524362,354.2608834,2337.318344,0,6,1
1.010013895002449,1243.672793,956.3939346,60.69063067,423.290816,2502.769264,70.25261656,381.578589,2378.049939,0,6,1
1.084295596173764,1005.520503,902.8791761,69.8148122,402.582872,2409.689146,76.53653049,450.7239762,2485.887561,1,4,1
1.123309444683709,940.3924646,878.2606001,73.12264756,416.150622,2372.61311,71.04264695,306.5698963,2308.043415,1,4,1
0.9926126890058936,1179.955071,842.4449996,61.28436159,413.6572378,2402.70878,74.71314146,361.7672378,2320.887561,0,4,1
1.0334570251322026,1058.789557,1019.245695,64.57447988,425.2343537,2228.11189,68.23436037,369.3791341,2436.709634,0,4,1
0.9583718385871356,1150.960432,940.2496974,63.38850183,447.5707378,2387.037378,72.44303537,382.045561,2423.361646,0,4,1
1.0399715769278166,1207.896596,880.8328327,63.51762012,379.5282378,2645.623963,70.25357744,337.7685305,2177.424146,1,5,1
1.012385199172803,1211.417399,875.5563018,62.67058841,439.5873963,2505.384207,70.2766439,305.3095427,2235.842561,0,6,1
1.0039749467521926,1149.416042,969.5974295,66.54293354,456.7573354,2519.911707,69.22842744,387.0197927,2324.892866,0,6,1
0.9922153960559192,1272.547781,891.6755301,61.46840671,434.4287988,2603.736707,72.373425,344.4661829,2329.050427,0,6,1
1.0179152938224982,900.1998303,838.0610296,74.53400061,398.476628,2365.463354,74.46832195,309.2279268,2433.47628,1,6,1
1.1134762427512424,939.8188983,733.7806429,73.29615636,397.3383455,2427.547636,76.26363273,298.9641085,2162.03103,1,4,1
0.9890570650715198,1364.96697,1242.579605,54.92101091,403.3487576,2541.025576,67.19145576,572.0246909,2689.998727,0,5,1
1.043774249551869,1049.124868,641.4340214,68.81826727,386.9037939,2506.486424,77.66600424,248.3380364,1924.072545,1,5,1
0.9813298146622336,1132.908351,941.2914261,63.97219636,395.9586364,2443.145697,70.15062727,366.1001636,2315.229697,0,6,1
1.0012657284273307,1110.436128,943.7687896,65.16883697,423.6781697,2388.852727,73.25692485,410.0083333,2459.338485,0,6,1
0.9902428216672252,986.4563915,882.4557836,69.65909818,393.3124061,2352.107758,72.40690061,330.1702061,2338.089576,1,6,1
1.0395580806318954,1027.816187,863.2675158,69.15021506,441.8674036,2360.965964,72.48589458,312.033747,2330.721807,0,4,1
1.013731305511359,1177.476487,891.1622726,62.43987892,379.9278675,2505.683133,70.91120964,315.5101205,2309.826747,1,5,1
1.0479867996221546,1324.721538,976.8596126,59.7366241,418.5558735,2674.138494,68.93903253,346.3314157,2386.22006,1,5,1
1.0456804518925302,1222.307539,929.8068608,62.71932289,410.152512,2589.770964,70.2193241,317.7556446,2393.465783,1,5,1
1.0532533532498938,1082.954528,943.9692255,68.85773253,408.4646084,2564.027952,71.48003253,343.2274458,2468.869458,1,5,1
1.0075459670682636,1141.790061,1044.430612,62.04162934,425.1692575,2326.599641,72.80176108,507.683491,2542.022575,0,4,1
1.0377499140797517,1176.458856,915.4687187,63.38728982,385.8015689,2547.692695,74.95044551,370.230018,2609.391856,1,5,1
1.0337950726154277,1210.543775,826.4853383,62.15095389,383.1710958,2570.537126,71.86401078,301.9454611,2179.362994,1,5,1
1.024354629648104,1285.661174,953.6243278,60.87895808,376.3706048,2701.546407,68.28033713,338.593,2298.854072,1,5,1
0.9947326790634496,1284.30328,926.7073739,60.39225928,439.2359521,2573.797365,70.95638443,386.4946347,2279.509222,0,6,1
1.015482194691711,1106.271895,803.3159719,67.56544551,422.6332395,2529.453772,73.42522335,295.3625808,2236.297365,1,6,1
1.005123255347552,1181.150655,991.4471914,64.45279524,400.5846786,2597.662381,70.73738274,415.6758214,2409.381726,1,5,1
0.9705873119385776,1064.225678,940.9843355,68.5278869,407.995506,2489.049702,67.63161488,334.4917381,2227.751964,1,5,1
1.0135584178193258,1173.884911,886.8927195,64.76193155,414.5615119,2565.136667,72.2706631,358.4337619,2300.036667,0,6,1
1.016157075988676,1259.172051,921.2950877,61.04639167,447.1538988,2526.819821,74.44764286,397.4038988,2482.951726,0,6,1
1.0885138623997417,829.6999162,798.7980275,75.91845917,383.2539231,2241.522781,74.59688343,286.1052722,2369.908284,1,4,1
1.0820916941947594,1049.700741,667.091434,68.50098284,411.870929,2442.837456,80.67863136,258.7973669,2395.344793,1,4,1
1.052132627679239,1128.098163,1016.482823,63.36278639,415.9088698,2375.505444,73.29644793,462.6329882,2604.549053,0,4,1
0.9918587412517011,1132.794307,902.6876037,61.97741183,384.8617692,2366.429882,72.84236982,367.1349941,2352.283728,0,4,1
1.0006357868663154,1135.869601,876.5561341,64.47777574,475.362355,2354.99645,72.52543905,341.6197811,2314.771361,0,4,1
1.0351350508110564,1258.849305,906.2614403,59.50294024,322.756787,2572.639467,70.31433018,322.3596923,2325.468462,1,5,1
1.0239628854842189,1069.607334,1052.669673,69.0388716,417.7564438,2521.000414,68.98460355,415.0420118,2490.673018,1,5,1
1.0424108114152648,1044.970942,1032.459052,70.3395929,398.5686331,2575.54071,67.50677574,352.7860947,2452.656095,1,5,1
1.011837957646876,1009.826544,969.866205,69.95369941,407.1099645,2419.573905,74.68886982,458.6209349,2533.341361,1,6,1
1.0703775534350064,1099.778261,882.4772865,62.79483059,399.6096647,2292.482412,76.32540588,379.7852235,2557.994059,0,4,1
0.9108058279882268,1287.332678,958.4429539,52.44302353,352.1369353,2320.969059,68.45705941,328.5102235,2328.454353,0,4,1
1.0685233965686725,1161.151567,857.0270479,63.14945765,417.9999529,2444.949588,73.22839059,302.9300882,2397.755471,0,4,1
1.057658691956057,1265.311276,990.5267401,63.54866765,411.6152706,2754.110588,70.36504588,347.7027235,2530.056412,1,5,1
1.0040200768862233,1274.333013,969.1133933,61.08274412,456.0290176,2559.413118,72.73527647,385.9157706,2550.528941,0,6,1
1.0167478628309687,1049.8998,1052.478738,70.13332235,432.3991471,2496.685412,71.19807235,417.4051529,2664.399059,0,6,1
1.010897930213563,1180.50992,844.2843992,63.90687588,425.3510941,2505.647647,73.25524412,332.6159706,2244.973,0,6,1
0.9716035634823608,1313.2645,928.5607114,55.96369294,330.9477529,2558.891059,70.38358353,317.8629588,2384.669765,0,6,1
0.9872356026752968,1326.12318,871.9727982,58.79413412,424.3381235,2611.981235,71.34774706,299.5592118,2301.537941,0,6,1
1.0004822348676736,1138.840779,878.6834503,62.00108529,363.1463765,2406.900412,72.54621235,352.7699471,2302.707824,1,6,1
0.947223077812759,1047.697613,865.3990543,67.0989076,441.0859415,2304.754327,71.85139357,346.6799825,2221.763567,0,4,1
0.9769870755390948,942.4369552,750.1369367,70.36164152,339.9744035,2325.935673,76.17352281,299.2872398,2175.385614,0,4,1
1.0396340416992684,1272.461594,920.5430189,61.44661228,414.9046608,2628.657953,70.20464561,325.6640877,2340.293626,1,5,1
0.96697543478504,1424.4598,935.3053916,54.81116608,435.6370409,2618.080234,72.22618596,376.121076,2441.212749,0,6,1
0.9854326608775726,1307.487524,988.8810072,59.35945029,423.9710643,2592.953977,72.10171287,415.2553743,2489.700234,0,6,1
1.079043140373744,1036.446446,969.2086628,67.24745814,400.9738605,2354.377791,74.34780698,440.237564,2543.273256,0,4,1
1.0241754534609453,1014.071912,972.997848,69.92891279,401.8623837,2438.956919,68.87904186,380.4602267,2302.238663,1,5,1
1.0111897101211489,1151.555345,915.8637087,63.53344593,414.4340698,2431.408605,72.78165058,373.5926105,2420.259767,0,6,1
0.9819697729962288,1018.943658,787.2613525,67.79862081,415.9950058,2302.748208,76.81705549,314.2221387,2377.693179,0,4,1
1.0383189908008774,1150.487016,880.1446787,62.7271341,387.1696994,2430.510867,71.49192543,322.0959133,2296.703295,1,5,1
1.0316149275139643,1160.03756,891.7064573,65.70032601,421.5426474,2578.226416,70.66457861,282.870052,2369.494162,1,5,1
1.0457666074602077,1127.62046,1023.572649,66.81924335,400.3399595,2586.461445,70.22852775,398.7548902,2530.233295,1,5,1
1.0034034869283146,992.9634994,861.732081,70.49537746,418.7775838,2348.871329,72.42243757,330.9795896,2290.881214,0,6,1
0.970351541366585,1715.537545,1147.451296,45.50100116,417.4301098,2801.938728,66.77100809,412.4876994,2652.589364,0,6,1
1.0023995916663238,1137.600752,936.2543083,65.71335838,442.5811272,2463.338671,74.65172659,406.7553468,2518.811156,0,6,1
1.0020280527376917,1159.290937,846.2077078,64.08433448,498.0037759,2373.525402,75.33322529,343.9372701,2412.488391,0,4,1
1.026279511367393,1224.535471,937.6495562,63.40993793,405.112431,2648.650345,70.71237874,331.7619885,2416.575747,1,5,1
0.9814714247464322,1158.119054,977.0343882,63.22678391,411.6509885,2438.934598,70.37086034,401.3691897,2391.352241,0,6,1
1.0028058533720452,1156.391666,948.859942,64.7297954,436.559592,2474.19954,69.46526437,359.8272989,2314.083736,0,6,1
